Date,MZDAY_Open,MZDAY_High,MZDAY_Low,MZDAY_Close,MZDAY_Adj Close
2023-04-25,4.300000190734863,4.369999885559082,4.300000190734863,4.300000190734863,4.300000190734863
2023-04-26,4.409999847412109,4.409999847412109,4.289999961853027,4.300000190734863,4.300000190734863
2023-04-27,4.28000020980835,4.400000095367432,4.28000020980835,4.369999885559082,4.369999885559082
2023-04-28,4.489999771118164,4.489999771118164,4.340000152587891,4.449999809265137,4.449999809265137
2023-05-01,4.650000095367432,4.650000095367432,4.400000095367432,4.489999771118164,4.489999771118164
2023-05-02,4.389999866485596,4.460000038146973,4.349999904632568,4.389999866485596,4.389999866485596
2023-05-03,4.420000076293945,4.460000038146973,4.369999885559082,4.449999809265137,4.449999809265137
2023-05-04,4.190000057220459,4.650000095367432,4.190000057220459,4.429999828338623,4.429999828338623
2023-05-05,4.389999866485596,4.5,4.389999866485596,4.480000019073486,4.480000019073486
2023-05-08,4.460000038146973,4.559999942779541,4.460000038146973,4.510000228881836,4.510000228881836
2023-05-09,4.519999980926514,4.599999904632568,4.46999979019165,4.519999980926514,4.519999980926514
2023-05-10,4.519999980926514,4.53000020980835,4.440000057220459,4.460000038146973,4.460000038146973
2023-05-11,4.449999809265137,4.449999809265137,4.349999904632568,4.369999885559082,4.369999885559082
2023-05-12,4.449999809265137,4.480000019073486,4.349999904632568,4.480000019073486,4.480000019073486
2023-05-15,4.460000038146973,4.460000038146973,4.409999847412109,4.429999828338623,4.429999828338623
2023-05-16,4.260000228881836,4.360000133514404,4.260000228881836,4.340000152587891,4.340000152587891
2023-05-17,4.25,4.269999980926514,4.210000038146973,4.269999980926514,4.269999980926514
2023-05-18,4.239999771118164,4.369999885559082,4.239999771118164,4.289999961853027,4.289999961853027
2023-05-19,4.230000019073486,4.230000019073486,4.190000057220459,4.230000019073486,4.230000019073486
2023-05-22,4.260000228881836,4.329999923706055,4.260000228881836,4.329999923706055,4.329999923706055
2023-05-23,4.309999942779541,4.340000152587891,4.300000190734863,4.320000171661377,4.320000171661377
2023-05-24,4.320000171661377,4.349999904632568,4.269999980926514,4.320000171661377,4.320000171661377
2023-05-25,4.369999885559082,4.369999885559082,4.239999771118164,4.320000171661377,4.320000171661377
2023-05-26,4.230000019073486,4.340000152587891,4.230000019073486,4.329999923706055,4.329999923706055
2023-05-30,4.380000114440918,4.380000114440918,4.289999961853027,4.349999904632568,4.349999904632568
2023-05-31,4.210000038146973,4.21999979019165,4.170000076293945,4.210000038146973,4.210000038146973
2023-06-01,4.070000171661377,4.199999809265137,4.070000171661377,4.179999828338623,4.179999828338623
2023-06-02,4.239999771118164,4.349999904632568,4.239999771118164,4.349999904632568,4.349999904632568
2023-06-05,4.460000038146973,4.539999961853027,4.400000095367432,4.489999771118164,4.489999771118164
2023-06-06,4.460000038146973,4.599999904632568,4.460000038146973,4.579999923706055,4.579999923706055
2023-06-07,4.420000076293945,4.559999942779541,4.400000095367432,4.510000228881836,4.510000228881836
2023-06-08,4.440000057220459,4.46999979019165,4.409999847412109,4.46999979019165,4.46999979019165
2023-06-09,4.550000190734863,4.650000095367432,4.550000190734863,4.630000114440918,4.630000114440918
2023-06-12,4.519999980926514,4.610000133514404,4.519999980926514,4.590000152587891,4.590000152587891
2023-06-13,4.739999771118164,4.809999942779541,4.739999771118164,4.78000020980835,4.78000020980835
2023-06-14,4.929999828338623,4.929999828338623,4.789999961853027,4.829999923706055,4.829999923706055
2023-06-15,4.800000190734863,4.900000095367432,4.78000020980835,4.889999866485596,4.889999866485596
2023-06-16,4.730000019073486,4.880000114440918,4.730000019073486,4.789999961853027,4.789999961853027
2023-06-20,4.71999979019165,4.71999979019165,4.670000076293945,4.679999828338623,4.679999828338623
2023-06-21,4.800000190734863,4.849999904632568,4.789999961853027,4.849999904632568,4.849999904632568
2023-06-22,4.710000038146973,4.869999885559082,4.710000038146973,4.789999961853027,4.789999961853027
2023-06-23,4.619999885559082,4.75,4.619999885559082,4.690000057220459,4.690000057220459
2023-06-26,4.699999809265137,4.699999809265137,4.630000114440918,4.659999847412109,4.659999847412109
2023-06-27,4.679999828338623,4.699999809265137,4.659999847412109,4.699999809265137,4.699999809265137
2023-06-28,4.710000038146973,4.730000019073486,4.699999809265137,4.699999809265137,4.699999809265137
2023-06-29,4.840000152587891,4.840000152587891,4.690000057220459,4.760000228881836,4.760000228881836
2023-06-30,4.78000020980835,4.820000171661377,4.78000020980835,4.809999942779541,4.809999942779541
2023-07-03,4.920000076293945,4.920000076293945,4.829999923706055,4.849999904632568,4.849999904632568
2023-07-05,4.880000114440918,4.880000114440918,4.789999961853027,4.809999942779541,4.809999942779541
2023-07-06,4.78000020980835,4.78000020980835,4.630000114440918,4.710000038146973,4.710000038146973
2023-07-07,4.710000038146973,4.800000190734863,4.710000038146973,4.769999980926514,4.769999980926514
2023-07-10,4.659999847412109,4.78000020980835,4.659999847412109,4.699999809265137,4.699999809265137
2023-07-11,4.610000133514404,4.610000133514404,4.590000152587891,4.599999904632568,4.599999904632568
2023-07-12,4.570000171661377,4.679999828338623,4.570000171661377,4.650000095367432,4.650000095367432
2023-07-13,4.760000228881836,4.760000228881836,4.599999904632568,4.619999885559082,4.619999885559082
2023-07-14,4.550000190734863,4.570000171661377,4.5,4.510000228881836,4.510000228881836
2023-07-17,4.590000152587891,4.650000095367432,4.5,4.550000190734863,4.550000190734863
2023-07-18,4.710000038146973,4.710000038146973,4.559999942779541,4.599999904632568,4.599999904632568
2023-07-19,4.71999979019165,4.820000171661377,4.71999979019165,4.789999961853027,4.789999961853027
2023-07-20,4.800000190734863,4.840000152587891,4.800000190734863,4.809999942779541,4.809999942779541
2023-07-21,4.869999885559082,4.880000114440918,4.710000038146973,4.849999904632568,4.849999904632568
2023-07-24,5.039999961853027,5.039999961853027,4.900000095367432,4.96999979019165,4.96999979019165
2023-07-25,5.21999979019165,5.21999979019165,5.0,5.059999942779541,5.059999942779541
2023-07-26,4.96999979019165,5.170000076293945,4.880000114440918,5.010000228881836,5.010000228881836
2023-07-27,5.010000228881836,5.039999961853027,4.980000019073486,4.989999771118164,4.989999771118164
2023-07-28,5.039999961853027,5.039999961853027,4.889999866485596,4.909999847412109,4.909999847412109
2023-07-31,5.050000190734863,5.050000190734863,4.75,4.949999809265137,4.949999809265137
2023-08-01,4.809999942779541,4.949999809265137,4.809999942779541,4.940000057220459,4.940000057220459
2023-08-02,4.900000095367432,4.929999828338623,4.840000152587891,4.849999904632568,4.849999904632568
2023-08-03,4.75,4.920000076293945,4.75,4.809999942779541,4.809999942779541
2023-08-04,4.849999904632568,4.960000038146973,4.849999904632568,4.920000076293945,4.920000076293945
2023-08-07,4.929999828338623,4.949999809265137,4.909999847412109,4.940000057220459,4.940000057220459
2023-08-08,4.650000095367432,4.849999904632568,4.650000095367432,4.840000152587891,4.840000152587891
2023-08-09,4.800000190734863,4.840000152587891,4.760000228881836,4.789999961853027,4.789999961853027
2023-08-10,4.909999847412109,4.920000076293945,4.860000133514404,4.880000114440918,4.880000114440918
2023-08-11,5.0,5.0,4.710000038146973,4.849999904632568,4.849999904632568
2023-08-14,4.849999904632568,4.880000114440918,4.809999942779541,4.849999904632568,4.849999904632568
2023-08-15,4.840000152587891,4.840000152587891,4.739999771118164,4.78000020980835,4.78000020980835
2023-08-16,4.820000171661377,4.860000133514404,4.78000020980835,4.78000020980835,4.78000020980835
2023-08-17,4.909999847412109,4.909999847412109,4.739999771118164,4.769999980926514,4.769999980926514
2023-08-18,4.699999809265137,4.730000019073486,4.699999809265137,4.71999979019165,4.71999979019165
2023-08-21,4.769999980926514,4.800000190734863,4.71999979019165,4.760000228881836,4.760000228881836
2023-08-22,4.849999904632568,4.889999866485596,4.800000190734863,4.829999923706055,4.829999923706055
2023-08-23,4.929999828338623,5.059999942779541,4.929999828338623,5.039999961853027,5.039999961853027
2023-08-24,5.110000133514404,5.119999885559082,4.929999828338623,4.940000057220459,4.940000057220459
2023-08-25,4.920000076293945,5.03000020980835,4.920000076293945,5.019999980926514,5.019999980926514
2023-08-28,5.289999961853027,5.289999961853027,5.099999904632568,5.150000095367432,5.150000095367432
2023-08-29,4.909999847412109,5.150000095367432,4.909999847412109,5.119999885559082,5.119999885559082
2023-08-30,5.260000228881836,5.260000228881836,5.059999942779541,5.090000152587891,5.090000152587891
2023-08-31,5.119999885559082,5.230000019073486,5.119999885559082,5.210000038146973,5.210000038146973
2023-09-01,5.349999904632568,5.349999904632568,5.110000133514404,5.199999809265137,5.199999809265137
2023-09-05,5.409999847412109,5.46999979019165,5.409999847412109,5.440000057220459,5.440000057220459
2023-09-06,5.5,5.690000057220459,5.5,5.610000133514404,5.610000133514404
2023-09-07,5.610000133514404,5.610000133514404,5.510000228881836,5.519999980926514,5.519999980926514
2023-09-08,5.429999828338623,5.570000171661377,5.429999828338623,5.559999942779541,5.559999942779541
2023-09-11,5.599999904632568,5.599999904632568,5.449999809265137,5.570000171661377,5.570000171661377
2023-09-12,5.559999942779541,5.75,5.559999942779541,5.75,5.75
2023-09-13,5.75,5.880000114440918,5.710000038146973,5.739999771118164,5.739999771118164
2023-09-14,6.019999980926514,6.019999980926514,5.840000152587891,5.860000133514404,5.860000133514404
2023-09-15,5.880000114440918,5.900000095367432,5.860000133514404,5.880000114440918,5.880000114440918
2023-09-18,6.050000190734863,6.050000190734863,5.809999942779541,5.829999923706055,5.829999923706055
2023-09-19,6.130000114440918,6.25,6.059999942779541,6.239999771118164,6.239999771118164
2023-09-20,6.25,6.25,6.079999923706055,6.079999923706055,6.079999923706055
2023-09-21,5.849999904632568,6.050000190734863,5.849999904632568,5.96999979019165,5.96999979019165
2023-09-22,5.849999904632568,6.090000152587891,5.849999904632568,6.050000190734863,6.050000190734863
2023-09-25,5.909999847412109,6.019999980926514,5.829999923706055,6.0,6.0
2023-09-26,6.130000114440918,6.130000114440918,5.900000095367432,5.960000038146973,5.960000038146973
2023-09-27,5.960000038146973,5.960000038146973,5.849999904632568,5.860000133514404,5.860000133514404
2023-09-28,6.019999980926514,6.019999980926514,5.809999942779541,5.849999904632568,5.849999904632568
2023-09-29,5.659999847412109,5.769999980926514,5.610000133514404,5.610000133514404,5.610000133514404
2023-10-02,5.809999942779541,5.809999942779541,5.610000133514404,5.630000114440918,5.630000114440918
2023-10-03,5.320000171661377,5.329999923706055,5.21999979019165,5.260000228881836,5.260000228881836
2023-10-04,5.119999885559082,5.119999885559082,4.96999979019165,5.0,5.0
2023-10-05,4.909999847412109,5.099999904632568,4.909999847412109,5.079999923706055,5.079999923706055
2023-10-06,4.909999847412109,5.130000114440918,4.909999847412109,5.119999885559082,5.119999885559082
2023-10-09,4.920000076293945,5.130000114440918,4.920000076293945,5.090000152587891,5.090000152587891
2023-10-10,5.050000190734863,5.349999904632568,5.050000190734863,5.199999809265137,5.199999809265137
2023-10-11,5.320000171661377,5.349999904632568,5.28000020980835,5.289999961853027,5.289999961853027
2023-10-12,5.28000020980835,5.420000076293945,5.28000020980835,5.380000114440918,5.380000114440918
2023-10-13,5.300000190734863,5.300000190734863,5.239999771118164,5.260000228881836,5.260000228881836
2023-10-16,5.119999885559082,5.349999904632568,5.119999885559082,5.300000190734863,5.300000190734863
2023-10-17,5.389999866485596,5.409999847412109,5.25,5.300000190734863,5.300000190734863
2023-10-18,5.170000076293945,5.369999885559082,5.170000076293945,5.269999980926514,5.269999980926514
2023-10-19,5.059999942779541,5.210000038146973,5.059999942779541,5.110000133514404,5.110000133514404
2023-10-20,5.059999942779541,5.059999942779541,4.960000038146973,4.96999979019165,4.96999979019165
2023-10-23,4.980000019073486,4.989999771118164,4.920000076293945,4.940000057220459,4.940000057220459
2023-10-24,4.849999904632568,5.150000095367432,4.849999904632568,5.03000020980835,5.03000020980835
2023-10-25,4.889999866485596,5.050000190734863,4.889999866485596,5.010000228881836,5.010000228881836
2023-10-26,5.0,5.019999980926514,4.929999828338623,4.949999809265137,4.949999809265137
2023-10-27,4.929999828338623,4.929999828338623,4.860000133514404,4.880000114440918,4.880000114440918
2023-10-30,4.760000228881836,4.789999961853027,4.739999771118164,4.789999961853027,4.789999961853027
2023-10-31,4.75,4.800000190734863,4.739999771118164,4.800000190734863,4.800000190734863
2023-11-01,4.860000133514404,4.96999979019165,4.860000133514404,4.96999979019165,4.96999979019165
2023-11-02,5.070000171661377,5.070000171661377,4.889999866485596,4.960000038146973,4.960000038146973
2023-11-03,5.119999885559082,5.139999866485596,4.840000152587891,5.099999904632568,5.099999904632568
2023-11-06,4.960000038146973,4.989999771118164,4.940000057220459,4.980000019073486,4.980000019073486
2023-11-07,5.25,5.289999961853027,5.150000095367432,5.289999961853027,5.289999961853027
2023-11-08,5.429999828338623,5.590000152587891,5.429999828338623,5.480000019073486,5.480000019073486
2023-11-09,5.630000114440918,5.630000114440918,5.449999809265137,5.559999942779541,5.559999942779541
2023-11-10,5.539999961853027,5.539999961853027,5.460000038146973,5.53000020980835,5.53000020980835
2023-11-13,5.510000228881836,5.559999942779541,5.489999771118164,5.559999942779541,5.559999942779541
2023-11-14,5.929999828338623,5.929999828338623,5.730000019073486,5.829999923706055,5.829999923706055
2023-11-15,5.590000152587891,5.78000020980835,5.590000152587891,5.769999980926514,5.769999980926514
2023-11-16,5.829999923706055,5.869999885559082,5.829999923706055,5.869999885559082,5.869999885559082
2023-11-17,5.96999979019165,5.96999979019165,5.809999942779541,5.929999828338623,5.929999828338623
2023-11-20,5.630000114440918,5.809999942779541,5.440000057220459,5.610000133514404,5.610000133514404
2023-11-21,5.21999979019165,5.510000228881836,5.21999979019165,5.380000114440918,5.380000114440918
2023-11-22,5.639999866485596,5.650000095367432,5.389999866485596,5.460000038146973,5.460000038146973
2023-11-24,5.599999904632568,5.639999866485596,5.559999942779541,5.579999923706055,5.579999923706055
2023-11-27,5.710000038146973,5.710000038146973,5.360000133514404,5.550000190734863,5.550000190734863
2023-11-28,5.239999771118164,5.559999942779541,5.239999771118164,5.400000095367432,5.400000095367432
2023-11-29,5.329999923706055,5.329999923706055,5.300000190734863,5.309999942779541,5.309999942779541
2023-11-30,5.360000133514404,5.360000133514404,5.150000095367432,5.329999923706055,5.329999923706055
2023-12-01,5.369999885559082,5.389999866485596,5.349999904632568,5.380000114440918,5.380000114440918
2023-12-04,5.110000133514404,5.349999904632568,5.099999904632568,5.210000038146973,5.210000038146973
2023-12-05,5.21999979019165,5.260000228881836,5.21999979019165,5.239999771118164,5.239999771118164
2023-12-06,5.349999904632568,5.349999904632568,5.260000228881836,5.260000228881836,5.260000228881836
2023-12-07,5.260000228881836,5.260000228881836,5.190000057220459,5.230000019073486,5.230000019073486
2023-12-08,5.28000020980835,5.309999942779541,5.159999847412109,5.21999979019165,5.21999979019165
2023-12-11,5.090000152587891,5.320000171661377,5.090000152587891,5.309999942779541,5.309999942779541
2023-12-12,5.360000133514404,5.369999885559082,5.300000190734863,5.360000133514404,5.360000133514404
2023-12-13,5.099999904632568,5.389999866485596,5.099999904632568,5.309999942779541,5.309999942779541
2023-12-14,5.309999942779541,5.340000152587891,5.090000152587891,5.119999885559082,5.119999885559082
2023-12-15,5.289999961853027,5.289999961853027,5.179999828338623,5.179999828338623,5.179999828338623
2023-12-18,5.260000228881836,5.320000171661377,5.230000019073486,5.309999942779541,5.309999942779541
2023-12-19,5.539999961853027,5.539999961853027,5.309999942779541,5.340000152587891,5.340000152587891
2023-12-20,5.429999828338623,5.539999961853027,5.429999828338623,5.440000057220459,5.440000057220459
2023-12-21,5.139999866485596,5.369999885559082,5.139999866485596,5.369999885559082,5.369999885559082
2023-12-22,5.389999866485596,5.510000228881836,5.210000038146973,5.400000095367432,5.400000095367432
2023-12-26,5.300000190734863,5.369999885559082,5.260000228881836,5.309999942779541,5.309999942779541
2023-12-27,5.519999980926514,5.519999980926514,5.239999771118164,5.25,5.25
2023-12-28,5.400000095367432,5.400000095367432,5.239999771118164,5.300000190734863,5.300000190734863
2023-12-29,5.269999980926514,5.349999904632568,5.269999980926514,5.320000171661377,5.320000171661377
2024-01-02,5.110000133514404,5.409999847412109,5.110000133514404,5.340000152587891,5.340000152587891
2024-01-03,5.119999885559082,5.349999904632568,5.079999923706055,5.269999980926514,5.269999980926514
2024-01-04,5.449999809265137,5.650000095367432,5.449999809265137,5.590000152587891,5.590000152587891
2024-01-05,5.579999923706055,5.590000152587891,5.539999961853027,5.539999961853027,5.539999961853027
2024-01-08,5.510000228881836,5.619999885559082,5.510000228881836,5.619999885559082,5.619999885559082
2024-01-09,5.619999885559082,5.619999885559082,5.570000171661377,5.590000152587891,5.590000152587891
2024-01-10,5.769999980926514,5.800000190734863,5.739999771118164,5.75,5.75
2024-01-11,5.659999847412109,6.0,5.659999847412109,5.849999904632568,5.849999904632568
2024-01-12,5.800000190734863,5.800000190734863,5.699999809265137,5.769999980926514,5.769999980926514
2024-01-16,5.730000019073486,5.730000019073486,5.630000114440918,5.650000095367432,5.650000095367432
2024-01-17,5.690000057220459,5.710000038146973,5.659999847412109,5.710000038146973,5.710000038146973
2024-01-18,5.900000095367432,5.900000095367432,5.78000020980835,5.900000095367432,5.900000095367432
2024-01-19,5.739999771118164,5.829999923706055,5.739999771118164,5.820000171661377,5.820000171661377
2024-01-22,5.840000152587891,5.900000095367432,5.78000020980835,5.860000133514404,5.860000133514404
2024-01-23,5.809999942779541,5.809999942779541,5.75,5.800000190734863,5.800000190734863
2024-01-24,5.789999961853027,5.789999961853027,5.710000038146973,5.760000228881836,5.760000228881836
2024-01-25,5.769999980926514,5.769999980926514,5.710000038146973,5.71999979019165,5.71999979019165
2024-01-26,5.75,5.789999961853027,5.71999979019165,5.78000020980835,5.78000020980835
2024-01-29,5.840000152587891,5.980000019073486,5.840000152587891,5.980000019073486,5.980000019073486
2024-01-30,6.03000020980835,6.03000020980835,5.96999979019165,6.010000228881836,6.010000228881836
2024-01-31,6.059999942779541,6.139999866485596,6.010000228881836,6.039999961853027,6.039999961853027
2024-02-01,6.199999809265137,6.199999809265137,6.050000190734863,6.099999904632568,6.099999904632568
2024-02-02,6.0,6.019999980926514,5.929999828338623,6.019999980926514,6.019999980926514
2024-02-05,6.139999866485596,6.199999809265137,6.070000171661377,6.150000095367432,6.150000095367432
2024-02-06,6.199999809265137,6.260000228881836,6.199999809265137,6.260000228881836,6.260000228881836
2024-02-07,6.5,6.5,6.210000038146973,6.449999809265137,6.449999809265137
2024-02-08,6.5,6.519999980926514,6.429999828338623,6.510000228881836,6.510000228881836
2024-02-09,6.260000228881836,6.289999961853027,6.0,6.21999979019165,6.21999979019165
2024-02-12,6.210000038146973,6.389999866485596,6.210000038146973,6.239999771118164,6.239999771118164
2024-02-13,6.0,6.0,5.829999923706055,5.829999923706055,5.829999923706055
2024-02-14,5.800000190734863,5.800000190734863,5.659999847412109,5.699999809265137,5.699999809265137
2024-02-15,5.849999904632568,5.860000133514404,5.679999828338623,5.75,5.75
2024-02-16,5.599999904632568,5.730000019073486,5.599999904632568,5.710000038146973,5.710000038146973
2024-02-20,5.820000171661377,5.820000171661377,5.539999961853027,5.699999809265137,5.699999809265137
2024-02-21,5.860000133514404,5.860000133514404,5.789999961853027,5.800000190734863,5.800000190734863
2024-02-22,5.849999904632568,6.059999942779541,5.849999904632568,5.989999771118164,5.989999771118164
2024-02-23,5.78000020980835,6.059999942779541,5.78000020980835,6.050000190734863,6.050000190734863
2024-02-26,6.050000190734863,6.050000190734863,5.75,5.96999979019165,5.96999979019165
2024-02-27,6.019999980926514,6.019999980926514,5.869999885559082,5.960000038146973,5.960000038146973
