Date,SOLO_Open,SOLO_High,SOLO_Low,SOLO_Close,SOLO_Adj Close
2023-04-25,0.5199999809265137,0.5199999809265137,0.5,0.5099999904632568,0.5099999904632568
2023-04-26,0.5199999809265137,0.5199999809265137,0.47999998927116394,0.5099999904632568,0.5099999904632568
2023-04-27,0.5099999904632568,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5199999809265137
2023-04-28,0.5199999809265137,0.5199999809265137,0.5099999904632568,0.5099999904632568,0.5099999904632568
2023-05-01,0.5099999904632568,0.5199999809265137,0.47999998927116394,0.49000000953674316,0.49000000953674316
2023-05-02,0.5,0.5799999833106995,0.49000000953674316,0.5799999833106995,0.5799999833106995
2023-05-03,0.5600000023841858,0.5799999833106995,0.550000011920929,0.5699999928474426,0.5699999928474426
2023-05-04,0.550000011920929,0.6000000238418579,0.550000011920929,0.5899999737739563,0.5899999737739563
2023-05-05,0.5899999737739563,0.5899999737739563,0.5299999713897705,0.5299999713897705,0.5299999713897705
2023-05-08,0.5299999713897705,0.550000011920929,0.5199999809265137,0.5299999713897705,0.5299999713897705
2023-05-09,0.5299999713897705,0.5400000214576721,0.5199999809265137,0.5299999713897705,0.5299999713897705
2023-05-10,0.5199999809265137,0.5299999713897705,0.5,0.5099999904632568,0.5099999904632568
2023-05-11,0.5199999809265137,0.5199999809265137,0.5,0.5,0.5
2023-05-12,0.49000000953674316,0.5,0.47999998927116394,0.49000000953674316,0.49000000953674316
2023-05-15,0.5199999809265137,0.5199999809265137,0.5,0.5099999904632568,0.5099999904632568
2023-05-16,0.5,0.5199999809265137,0.47999998927116394,0.49000000953674316,0.49000000953674316
2023-05-17,0.49000000953674316,0.49000000953674316,0.4699999988079071,0.47999998927116394,0.47999998927116394
2023-05-18,0.47999998927116394,0.5,0.46000000834465027,0.4699999988079071,0.4699999988079071
2023-05-19,0.4699999988079071,0.5400000214576721,0.46000000834465027,0.5,0.5
2023-05-22,0.5400000214576721,0.5400000214576721,0.5099999904632568,0.5400000214576721,0.5400000214576721
2023-05-23,0.5199999809265137,0.5600000023841858,0.5199999809265137,0.5600000023841858,0.5600000023841858
2023-05-24,0.5600000023841858,0.5600000023841858,0.5,0.5600000023841858,0.5600000023841858
2023-05-25,0.5400000214576721,0.5600000023841858,0.5199999809265137,0.550000011920929,0.550000011920929
2023-05-26,0.5400000214576721,0.5600000023841858,0.5299999713897705,0.5600000023841858,0.5600000023841858
2023-05-30,0.550000011920929,0.6100000143051147,0.5400000214576721,0.6100000143051147,0.6100000143051147
2023-05-31,0.6000000238418579,0.6000000238418579,0.550000011920929,0.5699999928474426,0.5699999928474426
2023-06-01,0.550000011920929,0.6000000238418579,0.5400000214576721,0.5699999928474426,0.5699999928474426
2023-06-02,0.5799999833106995,0.5899999737739563,0.5199999809265137,0.5400000214576721,0.5400000214576721
2023-06-05,0.5400000214576721,0.5699999928474426,0.5299999713897705,0.5600000023841858,0.5600000023841858
2023-06-06,0.5400000214576721,0.5899999737739563,0.5400000214576721,0.5600000023841858,0.5600000023841858
2023-06-07,0.5600000023841858,0.5699999928474426,0.5199999809265137,0.5400000214576721,0.5400000214576721
2023-06-08,0.5299999713897705,0.5600000023841858,0.5199999809265137,0.550000011920929,0.550000011920929
2023-06-09,0.5400000214576721,0.550000011920929,0.5099999904632568,0.5199999809265137,0.5199999809265137
2023-06-12,0.5199999809265137,0.5400000214576721,0.5099999904632568,0.5400000214576721,0.5400000214576721
2023-06-13,0.550000011920929,0.6000000238418579,0.5299999713897705,0.5899999737739563,0.5899999737739563
2023-06-14,0.6000000238418579,0.800000011920929,0.5899999737739563,0.7900000214576721,0.7900000214576721
2023-06-15,0.7699999809265137,0.9599999785423279,0.6899999976158142,0.8999999761581421,0.8999999761581421
2023-06-16,0.8999999761581421,1.0399999618530273,0.8199999928474426,0.9800000190734863,0.9800000190734863
2023-06-20,0.9200000166893005,0.9300000071525574,0.7799999713897705,0.8100000023841858,0.8100000023841858
2023-06-21,0.8100000023841858,0.8799999952316284,0.7900000214576721,0.800000011920929,0.800000011920929
2023-06-22,0.7900000214576721,0.8199999928474426,0.699999988079071,0.75,0.75
2023-06-23,0.7200000286102295,0.7400000095367432,0.6700000166893005,0.699999988079071,0.699999988079071
2023-06-26,0.6700000166893005,0.7099999785423279,0.6600000262260437,0.6700000166893005,0.6700000166893005
2023-06-27,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6200000047683716,0.6200000047683716
2023-06-28,0.6100000143051147,0.6499999761581421,0.6000000238418579,0.6200000047683716,0.6200000047683716
2023-06-29,0.6299999952316284,0.6399999856948853,0.6100000143051147,0.6200000047683716,0.6200000047683716
2023-06-30,0.6299999952316284,0.6299999952316284,0.6100000143051147,0.6200000047683716,0.6200000047683716
2023-07-03,0.6399999856948853,0.699999988079071,0.6299999952316284,0.6899999976158142,0.6899999976158142
2023-07-05,0.7099999785423279,0.7200000286102295,0.6499999761581421,0.6899999976158142,0.6899999976158142
2023-07-06,0.6899999976158142,0.699999988079071,0.6399999856948853,0.6700000166893005,0.6700000166893005
2023-07-07,0.6600000262260437,0.6899999976158142,0.6399999856948853,0.6600000262260437,0.6600000262260437
2023-07-10,0.6600000262260437,0.699999988079071,0.6299999952316284,0.6600000262260437,0.6600000262260437
2023-07-11,0.6800000071525574,0.6899999976158142,0.6499999761581421,0.6800000071525574,0.6800000071525574
2023-07-12,0.6700000166893005,0.7400000095367432,0.6700000166893005,0.7099999785423279,0.7099999785423279
2023-07-13,0.7400000095367432,0.7599999904632568,0.7099999785423279,0.7200000286102295,0.7200000286102295
2023-07-14,0.7300000190734863,0.7900000214576721,0.7300000190734863,0.7900000214576721,0.7900000214576721
2023-07-17,0.7799999713897705,0.7900000214576721,0.75,0.7699999809265137,0.7699999809265137
2023-07-18,0.7400000095367432,0.7699999809265137,0.7300000190734863,0.75,0.75
2023-07-19,0.75,0.7699999809265137,0.7400000095367432,0.75,0.75
2023-07-20,0.7699999809265137,0.7699999809265137,0.7099999785423279,0.7400000095367432,0.7400000095367432
2023-07-21,0.7699999809265137,0.7699999809265137,0.7300000190734863,0.7400000095367432,0.7400000095367432
2023-07-24,0.7400000095367432,0.7599999904632568,0.7200000286102295,0.7200000286102295,0.7200000286102295
2023-07-25,0.7099999785423279,0.7200000286102295,0.6700000166893005,0.6800000071525574,0.6800000071525574
2023-07-26,0.6700000166893005,0.7400000095367432,0.6700000166893005,0.7099999785423279,0.7099999785423279
2023-07-27,0.7099999785423279,0.75,0.6700000166893005,0.6800000071525574,0.6800000071525574
2023-07-28,0.6899999976158142,0.75,0.6800000071525574,0.7200000286102295,0.7200000286102295
2023-07-31,0.75,0.8299999833106995,0.7400000095367432,0.8199999928474426,0.8199999928474426
2023-08-01,0.8199999928474426,0.8399999737739563,0.7799999713897705,0.7799999713897705,0.7799999713897705
2023-08-02,0.7900000214576721,0.8100000023841858,0.7200000286102295,0.8100000023841858,0.8100000023841858
2023-08-03,0.8100000023841858,0.8299999833106995,0.7699999809265137,0.800000011920929,0.800000011920929
2023-08-04,0.8100000023841858,0.8100000023841858,0.7599999904632568,0.7599999904632568,0.7599999904632568
2023-08-07,0.75,0.7900000214576721,0.699999988079071,0.7400000095367432,0.7400000095367432
2023-08-08,0.699999988079071,0.75,0.699999988079071,0.7400000095367432,0.7400000095367432
2023-08-09,0.7200000286102295,0.7599999904632568,0.699999988079071,0.699999988079071,0.699999988079071
2023-08-10,0.699999988079071,0.7200000286102295,0.6800000071525574,0.699999988079071,0.699999988079071
2023-08-11,0.6899999976158142,0.699999988079071,0.6700000166893005,0.6800000071525574,0.6800000071525574
2023-08-14,0.6499999761581421,0.6899999976158142,0.6499999761581421,0.6700000166893005,0.6700000166893005
2023-08-15,0.7799999713897705,0.9599999785423279,0.7300000190734863,0.8700000047683716,0.8700000047683716
2023-08-16,0.8700000047683716,0.8799999952316284,0.7200000286102295,0.7900000214576721,0.7900000214576721
2023-08-17,0.7699999809265137,0.800000011920929,0.75,0.7599999904632568,0.7599999904632568
2023-08-18,0.75,0.7699999809265137,0.7200000286102295,0.7699999809265137,0.7699999809265137
2023-08-21,0.7699999809265137,0.7900000214576721,0.7400000095367432,0.7599999904632568,0.7599999904632568
2023-08-22,0.7400000095367432,0.7599999904632568,0.7099999785423279,0.7400000095367432,0.7400000095367432
2023-08-23,0.7200000286102295,0.7400000095367432,0.6899999976158142,0.7200000286102295,0.7200000286102295
2023-08-24,0.6899999976158142,0.7200000286102295,0.6899999976158142,0.699999988079071,0.699999988079071
2023-08-25,0.699999988079071,0.75,0.6899999976158142,0.7400000095367432,0.7400000095367432
2023-08-28,0.7300000190734863,0.800000011920929,0.7300000190734863,0.7900000214576721,0.7900000214576721
2023-08-29,0.7900000214576721,0.8100000023841858,0.7799999713897705,0.800000011920929,0.800000011920929
2023-08-30,0.7699999809265137,0.800000011920929,0.7599999904632568,0.7900000214576721,0.7900000214576721
2023-08-31,0.7699999809265137,0.800000011920929,0.7599999904632568,0.7900000214576721,0.7900000214576721
2023-09-01,0.800000011920929,0.800000011920929,0.7599999904632568,0.7799999713897705,0.7799999713897705
2023-09-05,0.7900000214576721,0.7900000214576721,0.7400000095367432,0.75,0.75
2023-09-06,0.7400000095367432,0.7699999809265137,0.7400000095367432,0.7400000095367432,0.7400000095367432
2023-09-07,0.7400000095367432,0.7400000095367432,0.7099999785423279,0.7300000190734863,0.7300000190734863
2023-09-08,0.7200000286102295,0.7400000095367432,0.7099999785423279,0.7099999785423279,0.7099999785423279
2023-09-11,0.7099999785423279,0.7200000286102295,0.6800000071525574,0.7099999785423279,0.7099999785423279
2023-09-12,0.699999988079071,0.7300000190734863,0.699999988079071,0.699999988079071,0.699999988079071
2023-09-13,0.6800000071525574,0.7300000190734863,0.6800000071525574,0.699999988079071,0.699999988079071
2023-09-14,0.7099999785423279,0.7400000095367432,0.699999988079071,0.7200000286102295,0.7200000286102295
2023-09-15,0.7099999785423279,0.7300000190734863,0.699999988079071,0.7099999785423279,0.7099999785423279
2023-09-18,0.7300000190734863,0.7300000190734863,0.6899999976158142,0.699999988079071,0.699999988079071
2023-09-19,0.6800000071525574,0.7099999785423279,0.6700000166893005,0.6899999976158142,0.6899999976158142
2023-09-20,0.6899999976158142,0.7099999785423279,0.6800000071525574,0.699999988079071,0.699999988079071
2023-09-21,0.6800000071525574,0.699999988079071,0.6600000262260437,0.6700000166893005,0.6700000166893005
2023-09-22,0.6700000166893005,0.6800000071525574,0.6200000047683716,0.6600000262260437,0.6600000262260437
2023-09-25,0.6200000047683716,0.6399999856948853,0.6200000047683716,0.6399999856948853,0.6399999856948853
2023-09-26,0.6399999856948853,0.6700000166893005,0.6299999952316284,0.6600000262260437,0.6600000262260437
2023-09-27,0.6600000262260437,0.6800000071525574,0.6499999761581421,0.6600000262260437,0.6600000262260437
2023-09-28,0.6600000262260437,0.6700000166893005,0.6399999856948853,0.6600000262260437,0.6600000262260437
2023-09-29,0.6399999856948853,0.6700000166893005,0.6399999856948853,0.6600000262260437,0.6600000262260437
2023-10-02,0.6600000262260437,0.6800000071525574,0.6399999856948853,0.6600000262260437,0.6600000262260437
2023-10-03,0.6399999856948853,0.6600000262260437,0.6100000143051147,0.6200000047683716,0.6200000047683716
2023-10-04,0.6200000047683716,0.6299999952316284,0.550000011920929,0.5699999928474426,0.5699999928474426
2023-10-05,0.5400000214576721,0.5600000023841858,0.46000000834465027,0.4699999988079071,0.4699999988079071
2023-10-06,0.44999998807907104,0.5199999809265137,0.44999998807907104,0.5099999904632568,0.5099999904632568
2023-10-09,0.5099999904632568,0.5199999809265137,0.4699999988079071,0.49000000953674316,0.49000000953674316
2023-10-10,0.49000000953674316,0.5,0.4699999988079071,0.49000000953674316,0.49000000953674316
2023-10-11,0.49000000953674316,0.5199999809265137,0.44999998807907104,0.46000000834465027,0.46000000834465027
2023-10-12,0.47999998927116394,0.5099999904632568,0.44999998807907104,0.47999998927116394,0.47999998927116394
2023-10-13,0.4699999988079071,0.5299999713897705,0.4699999988079071,0.5099999904632568,0.5099999904632568
2023-10-16,0.5099999904632568,0.5299999713897705,0.4699999988079071,0.47999998927116394,0.47999998927116394
2023-10-17,0.4699999988079071,0.5,0.4699999988079071,0.4699999988079071,0.4699999988079071
2023-10-18,0.4699999988079071,0.47999998927116394,0.46000000834465027,0.4699999988079071,0.4699999988079071
2023-10-19,0.4699999988079071,0.4699999988079071,0.41999998688697815,0.4399999976158142,0.4399999976158142
2023-10-20,0.4399999976158142,0.44999998807907104,0.4000000059604645,0.4099999964237213,0.4099999964237213
2023-10-23,0.4099999964237213,0.4399999976158142,0.4000000059604645,0.41999998688697815,0.41999998688697815
2023-10-24,0.41999998688697815,0.44999998807907104,0.4099999964237213,0.41999998688697815,0.41999998688697815
2023-10-25,0.41999998688697815,0.4300000071525574,0.4099999964237213,0.4099999964237213,0.4099999964237213
2023-10-26,0.41999998688697815,0.4399999976158142,0.4000000059604645,0.41999998688697815,0.41999998688697815
2023-10-27,0.41999998688697815,0.41999998688697815,0.38999998569488525,0.38999998569488525,0.38999998569488525
2023-10-30,0.38999998569488525,0.4000000059604645,0.36000001430511475,0.3700000047683716,0.3700000047683716
2023-10-31,0.3700000047683716,0.4000000059604645,0.36000001430511475,0.3799999952316284,0.3799999952316284
2023-11-01,0.3799999952316284,0.38999998569488525,0.3700000047683716,0.3799999952316284,0.3799999952316284
2023-11-02,0.3799999952316284,0.4099999964237213,0.3799999952316284,0.4000000059604645,0.4000000059604645
2023-11-03,0.4099999964237213,0.49000000953674316,0.4099999964237213,0.4699999988079071,0.4699999988079071
2023-11-06,0.5,0.5,0.4300000071525574,0.44999998807907104,0.44999998807907104
2023-11-07,0.4399999976158142,0.4399999976158142,0.41999998688697815,0.4300000071525574,0.4300000071525574
2023-11-08,0.41999998688697815,0.4300000071525574,0.4000000059604645,0.4099999964237213,0.4099999964237213
2023-11-09,0.4099999964237213,0.41999998688697815,0.38999998569488525,0.4000000059604645,0.4000000059604645
2023-11-10,0.38999998569488525,0.4399999976158142,0.3700000047683716,0.4000000059604645,0.4000000059604645
2023-11-13,0.38999998569488525,0.41999998688697815,0.38999998569488525,0.4099999964237213,0.4099999964237213
2023-11-14,0.4099999964237213,0.4300000071525574,0.4000000059604645,0.41999998688697815,0.41999998688697815
2023-11-15,0.4099999964237213,0.4300000071525574,0.4099999964237213,0.4300000071525574,0.4300000071525574
2023-11-16,0.4300000071525574,0.4399999976158142,0.41999998688697815,0.4300000071525574,0.4300000071525574
2023-11-17,0.4300000071525574,0.4300000071525574,0.4099999964237213,0.4099999964237213,0.4099999964237213
2023-11-20,0.4000000059604645,0.4399999976158142,0.4000000059604645,0.4300000071525574,0.4300000071525574
2023-11-21,0.41999998688697815,0.4300000071525574,0.4000000059604645,0.4000000059604645,0.4000000059604645
2023-11-22,0.4000000059604645,0.4099999964237213,0.38999998569488525,0.4000000059604645,0.4000000059604645
2023-11-24,0.4000000059604645,0.41999998688697815,0.4000000059604645,0.4099999964237213,0.4099999964237213
2023-11-27,0.4000000059604645,0.4399999976158142,0.4000000059604645,0.41999998688697815,0.41999998688697815
2023-11-28,0.4099999964237213,0.41999998688697815,0.38999998569488525,0.4099999964237213,0.4099999964237213
2023-11-29,0.4099999964237213,0.4300000071525574,0.4000000059604645,0.4099999964237213,0.4099999964237213
2023-11-30,0.4000000059604645,0.4099999964237213,0.3799999952316284,0.38999998569488525,0.38999998569488525
2023-12-01,0.38999998569488525,0.4099999964237213,0.38999998569488525,0.38999998569488525,0.38999998569488525
2023-12-04,0.38999998569488525,0.4099999964237213,0.38999998569488525,0.4000000059604645,0.4000000059604645
2023-12-05,0.4000000059604645,0.4099999964237213,0.38999998569488525,0.4000000059604645,0.4000000059604645
2023-12-06,0.4099999964237213,0.4099999964237213,0.38999998569488525,0.38999998569488525,0.38999998569488525
2023-12-07,0.38999998569488525,0.4000000059604645,0.38999998569488525,0.38999998569488525,0.38999998569488525
2023-12-08,0.3799999952316284,0.38999998569488525,0.3799999952316284,0.38999998569488525,0.38999998569488525
2023-12-11,0.38999998569488525,0.4000000059604645,0.3799999952316284,0.38999998569488525,0.38999998569488525
2023-12-12,0.3799999952316284,0.38999998569488525,0.3799999952316284,0.3799999952316284,0.3799999952316284
2023-12-13,0.3700000047683716,0.3799999952316284,0.3499999940395355,0.3799999952316284,0.3799999952316284
2023-12-14,0.3799999952316284,0.4000000059604645,0.3799999952316284,0.3799999952316284,0.3799999952316284
2023-12-15,0.3799999952316284,0.3799999952316284,0.36000001430511475,0.3700000047683716,0.3700000047683716
2023-12-18,0.3799999952316284,0.3799999952316284,0.36000001430511475,0.36000001430511475,0.36000001430511475
2023-12-19,0.36000001430511475,0.3700000047683716,0.3499999940395355,0.36000001430511475,0.36000001430511475
2023-12-20,0.36000001430511475,0.3799999952316284,0.36000001430511475,0.3700000047683716,0.3700000047683716
2023-12-21,0.3799999952316284,0.3799999952316284,0.36000001430511475,0.36000001430511475,0.36000001430511475
2023-12-22,0.36000001430511475,0.3700000047683716,0.3499999940395355,0.36000001430511475,0.36000001430511475
2023-12-26,0.3499999940395355,0.3700000047683716,0.3499999940395355,0.36000001430511475,0.36000001430511475
2023-12-27,0.36000001430511475,0.3700000047683716,0.3499999940395355,0.36000001430511475,0.36000001430511475
2023-12-28,0.3499999940395355,0.3700000047683716,0.3499999940395355,0.3499999940395355,0.3499999940395355
2023-12-29,0.3499999940395355,0.3499999940395355,0.3400000035762787,0.3400000035762787,0.3400000035762787
2024-01-02,0.3400000035762787,0.3400000035762787,0.3199999928474426,0.33000001311302185,0.33000001311302185
2024-01-03,0.33000001311302185,0.33000001311302185,0.3100000023841858,0.3199999928474426,0.3199999928474426
2024-01-04,0.3199999928474426,0.3199999928474426,0.30000001192092896,0.3100000023841858,0.3100000023841858
2024-01-05,0.3100000023841858,0.3199999928474426,0.30000001192092896,0.3199999928474426,0.3199999928474426
2024-01-08,0.3199999928474426,0.33000001311302185,0.3100000023841858,0.3100000023841858,0.3100000023841858
2024-01-09,0.3100000023841858,0.3400000035762787,0.3100000023841858,0.3400000035762787,0.3400000035762787
2024-01-10,0.3400000035762787,0.3400000035762787,0.3199999928474426,0.33000001311302185,0.33000001311302185
2024-01-11,0.3199999928474426,0.3400000035762787,0.28999999165534973,0.28999999165534973,0.28999999165534973
2024-01-12,0.28999999165534973,0.28999999165534973,0.20999999344348907,0.25,0.25
2024-01-16,0.27000001072883606,0.27000001072883606,0.25,0.25,0.25
2024-01-17,0.25,0.25999999046325684,0.2199999988079071,0.23999999463558197,0.23999999463558197
2024-01-18,0.23999999463558197,0.23999999463558197,0.23000000417232513,0.23999999463558197,0.23999999463558197
2024-01-19,0.23000000417232513,0.23999999463558197,0.23000000417232513,0.23000000417232513,0.23000000417232513
2024-01-22,0.23999999463558197,0.25999999046325684,0.23999999463558197,0.25,0.25
2024-01-23,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.27000001072883606,0.27000001072883606
2024-01-24,0.27000001072883606,0.27000001072883606,0.23999999463558197,0.25,0.25
2024-01-25,0.25,0.25,0.23999999463558197,0.23999999463558197,0.23999999463558197
2024-01-26,0.27000001072883606,0.27000001072883606,0.23999999463558197,0.25999999046325684,0.25999999046325684
2024-01-29,0.25999999046325684,0.2800000011920929,0.25999999046325684,0.27000001072883606,0.27000001072883606
2024-01-30,0.2800000011920929,0.2800000011920929,0.27000001072883606,0.27000001072883606,0.27000001072883606
2024-01-31,0.27000001072883606,0.2800000011920929,0.27000001072883606,0.27000001072883606,0.27000001072883606
2024-02-01,0.2800000011920929,0.2800000011920929,0.27000001072883606,0.2800000011920929,0.2800000011920929
2024-02-02,0.2800000011920929,0.2800000011920929,0.25999999046325684,0.27000001072883606,0.27000001072883606
2024-02-05,0.27000001072883606,0.27000001072883606,0.25,0.25999999046325684,0.25999999046325684
2024-02-06,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0.25999999046325684
2024-02-07,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0.25999999046325684
2024-02-08,0.25999999046325684,0.25999999046325684,0.23999999463558197,0.25,0.25
2024-02-09,0.25,0.25999999046325684,0.25,0.25999999046325684,0.25999999046325684
2024-02-12,0.25999999046325684,0.27000001072883606,0.25,0.27000001072883606,0.27000001072883606
2024-02-13,0.25999999046325684,0.27000001072883606,0.25,0.27000001072883606,0.27000001072883606
2024-02-14,0.25999999046325684,0.27000001072883606,0.25,0.25,0.25
2024-02-15,0.25,0.25999999046325684,0.25,0.25999999046325684,0.25999999046325684
2024-02-16,0.25,0.27000001072883606,0.25,0.27000001072883606,0.27000001072883606
2024-02-20,0.25999999046325684,0.27000001072883606,0.25,0.27000001072883606,0.27000001072883606
2024-02-21,0.27000001072883606,0.27000001072883606,0.25,0.27000001072883606,0.27000001072883606
2024-02-22,0.27000001072883606,0.27000001072883606,0.25999999046325684,0.25999999046325684,0.25999999046325684
2024-02-23,0.25,0.25999999046325684,0.25,0.25999999046325684,0.25999999046325684
