Date,HYZN_Open,HYZN_High,HYZN_Low,HYZN_Close,HYZN_Adj Close
2023-02-27,1.350000023841858,1.3700000047683716,1.2699999809265137,1.2899999618530273,1.2899999618530273
2023-02-28,1.2799999713897705,1.3200000524520874,1.2610000371932983,1.2999999523162842,1.2999999523162842
2023-03-01,1.3300000429153442,1.3300000429153442,1.25,1.2699999809265137,1.2699999809265137
2023-03-02,1.25,1.2599999904632568,1.1699999570846558,1.2100000381469727,1.2100000381469727
2023-03-03,1.2400000095367432,1.309999942779541,1.1950000524520874,1.2999999523162842,1.2999999523162842
2023-03-06,1.2899999618530273,1.2949999570846558,1.1699999570846558,1.1799999475479126,1.1799999475479126
2023-03-07,1.2000000476837158,1.2000000476837158,1.1699999570846558,1.1749999523162842,1.1749999523162842
2023-03-08,1.1799999475479126,1.1799999475479126,1.0399999618530273,1.090000033378601,1.090000033378601
2023-03-09,1.100000023841858,1.159999966621399,1.0700000524520874,1.0750000476837158,1.0750000476837158
2023-03-10,1.0800000429153442,1.0800000429153442,1.0,1.0199999809265137,1.0199999809265137
2023-03-13,1.0099999904632568,1.059999942779541,1.0,1.0,1.0
2023-03-14,1.0499999523162842,1.1399999856948853,1.0499999523162842,1.059999942779541,1.059999942779541
2023-03-15,1.1399999856948853,1.1399999856948853,1.0399999618530273,1.0499999523162842,1.0499999523162842
2023-03-16,1.0299999713897705,1.1150000095367432,1.0099999904632568,1.0800000429153442,1.0800000429153442
2023-03-17,1.0800000429153442,1.0850000381469727,1.0,1.0099999904632568,1.0099999904632568
2023-03-20,1.0,1.0299999713897705,0.9399999976158142,0.9559999704360962,0.9559999704360962
2023-03-21,0.9599999785423279,1.0700000524520874,0.9599999785423279,1.0499999523162842,1.0499999523162842
2023-03-22,1.0499999523162842,1.059999942779541,1.0,1.0099999904632568,1.0099999904632568
2023-03-23,1.0099999904632568,1.0700000524520874,0.9900000095367432,1.0,1.0
2023-03-24,0.9200000166893005,0.949999988079071,0.6499999761581421,0.7300000190734863,0.7300000190734863
2023-03-27,0.7300000190734863,0.800000011920929,0.7279999852180481,0.7649999856948853,0.7649999856948853
2023-03-28,0.7649999856948853,0.859000027179718,0.7599999904632568,0.7940000295639038,0.7940000295639038
2023-03-29,0.7919999957084656,0.8690000176429749,0.7300000190734863,0.8479999899864197,0.8479999899864197
2023-03-30,0.8790000081062317,0.8790000081062317,0.7699999809265137,0.8040000200271606,0.8040000200271606
2023-03-31,0.8299999833106995,0.8399999737739563,0.7900000214576721,0.8149999976158142,0.8149999976158142
2023-04-03,0.8100000023841858,0.8500000238418579,0.7879999876022339,0.8040000200271606,0.8040000200271606
2023-04-04,0.8299999833106995,0.843999981880188,0.7900000214576721,0.8299999833106995,0.8299999833106995
2023-04-05,0.8399999737739563,0.8700000047683716,0.8199999928474426,0.8370000123977661,0.8370000123977661
2023-04-06,0.8199999928474426,0.8799999952316284,0.8199999928474426,0.8529999852180481,0.8529999852180481
2023-04-10,0.8500000238418579,0.8799999952316284,0.7509999871253967,0.7509999871253967,0.7509999871253967
2023-04-11,0.75,0.7699999809265137,0.7300000190734863,0.7300000190734863,0.7300000190734863
2023-04-12,0.7400000095367432,0.7519999742507935,0.699999988079071,0.699999988079071,0.699999988079071
2023-04-13,0.7179999947547913,0.777999997138977,0.699999988079071,0.753000020980835,0.753000020980835
2023-04-14,0.75,0.8799999952316284,0.7409999966621399,0.8429999947547913,0.8429999947547913
2023-04-17,0.8429999947547913,0.8930000066757202,0.8199999928474426,0.8659999966621399,0.8659999966621399
2023-04-18,0.8700000047683716,0.8999999761581421,0.8500000238418579,0.8600000143051147,0.8600000143051147
2023-04-19,0.8650000095367432,0.9200000166893005,0.8299999833106995,0.8410000205039978,0.8410000205039978
2023-04-20,0.8429999947547913,0.8949999809265137,0.828000009059906,0.8619999885559082,0.8619999885559082
2023-04-21,0.8600000143051147,0.8880000114440918,0.8399999737739563,0.8679999709129333,0.8679999709129333
2023-04-24,0.8679999709129333,0.8889999985694885,0.800000011920929,0.800000011920929,0.800000011920929
2023-04-25,0.7900000214576721,0.8500000238418579,0.7900000214576721,0.7900000214576721,0.7900000214576721
2023-04-26,0.7900000214576721,0.7950000166893005,0.7599999904632568,0.7649999856948853,0.7649999856948853
2023-04-27,0.7599999904632568,0.8309999704360962,0.7599999904632568,0.8309999704360962,0.8309999704360962
2023-04-28,0.8379999995231628,0.8999999761581421,0.8019999861717224,0.8320000171661377,0.8320000171661377
2023-05-01,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8009999990463257,0.8009999990463257
2023-05-02,0.800000011920929,0.8199999928474426,0.800000011920929,0.800000011920929,0.800000011920929
2023-05-03,0.8149999976158142,0.8199999928474426,0.7900000214576721,0.800000011920929,0.800000011920929
2023-05-04,0.8119999766349792,0.8199999928474426,0.800000011920929,0.8040000200271606,0.8040000200271606
2023-05-05,0.800000011920929,0.8899999856948853,0.800000011920929,0.8220000267028809,0.8220000267028809
2023-05-08,0.828000009059906,0.8600000143051147,0.800000011920929,0.8320000171661377,0.8320000171661377
2023-05-09,0.8289999961853027,0.8299999833106995,0.7519999742507935,0.7549999952316284,0.7549999952316284
2023-05-10,0.7599999904632568,0.7699999809265137,0.6909999847412109,0.6959999799728394,0.6959999799728394
2023-05-11,0.7099999785423279,0.7099999785423279,0.6679999828338623,0.675000011920929,0.675000011920929
2023-05-12,0.6740000247955322,0.7099999785423279,0.6200000047683716,0.6320000290870667,0.6320000290870667
2023-05-15,0.6499999761581421,0.6700000166893005,0.6000000238418579,0.6200000047683716,0.6200000047683716
2023-05-16,0.6100000143051147,0.6200000047683716,0.5329999923706055,0.5350000262260437,0.5350000262260437
2023-05-17,0.5299999713897705,0.5699999928474426,0.5199999809265137,0.550000011920929,0.550000011920929
2023-05-18,0.5580000281333923,0.5580000281333923,0.49000000953674316,0.49000000953674316,0.49000000953674316
2023-05-19,0.4950000047683716,0.5,0.44999998807907104,0.4819999933242798,0.4819999933242798
2023-05-22,0.49300000071525574,0.5400000214576721,0.49000000953674316,0.527999997138977,0.527999997138977
2023-05-23,0.5299999713897705,0.6299999952316284,0.5230000019073486,0.6240000128746033,0.6240000128746033
2023-05-24,0.6269999742507935,0.6299999952316284,0.5440000295639038,0.5759999752044678,0.5759999752044678
2023-05-25,0.5770000219345093,0.6240000128746033,0.5529999732971191,0.609000027179718,0.609000027179718
2023-05-26,0.6000000238418579,0.6290000081062317,0.5910000205039978,0.6150000095367432,0.6150000095367432
2023-05-30,0.6399999856948853,0.6499999761581421,0.5989999771118164,0.6069999933242798,0.6069999933242798
2023-05-31,0.6100000143051147,0.6269999742507935,0.550000011920929,0.550000011920929,0.550000011920929
2023-06-01,0.5630000233650208,0.6299999952316284,0.5600000023841858,0.5600000023841858,0.5600000023841858
2023-06-02,0.5600000023841858,0.597000002861023,0.550000011920929,0.5899999737739563,0.5899999737739563
2023-06-05,0.593999981880188,0.6150000095367432,0.5799999833106995,0.6050000190734863,0.6050000190734863
2023-06-06,0.6119999885559082,0.6600000262260437,0.6000000238418579,0.6159999966621399,0.6159999966621399
2023-06-07,0.6499999761581421,0.7749999761581421,0.6399999856948853,0.7329999804496765,0.7329999804496765
2023-06-08,0.7699999809265137,0.7720000147819519,0.5799999833106995,0.593999981880188,0.593999981880188
2023-06-09,0.6119999885559082,0.6179999709129333,0.5600000023841858,0.5759999752044678,0.5759999752044678
2023-06-12,0.5820000171661377,0.6290000081062317,0.5799999833106995,0.6159999966621399,0.6159999966621399
2023-06-13,0.6299999952316284,0.6940000057220459,0.609000027179718,0.6840000152587891,0.6840000152587891
2023-06-14,0.7020000219345093,0.7599999904632568,0.6890000104904175,0.7450000047683716,0.7450000047683716
2023-06-15,0.75,0.800000011920929,0.7099999785423279,0.7429999709129333,0.7429999709129333
2023-06-16,0.7620000243186951,0.7620000243186951,0.6899999976158142,0.699999988079071,0.699999988079071
2023-06-20,0.7120000123977661,0.7300000190734863,0.6539999842643738,0.7229999899864197,0.7229999899864197
2023-06-21,0.7099999785423279,0.777999997138977,0.6899999976158142,0.7720000147819519,0.7720000147819519
2023-06-22,0.7689999938011169,0.9300000071525574,0.7319999933242798,0.9070000052452087,0.9070000052452087
2023-06-23,0.8889999985694885,1.0,0.8519999980926514,0.8930000066757202,0.8930000066757202
2023-06-26,0.9200000166893005,0.921999990940094,0.7300000190734863,0.7720000147819519,0.7720000147819519
2023-06-27,0.7609999775886536,0.9599999785423279,0.7609999775886536,0.949999988079071,0.949999988079071
2023-06-28,0.9549999833106995,1.0,0.8539999723434448,0.8930000066757202,0.8930000066757202
2023-06-29,0.9100000262260437,0.9629999995231628,0.8999999761581421,0.9399999976158142,0.9399999976158142
2023-06-30,0.9599999785423279,1.0,0.9300000071525574,0.9589999914169312,0.9589999914169312
2023-07-03,1.0,1.0800000429153442,0.9800000190734863,1.0,1.0
2023-07-05,1.059999942779541,1.059999942779541,0.9200000166893005,0.9789999723434448,0.9789999723434448
2023-07-06,0.996999979019165,1.0,0.9200000166893005,0.9240000247955322,0.9240000247955322
2023-07-07,0.906000018119812,0.9700000286102295,0.906000018119812,0.9539999961853027,0.9539999961853027
2023-07-10,1.0199999809265137,1.0199999809265137,0.9409999847412109,0.949999988079071,0.949999988079071
2023-07-11,0.949999988079071,0.9649999737739563,0.9300000071525574,0.949999988079071,0.949999988079071
2023-07-12,0.9739999771118164,1.1299999952316284,0.9599999785423279,1.1200000047683716,1.1200000047683716
2023-07-13,1.149999976158142,1.4500000476837158,1.1299999952316284,1.2999999523162842,1.2999999523162842
2023-07-14,1.3899999856948853,1.5,1.309999942779541,1.4800000190734863,1.4800000190734863
2023-07-17,1.4900000095367432,1.9299999475479126,1.4800000190734863,1.8799999952316284,1.8799999952316284
2023-07-18,1.899999976158142,1.9500000476837158,1.7100000381469727,1.7999999523162842,1.7999999523162842
2023-07-19,1.8200000524520874,1.8700000047683716,1.6299999952316284,1.7200000286102295,1.7200000286102295
2023-07-20,1.7400000095367432,1.7400000095367432,1.5290000438690186,1.5399999618530273,1.5399999618530273
2023-07-21,1.600000023841858,1.7000000476837158,1.5800000429153442,1.6200000047683716,1.6200000047683716
2023-07-24,1.649999976158142,1.7000000476837158,1.5360000133514404,1.6799999475479126,1.6799999475479126
2023-07-25,1.6699999570846558,1.9249999523162842,1.6200000047683716,1.8799999952316284,1.8799999952316284
2023-07-26,1.850000023841858,1.9500000476837158,1.75,1.940000057220459,1.940000057220459
2023-07-27,1.9500000476837158,1.9700000286102295,1.7699999809265137,1.7899999618530273,1.7899999618530273
2023-07-28,1.850000023841858,2.0299999713897705,1.850000023841858,1.940000057220459,1.940000057220459
2023-07-31,1.9700000286102295,2.1700000762939453,1.9299999475479126,2.0399999618530273,2.0399999618530273
2023-08-01,2.069999933242798,2.0799999237060547,1.9299999475479126,1.9500000476837158,1.9500000476837158
2023-08-02,1.909999966621399,1.9199999570846558,1.7699999809265137,1.8600000143051147,1.8600000143051147
2023-08-03,1.9299999475479126,1.9589999914169312,1.7799999713897705,1.8899999856948853,1.8899999856948853
2023-08-04,1.8799999952316284,1.8899999856948853,1.649999976158142,1.690000057220459,1.690000057220459
2023-08-07,1.7000000476837158,1.75,1.2899999618530273,1.4500000476837158,1.4500000476837158
2023-08-08,1.3600000143051147,1.3899999856948853,1.1399999856948853,1.190000057220459,1.190000057220459
2023-08-09,1.2300000190734863,1.2799999713897705,1.1100000143051147,1.25,1.25
2023-08-10,1.25,1.3200000524520874,1.190000057220459,1.190000057220459,1.190000057220459
2023-08-11,1.149999976158142,1.2400000095367432,1.13100004196167,1.2300000190734863,1.2300000190734863
2023-08-14,1.2100000381469727,1.2400000095367432,1.190000057220459,1.2100000381469727,1.2100000381469727
2023-08-15,1.2000000476837158,1.2400000095367432,1.1799999475479126,1.2100000381469727,1.2100000381469727
2023-08-16,1.190000057220459,1.2699999809265137,1.190000057220459,1.2000000476837158,1.2000000476837158
2023-08-17,1.2000000476837158,1.215000033378601,1.149999976158142,1.159999966621399,1.159999966621399
2023-08-18,1.1399999856948853,1.190000057220459,1.100000023841858,1.159999966621399,1.159999966621399
2023-08-21,1.1399999856948853,1.190000057220459,1.0399999618530273,1.090000033378601,1.090000033378601
2023-08-22,1.0800000429153442,1.2100000381469727,1.0779999494552612,1.2000000476837158,1.2000000476837158
2023-08-23,1.2100000381469727,1.2400000095367432,1.190000057220459,1.2400000095367432,1.2400000095367432
2023-08-24,1.2400000095367432,1.2400000095367432,1.1399999856948853,1.1399999856948853,1.1399999856948853
2023-08-25,1.1799999475479126,1.2699999809265137,1.159999966621399,1.25,1.25
2023-08-28,1.2999999523162842,1.2999999523162842,1.190000057220459,1.2400000095367432,1.2400000095367432
2023-08-29,1.2400000095367432,1.25,1.2000000476837158,1.2400000095367432,1.2400000095367432
2023-08-30,1.2400000095367432,1.2799999713897705,1.2200000286102295,1.2799999713897705,1.2799999713897705
2023-08-31,1.3200000524520874,1.3200000524520874,1.25,1.2699999809265137,1.2699999809265137
2023-09-01,1.2899999618530273,1.309999942779541,1.2400000095367432,1.2799999713897705,1.2799999713897705
2023-09-05,1.25,1.3799999952316284,1.25,1.3550000190734863,1.3550000190734863
2023-09-06,1.3799999952316284,1.4299999475479126,1.3300000429153442,1.4299999475479126,1.4299999475479126
2023-09-07,1.4199999570846558,1.4199999570846558,1.2999999523162842,1.340000033378601,1.340000033378601
2023-09-08,1.340000033378601,1.340000033378601,1.25,1.3200000524520874,1.3200000524520874
2023-09-11,1.3200000524520874,1.340000033378601,1.2599999904632568,1.2799999713897705,1.2799999713897705
2023-09-12,1.2799999713897705,1.3300000429153442,1.25,1.2999999523162842,1.2999999523162842
2023-09-13,1.2999999523162842,1.3300000429153442,1.2599999904632568,1.2599999904632568,1.2599999904632568
2023-09-14,1.2599999904632568,1.3300000429153442,1.2599999904632568,1.2999999523162842,1.2999999523162842
2023-09-15,1.2799999713897705,1.3250000476837158,1.2200000286102295,1.2200000286102295,1.2200000286102295
2023-09-18,1.2599999904632568,1.2599999904632568,1.190000057220459,1.2000000476837158,1.2000000476837158
2023-09-19,1.2100000381469727,1.2300000190734863,1.1799999475479126,1.2000000476837158,1.2000000476837158
2023-09-20,1.2000000476837158,1.2549999952316284,1.2000000476837158,1.2000000476837158,1.2000000476837158
2023-09-21,1.2000000476837158,1.2200000286102295,1.159999966621399,1.2100000381469727,1.2100000381469727
2023-09-22,1.190000057220459,1.2300000190734863,1.1799999475479126,1.2000000476837158,1.2000000476837158
2023-09-25,1.149999976158142,1.25,1.149999976158142,1.2000000476837158,1.2000000476837158
2023-09-26,1.1699999570846558,1.2599999904632568,1.1699999570846558,1.2200000286102295,1.2200000286102295
2023-09-27,1.2200000286102295,1.2580000162124634,1.190000057220459,1.2000000476837158,1.2000000476837158
2023-09-28,1.2000000476837158,1.215000033378601,1.190000057220459,1.2000000476837158,1.2000000476837158
2023-09-29,1.2000000476837158,1.25,1.1799999475479126,1.25,1.25
2023-10-02,1.2799999713897705,1.2799999713897705,1.190000057220459,1.2100000381469727,1.2100000381469727
2023-10-03,1.190000057220459,1.2100000381469727,1.1419999599456787,1.159999966621399,1.159999966621399
2023-10-04,1.159999966621399,1.2100000381469727,1.159999966621399,1.1799999475479126,1.1799999475479126
2023-10-05,1.1799999475479126,1.215000033378601,1.1399999856948853,1.1399999856948853,1.1399999856948853
2023-10-06,1.149999976158142,1.2000000476837158,1.0950000286102295,1.190000057220459,1.190000057220459
2023-10-09,1.1699999570846558,1.2300000190734863,1.149999976158142,1.2000000476837158,1.2000000476837158
2023-10-10,1.2000000476837158,1.2300000190734863,1.190000057220459,1.2100000381469727,1.2100000381469727
2023-10-11,1.190000057220459,1.2100000381469727,1.1799999475479126,1.2000000476837158,1.2000000476837158
2023-10-12,1.190000057220459,1.2200000286102295,1.190000057220459,1.2100000381469727,1.2100000381469727
2023-10-13,1.2100000381469727,1.2100000381469727,1.2000000476837158,1.2100000381469727,1.2100000381469727
2023-10-16,1.1799999475479126,1.350000023841858,1.1749999523162842,1.309999942779541,1.309999942779541
2023-10-17,1.2799999713897705,1.2999999523162842,1.190000057220459,1.190000057220459,1.190000057220459
2023-10-18,1.1799999475479126,1.2200000286102295,1.0700000524520874,1.1050000190734863,1.1050000190734863
2023-10-19,1.090000033378601,1.090000033378601,0.9079999923706055,0.9399999976158142,0.9399999976158142
2023-10-20,0.9399999976158142,0.9869999885559082,0.7940000295639038,0.800000011920929,0.800000011920929
2023-10-23,0.8199999928474426,0.8199999928474426,0.75,0.8140000104904175,0.8140000104904175
2023-10-24,0.8199999928474426,0.9300000071525574,0.7839999794960022,0.9139999747276306,0.9139999747276306
2023-10-25,0.9300000071525574,1.0169999599456787,0.9200000166893005,0.9449999928474426,0.9449999928474426
2023-10-26,0.949999988079071,0.949999988079071,0.8500000238418579,0.9100000262260437,0.9100000262260437
2023-10-27,0.9200000166893005,0.9599999785423279,0.8650000095367432,0.8690000176429749,0.8690000176429749
2023-10-30,0.8500000238418579,0.859000027179718,0.7829999923706055,0.7960000038146973,0.7960000038146973
2023-10-31,0.800000011920929,0.8299999833106995,0.7699999809265137,0.7799999713897705,0.7799999713897705
2023-11-01,0.7689999938011169,0.7879999876022339,0.699999988079071,0.7400000095367432,0.7400000095367432
2023-11-02,0.7699999809265137,0.9399999976158142,0.7599999904632568,0.921999990940094,0.921999990940094
2023-11-03,0.972000002861023,0.972000002861023,0.8830000162124634,0.9309999942779541,0.9309999942779541
2023-11-06,0.9330000281333923,0.949999988079071,0.8799999952316284,0.8999999761581421,0.8999999761581421
2023-11-07,0.8799999952316284,0.8949999809265137,0.8299999833106995,0.8799999952316284,0.8799999952316284
2023-11-08,0.8899999856948853,1.0,0.800000011920929,0.800000011920929,0.800000011920929
2023-11-09,0.8040000200271606,0.8659999966621399,0.800000011920929,0.8100000023841858,0.8100000023841858
2023-11-10,0.8009999990463257,0.8199999928474426,0.722000002861023,0.7450000047683716,0.7450000047683716
2023-11-13,0.753000020980835,0.8190000057220459,0.7509999871253967,0.7879999876022339,0.7879999876022339
2023-11-14,0.8500000238418579,1.1699999570846558,0.8399999737739563,1.100000023841858,1.100000023841858
2023-11-15,1.1200000047683716,1.2070000171661377,0.9950000047683716,0.9950000047683716,0.9950000047683716
2023-11-16,1.0399999618530273,1.149999976158142,0.8899999856948853,0.9430000185966492,0.9430000185966492
2023-11-17,0.9079999923706055,1.25,0.9079999923706055,1.25,1.25
2023-11-20,1.2400000095367432,1.2599999904632568,1.100000023841858,1.159999966621399,1.159999966621399
2023-11-21,1.1699999570846558,1.190000057220459,1.1200000047683716,1.1699999570846558,1.1699999570846558
2023-11-22,1.1399999856948853,1.2599999904632568,1.0700000524520874,1.1299999952316284,1.1299999952316284
2023-11-24,1.1100000143051147,1.2300000190734863,1.1100000143051147,1.1799999475479126,1.1799999475479126
2023-11-27,1.1699999570846558,1.2300000190734863,1.1699999570846558,1.1799999475479126,1.1799999475479126
2023-11-28,1.149999976158142,1.2000000476837158,1.149999976158142,1.1699999570846558,1.1699999570846558
2023-11-29,1.1799999475479126,1.2400000095367432,1.1649999618530273,1.1799999475479126,1.1799999475479126
2023-11-30,1.190000057220459,1.2100000381469727,1.090000033378601,1.090000033378601,1.090000033378601
2023-12-01,1.100000023841858,1.1100000143051147,1.0299999713897705,1.059999942779541,1.059999942779541
2023-12-04,1.0299999713897705,1.100000023841858,1.0299999713897705,1.0700000524520874,1.0700000524520874
2023-12-05,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.059999942779541,1.059999942779541
2023-12-06,1.0499999523162842,1.090000033378601,1.0099999904632568,1.0299999713897705,1.0299999713897705
2023-12-07,1.0,1.0199999809265137,0.9570000171661377,0.9570000171661377,0.9570000171661377
2023-12-08,0.949999988079071,1.0199999809265137,0.949999988079071,0.9860000014305115,0.9860000014305115
2023-12-11,0.9779999852180481,1.0,0.9100000262260437,0.9419999718666077,0.9419999718666077
2023-12-12,0.925000011920929,0.9399999976158142,0.8500000238418579,0.8610000014305115,0.8610000014305115
2023-12-13,0.8899999856948853,0.8999999761581421,0.8199999928474426,0.8880000114440918,0.8880000114440918
2023-12-14,0.8799999952316284,0.949999988079071,0.8799999952316284,0.9190000295639038,0.9190000295639038
2023-12-15,0.9129999876022339,0.949999988079071,0.8899999856948853,0.8999999761581421,0.8999999761581421
2023-12-18,0.8899999856948853,0.9100000262260437,0.8299999833106995,0.8600000143051147,0.8600000143051147
2023-12-19,0.8600000143051147,0.8980000019073486,0.8600000143051147,0.8790000081062317,0.8790000081062317
2023-12-20,0.8799999952316284,0.8899999856948853,0.8510000109672546,0.8529999852180481,0.8529999852180481
2023-12-21,0.8539999723434448,0.8799999952316284,0.8450000286102295,0.8450000286102295,0.8450000286102295
2023-12-22,0.8700000047683716,0.8899999856948853,0.8199999928474426,0.8500000238418579,0.8500000238418579
2023-12-26,0.8399999737739563,0.8999999761581421,0.8339999914169312,0.8930000066757202,0.8930000066757202
2023-12-27,0.9200000166893005,0.9200000166893005,0.8679999709129333,0.8709999918937683,0.8709999918937683
2023-12-28,0.8569999933242798,0.9100000262260437,0.8569999933242798,0.8859999775886536,0.8859999775886536
2023-12-29,0.8859999775886536,0.9100000262260437,0.8700000047683716,0.8949999809265137,0.8949999809265137
2024-01-02,0.8899999856948853,0.8999999761581421,0.8299999833106995,0.8399999737739563,0.8399999737739563
2024-01-03,0.8389999866485596,0.8479999899864197,0.7900000214576721,0.800000011920929,0.800000011920929
2024-01-04,0.8059999942779541,0.8349999785423279,0.8009999990463257,0.8140000104904175,0.8140000104904175
2024-01-05,0.8019999861717224,0.8050000071525574,0.7559999823570251,0.7559999823570251,0.7559999823570251
2024-01-08,0.7770000100135803,0.7770000100135803,0.7409999966621399,0.7559999823570251,0.7559999823570251
2024-01-09,0.75,0.7599999904632568,0.7200000286102295,0.7319999933242798,0.7319999933242798
2024-01-10,0.7680000066757202,0.7680000066757202,0.7039999961853027,0.718999981880188,0.718999981880188
2024-01-11,0.7300000190734863,0.7300000190734863,0.6909999847412109,0.703000009059906,0.703000009059906
2024-01-12,0.703000009059906,0.7099999785423279,0.6449999809265137,0.6449999809265137,0.6449999809265137
2024-01-16,0.6690000295639038,0.6909999847412109,0.6430000066757202,0.6579999923706055,0.6579999923706055
2024-01-17,0.6499999761581421,0.6650000214576721,0.550000011920929,0.5740000009536743,0.5740000009536743
2024-01-18,0.6000000238418579,0.6230000257492065,0.5600000023841858,0.5789999961853027,0.5789999961853027
2024-01-19,0.5799999833106995,0.6200000047683716,0.5600000023841858,0.5899999737739563,0.5899999737739563
2024-01-22,0.6000000238418579,0.6179999709129333,0.5799999833106995,0.6000000238418579,0.6000000238418579
2024-01-23,0.6069999933242798,0.6259999871253967,0.5920000076293945,0.6100000143051147,0.6100000143051147
2024-01-24,0.6200000047683716,0.6600000262260437,0.6100000143051147,0.6470000147819519,0.6470000147819519
2024-01-25,0.6600000262260437,0.6940000057220459,0.6600000262260437,0.6890000104904175,0.6890000104904175
2024-01-26,0.699999988079071,0.7770000100135803,0.6970000267028809,0.7590000033378601,0.7590000033378601
2024-01-29,0.7699999809265137,0.8090000152587891,0.7210000157356262,0.7789999842643738,0.7789999842643738
2024-01-30,0.7609999775886536,0.8149999976158142,0.7509999871253967,0.7689999938011169,0.7689999938011169
2024-01-31,0.7609999775886536,0.7889999747276306,0.75,0.7699999809265137,0.7699999809265137
2024-02-01,0.7699999809265137,0.8100000023841858,0.7580000162124634,0.7900000214576721,0.7900000214576721
2024-02-02,0.7900000214576721,0.7900000214576721,0.7300000190734863,0.7720000147819519,0.7720000147819519
2024-02-05,0.7400000095367432,0.7459999918937683,0.6399999856948853,0.6880000233650208,0.6880000233650208
2024-02-06,0.6700000166893005,0.7279999852180481,0.6700000166893005,0.7149999737739563,0.7149999737739563
2024-02-07,0.7200000286102295,0.7300000190734863,0.6800000071525574,0.6970000267028809,0.6970000267028809
2024-02-08,0.6899999976158142,0.7089999914169312,0.6899999976158142,0.7089999914169312,0.7089999914169312
2024-02-09,0.7300000190734863,0.75,0.6959999799728394,0.7089999914169312,0.7089999914169312
2024-02-12,0.699999988079071,0.7099999785423279,0.699999988079071,0.7020000219345093,0.7020000219345093
2024-02-13,0.7250000238418579,0.7250000238418579,0.6800000071525574,0.699999988079071,0.699999988079071
2024-02-14,0.7099999785423279,0.7200000286102295,0.6800000071525574,0.6890000104904175,0.6890000104904175
2024-02-15,0.6790000200271606,0.7260000109672546,0.6790000200271606,0.7170000076293945,0.7170000076293945
2024-02-16,0.7049999833106995,0.7200000286102295,0.6809999942779541,0.6830000281333923,0.6830000281333923
2024-02-20,0.6800000071525574,0.699999988079071,0.6570000052452087,0.6669999957084656,0.6669999957084656
2024-02-21,0.6600000262260437,0.6769999861717224,0.6200000047683716,0.6499999761581421,0.6499999761581421
2024-02-22,0.6790000200271606,0.6800000071525574,0.5799999833106995,0.6000000238418579,0.6000000238418579
2024-02-23,0.6000000238418579,0.6000000238418579,0.5709999799728394,0.597000002861023,0.597000002861023
2024-02-26,0.6000000238418579,0.6100000143051147,0.5899999737739563,0.6000000238418579,0.6000000238418579
