Date,NKLA_Open,NKLA_High,NKLA_Low,NKLA_Close,NKLA_Adj Close
2023-04-20,0.8899999856948853,0.9150000214576721,0.8600000143051147,0.9100000262260437,0.9100000262260437
2023-04-21,0.9049999713897705,0.9229999780654907,0.8709999918937683,0.9229999780654907,0.9229999780654907
2023-04-24,0.9110000133514404,0.9300000071525574,0.8199999928474426,0.8199999928474426,0.8199999928474426
2023-04-25,0.8360000252723694,0.8450000286102295,0.8100000023841858,0.8159999847412109,0.8159999847412109
2023-04-26,0.8199999928474426,0.8519999980926514,0.7860000133514404,0.8050000071525574,0.8050000071525574
2023-04-27,0.8169999718666077,0.8840000033378601,0.7960000038146973,0.8790000081062317,0.8790000081062317
2023-04-28,0.8730000257492065,0.949999988079071,0.871999979019165,0.8859999775886536,0.8859999775886536
2023-05-01,0.8849999904632568,0.890999972820282,0.8119999766349792,0.8370000123977661,0.8370000123977661
2023-05-02,0.8640000224113464,0.9350000023841858,0.8500000238418579,0.8600000143051147,0.8600000143051147
2023-05-03,0.902999997138977,0.9480000138282776,0.8949999809265137,0.9200000166893005,0.9200000166893005
2023-05-04,0.9629999995231628,0.9629999995231628,0.8849999904632568,0.9139999747276306,0.9139999747276306
2023-05-05,0.9300000071525574,0.9800000190734863,0.9259999990463257,0.9789999723434448,0.9789999723434448
2023-05-08,1.0399999618530273,1.0399999618530273,0.9599999785423279,0.9850000143051147,0.9850000143051147
2023-05-09,0.9660000205039978,0.9670000076293945,0.8309999704360962,0.8569999933242798,0.8569999933242798
2023-05-10,0.8709999918937683,0.8790000081062317,0.7770000100135803,0.800000011920929,0.800000011920929
2023-05-11,0.8050000071525574,0.8399999737739563,0.7770000100135803,0.8299999833106995,0.8299999833106995
2023-05-12,0.8299999833106995,0.8399999737739563,0.7630000114440918,0.7680000066757202,0.7680000066757202
2023-05-15,0.7799999713897705,0.8149999976158142,0.7139999866485596,0.7580000162124634,0.7580000162124634
2023-05-16,0.7540000081062317,0.7590000033378601,0.7020000219345093,0.7049999833106995,0.7049999833106995
2023-05-17,0.7170000076293945,0.75,0.7009999752044678,0.7390000224113464,0.7390000224113464
2023-05-18,0.7419999837875366,0.75,0.7210000157356262,0.7390000224113464,0.7390000224113464
2023-05-19,0.7459999918937683,0.7689999938011169,0.7110000252723694,0.7580000162124634,0.7580000162124634
2023-05-22,0.7749999761581421,0.8349999785423279,0.7580000162124634,0.8130000233650208,0.8130000233650208
2023-05-23,0.800000011920929,0.843999981880188,0.7730000019073486,0.781000018119812,0.781000018119812
2023-05-24,0.7799999713897705,0.7839999794960022,0.7400000095367432,0.7720000147819519,0.7720000147819519
2023-05-25,0.7720000147819519,0.781000018119812,0.5839999914169312,0.6150000095367432,0.6150000095367432
2023-05-26,0.6150000095367432,0.6230000257492065,0.550000011920929,0.5899999737739563,0.5899999737739563
2023-05-30,0.6050000190734863,0.625,0.5699999928474426,0.6100000143051147,0.6100000143051147
2023-05-31,0.6100000143051147,0.6240000128746033,0.6050000190734863,0.6240000128746033,0.6240000128746033
2023-06-01,0.6140000224113464,0.628000020980835,0.5730000138282776,0.5740000009536743,0.5740000009536743
2023-06-02,0.6000000238418579,0.6019999980926514,0.5630000233650208,0.5860000252723694,0.5860000252723694
2023-06-05,0.5820000171661377,0.5860000252723694,0.5559999942779541,0.5559999942779541,0.5559999942779541
2023-06-06,0.5569999814033508,0.5699999928474426,0.5210000276565552,0.5419999957084656,0.5419999957084656
2023-06-07,0.5580000281333923,0.6000000238418579,0.5410000085830688,0.5929999947547913,0.5929999947547913
2023-06-08,0.5870000123977661,0.6549999713897705,0.5820000171661377,0.609000027179718,0.609000027179718
2023-06-09,0.6399999856948853,0.7250000238418579,0.6399999856948853,0.7049999833106995,0.7049999833106995
2023-06-12,0.7710000276565552,0.800000011920929,0.7310000061988831,0.765999972820282,0.765999972820282
2023-06-13,0.800000011920929,0.9599999785423279,0.7519999742507935,0.9139999747276306,0.9139999747276306
2023-06-14,1.0499999523162842,1.1749999523162842,0.9900000095367432,1.0800000429153442,1.0800000429153442
2023-06-15,1.2300000190734863,1.8300000429153442,1.1799999475479126,1.399999976158142,1.399999976158142
2023-06-16,1.7000000476837158,1.7200000286102295,1.1299999952316284,1.190000057220459,1.190000057220459
2023-06-20,1.2699999809265137,1.340000033378601,1.1799999475479126,1.3200000524520874,1.3200000524520874
2023-06-21,1.3450000286102295,1.590000033378601,1.2599999904632568,1.440000057220459,1.440000057220459
2023-06-22,1.4199999570846558,1.4299999475479126,1.309999942779541,1.3799999952316284,1.3799999952316284
2023-06-23,1.2999999523162842,1.3300000429153442,1.2400000095367432,1.2899999618530273,1.2899999618530273
2023-06-26,1.2899999618530273,1.309999942779541,1.0499999523162842,1.100000023841858,1.100000023841858
2023-06-27,1.1100000143051147,1.1200000047683716,1.0,1.100000023841858,1.100000023841858
2023-06-28,1.0700000524520874,1.190000057220459,1.0499999523162842,1.159999966621399,1.159999966621399
2023-06-29,1.2000000476837158,1.340000033378601,1.190000057220459,1.2599999904632568,1.2599999904632568
2023-06-30,1.350000023841858,1.440000057220459,1.309999942779541,1.3799999952316284,1.3799999952316284
2023-07-03,1.4299999475479126,1.5,1.350000023841858,1.3700000047683716,1.3700000047683716
2023-07-05,1.3700000047683716,1.4900000095367432,1.309999942779541,1.4299999475479126,1.4299999475479126
2023-07-06,1.4199999570846558,1.4299999475479126,1.2999999523162842,1.2999999523162842,1.2999999523162842
2023-07-07,1.309999942779541,1.5299999713897705,1.309999942779541,1.409999966621399,1.409999966621399
2023-07-10,1.4600000381469727,1.4800000190734863,1.3600000143051147,1.475000023841858,1.475000023841858
2023-07-11,1.4700000286102295,1.4800000190734863,1.3799999952316284,1.409999966621399,1.409999966621399
2023-07-12,1.440000057220459,1.4700000286102295,1.350000023841858,1.3799999952316284,1.3799999952316284
2023-07-13,1.3899999856948853,2.25,1.3700000047683716,2.2200000286102295,2.2200000286102295
2023-07-14,2.734999895095825,2.950000047683716,1.9900000095367432,2.25,2.25
2023-07-17,2.180000066757202,2.3299999237060547,2.0199999809265137,2.3299999237060547,2.3299999237060547
2023-07-18,2.299999952316284,2.7300000190734863,2.259999990463257,2.5199999809265137,2.5199999809265137
2023-07-19,2.640000104904175,2.75,2.4600000381469727,2.5899999141693115,2.5899999141693115
2023-07-20,2.509999990463257,2.7899999618530273,2.4200000762939453,2.450000047683716,2.450000047683716
2023-07-21,2.569999933242798,2.569999933242798,2.430000066757202,2.5,2.5
2023-07-24,2.259999990463257,2.440000057220459,2.130000114440918,2.380000114440918,2.380000114440918
2023-07-25,2.3499999046325684,2.359999895095825,1.9900000095367432,2.0299999713897705,2.0299999713897705
2023-07-26,2.0399999618530273,2.2899999618530273,2.009999990463257,2.25,2.25
2023-07-27,2.3499999046325684,2.359999895095825,2.0999999046325684,2.0999999046325684,2.0999999046325684
2023-07-28,2.1700000762939453,2.3399999141693115,2.140000104904175,2.2699999809265137,2.2699999809265137
2023-07-31,2.440000057220459,2.799999952316284,2.3399999141693115,2.6700000762939453,2.6700000762939453
2023-08-01,3.2249999046325684,3.2799999713897705,2.950000047683716,3.119999885559082,3.119999885559082
2023-08-02,3.0899999141693115,3.0999999046325684,2.799999952316284,3.0199999809265137,3.0199999809265137
2023-08-03,2.9700000286102295,3.7100000381469727,2.859999895095825,3.3949999809265137,3.3949999809265137
2023-08-04,2.990000009536743,3.200000047683716,2.5,2.5,2.5
2023-08-07,2.740000009536743,2.75,2.069999933242798,2.390000104904175,2.390000104904175
2023-08-08,2.2149999141693115,2.3399999141693115,2.0999999046325684,2.2100000381469727,2.2100000381469727
2023-08-09,2.180000066757202,2.200000047683716,1.899999976158142,1.940000057220459,1.940000057220459
2023-08-10,1.9800000190734863,2.1700000762939453,1.899999976158142,1.9600000381469727,1.9600000381469727
2023-08-11,1.9199999570846558,1.9900000095367432,1.7999999523162842,1.9500000476837158,1.9500000476837158
2023-08-14,1.600000023841858,1.850000023841858,1.565000057220459,1.8200000524520874,1.8200000524520874
2023-08-15,1.899999976158142,1.909999966621399,1.7799999713897705,1.909999966621399,1.909999966621399
2023-08-16,1.8300000429153442,2.069999933242798,1.7999999523162842,1.940000057220459,1.940000057220459
2023-08-17,1.9800000190734863,2.0299999713897705,1.8700000047683716,1.8700000047683716,1.8700000047683716
2023-08-18,1.7400000095367432,1.9900000095367432,1.7100000381469727,1.9600000381469727,1.9600000381469727
2023-08-21,1.690000057220459,1.7799999713897705,1.4700000286102295,1.5099999904632568,1.5099999904632568
2023-08-22,1.4800000190734863,1.5399999618530273,1.340000033378601,1.4199999570846558,1.4199999570846558
2023-08-23,1.4299999475479126,1.4299999475479126,1.309999942779541,1.3200000524520874,1.3200000524520874
2023-08-24,1.2999999523162842,1.3200000524520874,1.1799999475479126,1.225000023841858,1.225000023841858
2023-08-25,1.2300000190734863,1.409999966621399,1.2200000286102295,1.309999942779541,1.309999942779541
2023-08-28,1.350000023841858,1.350000023841858,1.1699999570846558,1.2400000095367432,1.2400000095367432
2023-08-29,1.2300000190734863,1.340000033378601,1.2000000476837158,1.2999999523162842,1.2999999523162842
2023-08-30,1.2799999713897705,1.3200000524520874,1.2100000381469727,1.2699999809265137,1.2699999809265137
2023-08-31,1.2799999713897705,1.2899999618530273,1.149999976158142,1.1799999475479126,1.1799999475479126
2023-09-01,1.1799999475479126,1.2300000190734863,1.149999976158142,1.1799999475479126,1.1799999475479126
2023-09-05,1.0800000429153442,1.2000000476837158,1.059999942779541,1.1699999570846558,1.1699999570846558
2023-09-06,1.159999966621399,1.1699999570846558,1.100000023841858,1.1100000143051147,1.1100000143051147
2023-09-07,1.059999942779541,1.0700000524520874,1.0099999904632568,1.0399999618530273,1.0399999618530273
2023-09-08,1.0299999713897705,1.0299999713897705,0.8799999952316284,0.8799999952316284,0.8799999952316284
2023-09-11,0.9200000166893005,0.925000011920929,0.8140000104904175,0.9070000052452087,0.9070000052452087
2023-09-12,0.8889999985694885,0.9139999747276306,0.8259999752044678,0.9120000004768372,0.9120000004768372
2023-09-13,0.9100000262260437,0.9129999876022339,0.8500000238418579,0.8700000047683716,0.8700000047683716
2023-09-14,0.8709999918937683,1.190000057220459,0.8550000190734863,1.149999976158142,1.149999976158142
2023-09-15,1.3300000429153442,1.3799999952316284,1.149999976158142,1.190000057220459,1.190000057220459
2023-09-18,1.2400000095367432,1.6299999952316284,1.2300000190734863,1.590000033378601,1.590000033378601
2023-09-19,1.649999976158142,1.649999976158142,1.3600000143051147,1.5499999523162842,1.5499999523162842
2023-09-20,1.4800000190734863,1.6100000143051147,1.3799999952316284,1.3949999809265137,1.3949999809265137
2023-09-21,1.4500000476837158,1.4500000476837158,1.2599999904632568,1.2999999523162842,1.2999999523162842
2023-09-22,1.25,1.2999999523162842,1.1699999570846558,1.25,1.25
2023-09-25,1.2000000476837158,1.440000057220459,1.2000000476837158,1.3949999809265137,1.3949999809265137
2023-09-26,1.3700000047683716,1.5399999618530273,1.340000033378601,1.5,1.5
2023-09-27,1.5399999618530273,1.590000033378601,1.440000057220459,1.559999942779541,1.559999942779541
2023-09-28,1.590000033378601,1.684999942779541,1.5,1.649999976158142,1.649999976158142
2023-09-29,1.690000057220459,1.7000000476837158,1.5299999713897705,1.5700000524520874,1.5700000524520874
2023-10-02,1.5299999713897705,1.5750000476837158,1.3799999952316284,1.409999966621399,1.409999966621399
2023-10-03,1.3700000047683716,1.5,1.350000023841858,1.4600000381469727,1.4600000381469727
2023-10-04,1.5,1.5099999904632568,1.3300000429153442,1.4199999570846558,1.4199999570846558
2023-10-05,1.3799999952316284,1.4199999570846558,1.3200000524520874,1.3600000143051147,1.3600000143051147
2023-10-06,1.2999999523162842,1.409999966621399,1.281999945640564,1.399999976158142,1.399999976158142
2023-10-09,1.3600000143051147,1.3899999856948853,1.3300000429153442,1.3799999952316284,1.3799999952316284
2023-10-10,1.3600000143051147,1.4500000476837158,1.3600000143051147,1.4299999475479126,1.4299999475479126
2023-10-11,1.4500000476837158,1.4800000190734863,1.3700000047683716,1.3799999952316284,1.3799999952316284
2023-10-12,1.3899999856948853,1.3899999856948853,1.25,1.2699999809265137,1.2699999809265137
2023-10-13,1.2999999523162842,1.340000033378601,1.25,1.2899999618530273,1.2899999618530273
2023-10-16,1.2599999904632568,1.2699999809265137,1.2000000476837158,1.2200000286102295,1.2200000286102295
2023-10-17,1.2000000476837158,1.2000000476837158,1.090000033378601,1.1299999952316284,1.1299999952316284
2023-10-18,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.034999966621399,1.034999966621399
2023-10-19,1.0199999809265137,1.0800000429153442,0.9539999961853027,1.059999942779541,1.059999942779541
2023-10-20,1.059999942779541,1.1399999856948853,1.0099999904632568,1.0199999809265137,1.0199999809265137
2023-10-23,1.0099999904632568,1.059999942779541,0.949999988079071,0.9549999833106995,0.9549999833106995
2023-10-24,1.0700000524520874,1.1610000133514404,1.0299999713897705,1.0399999618530273,1.0399999618530273
2023-10-25,1.0399999618530273,1.0499999523162842,0.9599999785423279,1.0,1.0
2023-10-26,1.0,1.090000033378601,1.0,1.0499999523162842,1.0499999523162842
2023-10-27,1.0800000429153442,1.090000033378601,1.0299999713897705,1.0299999713897705,1.0299999713897705
2023-10-30,1.0449999570846558,1.059999942779541,1.0,1.0399999618530273,1.0399999618530273
2023-10-31,1.0399999618530273,1.100000023841858,1.0199999809265137,1.0800000429153442,1.0800000429153442
2023-11-01,1.100000023841858,1.100000023841858,1.0099999904632568,1.0499999523162842,1.0499999523162842
2023-11-02,1.0299999713897705,1.1699999570846558,1.0099999904632568,1.159999966621399,1.159999966621399
2023-11-03,1.1299999952316284,1.2799999713897705,1.1100000143051147,1.1399999856948853,1.1399999856948853
2023-11-06,1.1799999475479126,1.2100000381469727,1.0750000476837158,1.0950000286102295,1.0950000286102295
2023-11-07,1.100000023841858,1.100000023841858,1.0099999904632568,1.0299999713897705,1.0299999713897705
2023-11-08,1.0299999713897705,1.0499999523162842,0.9769999980926514,1.0199999809265137,1.0199999809265137
2023-11-09,1.0299999713897705,1.0499999523162842,0.9700000286102295,0.9789999723434448,0.9789999723434448
2023-11-10,0.9779999852180481,0.9890000224113464,0.8700000047683716,0.9660000205039978,0.9660000205039978
2023-11-13,0.9660000205039978,1.0199999809265137,0.9300000071525574,1.0099999904632568,1.0099999904632568
2023-11-14,1.0399999618530273,1.090000033378601,1.0299999713897705,1.090000033378601,1.090000033378601
2023-11-15,1.0700000524520874,1.159999966621399,1.059999942779541,1.0700000524520874,1.0700000524520874
2023-11-16,1.059999942779541,1.059999942779541,1.0099999904632568,1.0199999809265137,1.0199999809265137
2023-11-17,1.0299999713897705,1.0499999523162842,1.0,1.0399999618530273,1.0399999618530273
2023-11-20,1.0099999904632568,1.0199999809265137,0.9700000286102295,0.9869999885559082,0.9869999885559082
2023-11-21,0.9800000190734863,1.0099999904632568,0.9309999942779541,0.9359999895095825,0.9359999895095825
2023-11-22,0.949999988079071,0.9679999947547913,0.9010000228881836,0.9399999976158142,0.9399999976158142
2023-11-24,0.9399999976158142,1.0399999618530273,0.9390000104904175,0.9670000076293945,0.9670000076293945
2023-11-27,0.9890000224113464,0.9900000095367432,0.9440000057220459,0.9710000157356262,0.9710000157356262
2023-11-28,0.9700000286102295,1.0099999904632568,0.9210000038146973,0.996999979019165,0.996999979019165
2023-11-29,1.0,1.059999942779541,0.9819999933242798,1.0099999904632568,1.0099999904632568
2023-11-30,1.0099999904632568,1.0299999713897705,0.9599999785423279,0.972000002861023,0.972000002861023
2023-12-01,0.9629999995231628,1.0199999809265137,0.9430000185966492,1.0199999809265137,1.0199999809265137
2023-12-04,1.0049999952316284,1.0499999523162842,1.0,1.0099999904632568,1.0099999904632568
2023-12-05,1.0099999904632568,1.0199999809265137,0.9700000286102295,0.9700000286102295,0.9700000286102295
2023-12-06,0.9829999804496765,1.0299999713897705,0.972000002861023,0.9819999933242798,0.9819999933242798
2023-12-07,0.7860000133514404,0.843999981880188,0.75,0.753000020980835,0.753000020980835
2023-12-08,0.7570000290870667,0.7699999809265137,0.6800000071525574,0.7149999737739563,0.7149999737739563
2023-12-11,0.7099999785423279,0.7269999980926514,0.6620000004768372,0.6880000233650208,0.6880000233650208
2023-12-12,0.6919999718666077,0.7390000224113464,0.6800000071525574,0.7179999947547913,0.7179999947547913
2023-12-13,0.7160000205039978,0.8220000267028809,0.6919999718666077,0.800000011920929,0.800000011920929
2023-12-14,0.8240000009536743,0.949999988079071,0.8240000009536743,0.9110000133514404,0.9110000133514404
2023-12-15,0.9580000042915344,0.9800000190734863,0.8700000047683716,0.9070000052452087,0.9070000052452087
2023-12-18,0.9010000228881836,0.9700000286102295,0.8109999895095825,0.8199999928474426,0.8199999928474426
2023-12-19,0.8569999933242798,0.9350000023841858,0.8399999737739563,0.9300000071525574,0.9300000071525574
2023-12-20,0.949999988079071,1.0,0.843999981880188,0.8529999852180481,0.8529999852180481
2023-12-21,0.8999999761581421,0.8999999761581421,0.8149999976158142,0.8299999833106995,0.8299999833106995
2023-12-22,0.8370000123977661,0.9300000071525574,0.824999988079071,0.8859999775886536,0.8859999775886536
2023-12-26,0.8999999761581421,0.9190000295639038,0.8669999837875366,0.8870000243186951,0.8870000243186951
2023-12-27,0.8970000147819519,0.9599999785423279,0.8700000047683716,0.8920000195503235,0.8920000195503235
2023-12-28,0.8999999761581421,0.9200000166893005,0.871999979019165,0.8870000243186951,0.8870000243186951
2023-12-29,0.8899999856948853,0.906000018119812,0.8529999852180481,0.875,0.875
2024-01-02,0.875,0.9049999713897705,0.8019999861717224,0.8330000042915344,0.8330000042915344
2024-01-03,0.824999988079071,0.8379999995231628,0.7319999933242798,0.7400000095367432,0.7400000095367432
2024-01-04,0.800000011920929,0.8560000061988831,0.7699999809265137,0.7960000038146973,0.7960000038146973
2024-01-05,0.8040000200271606,0.8159999847412109,0.7599999904632568,0.7720000147819519,0.7720000147819519
2024-01-08,0.7879999876022339,0.8199999928474426,0.7429999709129333,0.8130000233650208,0.8130000233650208
2024-01-09,0.7960000038146973,0.800000011920929,0.753000020980835,0.7599999904632568,0.7599999904632568
2024-01-10,0.7609999775886536,0.7799999713897705,0.7549999952316284,0.7770000100135803,0.7770000100135803
2024-01-11,0.7730000019073486,0.7730000019073486,0.7300000190734863,0.7360000014305115,0.7360000014305115
2024-01-12,0.7400000095367432,0.7549999952316284,0.699999988079071,0.699999988079071,0.699999988079071
2024-01-16,0.7070000171661377,0.7110000252723694,0.6309999823570251,0.6380000114440918,0.6380000114440918
2024-01-17,0.6299999952316284,0.6359999775886536,0.6029999852180481,0.6330000162124634,0.6330000162124634
2024-01-18,0.6549999713897705,0.6700000166893005,0.5830000042915344,0.621999979019165,0.621999979019165
2024-01-19,0.621999979019165,0.6700000166893005,0.6029999852180481,0.6520000100135803,0.6520000100135803
2024-01-22,0.6399999856948853,0.6880000233650208,0.6299999952316284,0.6520000100135803,0.6520000100135803
2024-01-23,0.6710000038146973,0.6919999718666077,0.6299999952316284,0.6499999761581421,0.6499999761581421
2024-01-24,0.675000011920929,0.7289999723434448,0.6740000247955322,0.6930000185966492,0.6930000185966492
2024-01-25,0.7129999995231628,0.7250000238418579,0.6809999942779541,0.7009999752044678,0.7009999752044678
2024-01-26,0.6919999718666077,0.7450000047683716,0.6919999718666077,0.7080000042915344,0.7080000042915344
2024-01-29,0.7149999737739563,0.7950000166893005,0.6949999928474426,0.7950000166893005,0.7950000166893005
2024-01-30,0.7870000004768372,0.7870000004768372,0.7379999756813049,0.7429999709129333,0.7429999709129333
2024-01-31,0.7450000047683716,0.7990000247955322,0.7350000143051147,0.746999979019165,0.746999979019165
2024-02-01,0.7730000019073486,0.7829999923706055,0.7009999752044678,0.7300000190734863,0.7300000190734863
2024-02-02,0.7279999852180481,0.7390000224113464,0.6899999976158142,0.7279999852180481,0.7279999852180481
2024-02-05,0.7229999899864197,0.7229999899864197,0.6620000004768372,0.6790000200271606,0.6790000200271606
2024-02-06,0.6880000233650208,0.7239999771118164,0.6790000200271606,0.7170000076293945,0.7170000076293945
2024-02-07,0.7200000286102295,0.7239999771118164,0.6729999780654907,0.6859999895095825,0.6859999895095825
2024-02-08,0.6850000023841858,0.7300000190734863,0.6850000023841858,0.7089999914169312,0.7089999914169312
2024-02-09,0.7149999737739563,0.7329999804496765,0.6940000057220459,0.7200000286102295,0.7200000286102295
2024-02-12,0.7200000286102295,0.7540000081062317,0.7020000219345093,0.7369999885559082,0.7369999885559082
2024-02-13,0.7170000076293945,0.7170000076293945,0.6800000071525574,0.6840000152587891,0.6840000152587891
2024-02-14,0.6899999976158142,0.7139999866485596,0.6779999732971191,0.7089999914169312,0.7089999914169312
2024-02-15,0.7009999752044678,0.7609999775886536,0.6930000185966492,0.75,0.75
2024-02-16,0.753000020980835,0.7559999823570251,0.7250000238418579,0.7400000095367432,0.7400000095367432
2024-02-20,0.7710000276565552,0.8450000286102295,0.6800000071525574,0.7059999704360962,0.7059999704360962
2024-02-21,0.7120000123977661,0.7149999737739563,0.6809999942779541,0.703000009059906,0.703000009059906
2024-02-22,0.718999981880188,0.722000002861023,0.6800000071525574,0.7020000219345093,0.7020000219345093
2024-02-23,0.6970000267028809,0.7649999856948853,0.6620000004768372,0.7639999985694885,0.7639999985694885
2024-02-26,0.7609999775886536,0.7850000262260437,0.7110000252723694,0.7229999899864197,0.7229999899864197
2024-02-27,0.7300000190734863,0.7620000243186951,0.7049999833106995,0.7559999823570251,0.7559999823570251
