Date,FFIE_Open,FFIE_High,FFIE_Low,FFIE_Close,FFIE_Adj Close
2023-04-14,22.648000717163086,23.007999420166016,20.959999084472656,21.423999786376953,21.423999786376953
2023-04-17,22.399999618530273,23.336000442504883,20.079999923706055,20.648000717163086,20.648000717163086
2023-04-18,21.079999923706055,21.11199951171875,20.0,20.04800033569336,20.04800033569336
2023-04-19,19.663999557495117,20.079999923706055,17.920000076293945,18.576000213623047,18.576000213623047
2023-04-20,18.143999099731445,19.18400001525879,18.0,18.288000106811523,18.288000106811523
2023-04-21,18.31999969482422,18.559999465942383,16.0,17.423999786376953,17.423999786376953
2023-04-24,17.040000915527344,17.079999923706055,16.016000747680664,16.29599952697754,16.29599952697754
2023-04-25,16.079999923706055,16.143999099731445,14.479999542236328,16.0,16.0
2023-04-26,16.0,16.624000549316406,16.0,16.392000198364258,16.392000198364258
2023-04-27,16.488000869750977,16.639999389648438,14.576000213623047,14.960000038146973,14.960000038146973
2023-04-28,14.895999908447266,15.055999755859375,13.600000381469727,13.640000343322754,13.640000343322754
2023-05-01,13.631999969482422,14.0,11.84000015258789,12.208000183105469,12.208000183105469
2023-05-02,12.944000244140625,13.479999542236328,11.84000015258789,12.104000091552734,12.104000091552734
2023-05-03,12.343999862670898,14.399999618530273,12.0,14.192000389099121,14.192000389099121
2023-05-04,14.399999618530273,18.351999282836914,14.399999618530273,18.104000091552734,18.104000091552734
2023-05-05,19.392000198364258,20.695999145507812,17.200000762939453,19.18400001525879,19.18400001525879
2023-05-08,19.200000762939453,21.440000534057617,17.055999755859375,21.191999435424805,21.191999435424805
2023-05-09,20.663999557495117,20.687999725341797,18.799999237060547,19.511999130249023,19.511999130249023
2023-05-10,21.591999053955078,21.92799949645996,15.199999809265137,15.831999778747559,15.831999778747559
2023-05-11,15.600000381469727,16.79199981689453,15.104000091552734,15.51200008392334,15.51200008392334
2023-05-12,16.191999435424805,19.944000244140625,15.984000205993652,19.43199920654297,19.43199920654297
2023-05-15,20.143999099731445,22.31999969482422,18.20800018310547,21.79199981689453,21.79199981689453
2023-05-16,20.760000228881836,22.200000762939453,18.799999237060547,19.920000076293945,19.920000076293945
2023-05-17,19.423999786376953,21.191999435424805,19.200000762939453,20.399999618530273,20.399999618530273
2023-05-18,19.76799964904785,20.15999984741211,17.440000534057617,17.503999710083008,17.503999710083008
2023-05-19,18.167999267578125,19.200000762939453,17.520000457763672,17.823999404907227,17.823999404907227
2023-05-22,18.488000869750977,18.624000549316406,17.600000381469727,17.95199966430664,17.95199966430664
2023-05-23,17.97599983215332,19.392000198364258,17.84000015258789,18.648000717163086,18.648000717163086
2023-05-24,18.527999877929688,18.552000045776367,16.799999237060547,17.256000518798828,17.256000518798828
2023-05-25,17.079999923706055,17.472000122070312,14.399999618530273,16.54400062561035,16.54400062561035
2023-05-26,17.408000946044922,18.392000198364258,16.687999725341797,17.600000381469727,17.600000381469727
2023-05-30,18.6560001373291,20.29599952697754,18.239999771118164,19.97599983215332,19.97599983215332
2023-05-31,21.695999145507812,21.84000015258789,18.399999618530273,19.72800064086914,19.72800064086914
2023-06-01,18.399999618530273,19.079999923706055,17.1200008392334,17.520000457763672,17.520000457763672
2023-06-02,18.0,19.84000015258789,17.847999572753906,19.200000762939453,19.200000762939453
2023-06-05,19.799999237060547,22.31999969482422,18.959999084472656,21.76799964904785,21.76799964904785
2023-06-06,22.15999984741211,29.76799964904785,20.559999465942383,28.615999221801758,28.615999221801758
2023-06-07,31.695999145507812,32.79999923706055,25.600000381469727,26.736000061035156,26.736000061035156
2023-06-08,27.200000762939453,27.215999603271484,22.920000076293945,24.70400047302246,24.70400047302246
2023-06-09,24.600000381469727,26.799999237060547,24.007999420166016,26.224000930786133,26.224000930786133
2023-06-12,27.56800079345703,28.11199951171875,24.648000717163086,25.304000854492188,25.304000854492188
2023-06-13,24.847999572753906,27.11199951171875,24.18400001525879,26.399999618530273,26.399999618530273
2023-06-14,26.399999618530273,27.983999252319336,25.615999221801758,27.920000076293945,27.920000076293945
2023-06-15,27.8799991607666,33.42399978637695,27.775999069213867,31.992000579833984,31.992000579833984
2023-06-16,32.42399978637695,39.119998931884766,32.040000915527344,35.98400115966797,35.98400115966797
2023-06-20,23.200000762939453,26.663999557495117,21.360000610351562,22.464000701904297,22.464000701904297
2023-06-21,22.416000366210938,22.416000366210938,17.591999053955078,19.576000213623047,19.576000213623047
2023-06-22,18.92799949645996,19.312000274658203,17.68000030517578,18.672000885009766,18.672000885009766
2023-06-23,18.15999984741211,19.511999130249023,17.8799991607666,18.152000427246094,18.152000427246094
2023-06-26,18.992000579833984,20.959999084472656,18.280000686645508,18.856000900268555,18.856000900268555
2023-06-27,19.711999893188477,20.15999984741211,18.784000396728516,18.968000411987305,18.968000411987305
2023-06-28,19.031999588012695,19.600000381469727,17.399999618530273,17.576000213623047,17.576000213623047
2023-06-29,17.479999542236328,17.576000213623047,16.496000289916992,16.799999237060547,16.799999237060547
2023-06-30,16.472000122070312,16.823999404907227,15.680000305175781,16.0,16.0
2023-07-03,16.143999099731445,17.440000534057617,16.0,16.799999237060547,16.799999237060547
2023-07-05,17.06399917602539,17.224000930786133,15.84000015258789,16.079999923706055,16.079999923706055
2023-07-06,15.46399974822998,16.04800033569336,14.800000190734863,16.0,16.0
2023-07-07,15.53600025177002,15.784000396728516,15.199999809265137,15.600000381469727,15.600000381469727
2023-07-10,15.383999824523926,16.06399917602539,15.215999603271484,16.0,16.0
2023-07-11,15.84000015258789,18.719999313354492,15.831999778747559,18.0,18.0
2023-07-12,17.600000381469727,19.440000534057617,17.600000381469727,18.280000686645508,18.280000686645508
2023-07-13,18.392000198364258,19.360000610351562,17.992000579833984,18.84000015258789,18.84000015258789
2023-07-14,18.624000549316406,20.687999725341797,18.055999755859375,20.327999114990234,20.327999114990234
2023-07-17,20.799999237060547,23.0,20.215999603271484,22.97599983215332,22.97599983215332
2023-07-18,22.959999084472656,26.559999465942383,22.079999923706055,25.176000595092773,25.176000595092773
2023-07-19,25.91200065612793,27.576000213623047,22.663999557495117,23.520000457763672,23.520000457763672
2023-07-20,23.280000686645508,24.591999053955078,22.128000259399414,22.8799991607666,22.8799991607666
2023-07-21,23.040000915527344,23.639999389648438,21.200000762939453,23.191999435424805,23.191999435424805
2023-07-24,22.399999618530273,23.3439998626709,21.600000381469727,23.280000686645508,23.280000686645508
2023-07-25,23.45599937438965,24.799999237060547,20.920000076293945,21.607999801635742,21.607999801635742
2023-07-26,21.23200035095215,22.799999237060547,21.200000762939453,22.040000915527344,22.040000915527344
2023-07-27,21.84000015258789,22.90399932861328,20.440000534057617,20.70400047302246,20.70400047302246
2023-07-28,20.983999252319336,21.8799991607666,19.84000015258789,20.535999298095703,20.535999298095703
2023-07-31,22.408000946044922,24.31999969482422,21.68000030517578,24.191999435424805,24.191999435424805
2023-08-01,25.600000381469727,27.552000045776367,24.527999877929688,26.079999923706055,26.079999923706055
2023-08-02,25.520000457763672,26.70400047302246,23.440000534057617,26.399999618530273,26.399999618530273
2023-08-03,25.472000122070312,27.8799991607666,25.040000915527344,26.711999893188477,26.711999893188477
2023-08-04,27.152000427246094,27.72800064086914,25.760000228881836,26.055999755859375,26.055999755859375
2023-08-07,25.920000076293945,26.239999771118164,22.8799991607666,23.200000762939453,23.200000762939453
2023-08-08,23.13599967956543,23.13599967956543,21.68000030517578,21.856000900268555,21.856000900268555
2023-08-09,22.239999771118164,22.399999618530273,20.31999969482422,22.0,22.0
2023-08-10,23.600000381469727,23.600000381469727,20.639999389648438,21.040000915527344,21.040000915527344
2023-08-11,20.31999969482422,22.0,20.239999771118164,21.288000106811523,21.288000106811523
2023-08-14,22.447999954223633,22.639999389648438,20.808000564575195,21.447999954223633,21.447999954223633
2023-08-15,21.496000289916992,21.591999053955078,18.88800048828125,19.3439998626709,19.3439998626709
2023-08-16,19.360000610351562,19.992000579833984,17.392000198364258,17.520000457763672,17.520000457763672
2023-08-17,17.695999145507812,22.0,17.695999145507812,22.0,22.0
2023-08-18,19.93600082397461,21.56800079345703,19.280000686645508,19.90399932861328,19.90399932861328
2023-08-21,20.399999618530273,20.399999618530273,15.984000205993652,16.399999618530273,16.399999618530273
2023-08-22,16.959999084472656,17.775999069213867,14.239999771118164,14.800000190734863,14.800000190734863
2023-08-23,15.119999885559082,15.336000442504883,13.607999801635742,14.399999618530273,14.399999618530273
2023-08-24,14.15999984741211,15.039999961853027,13.456000328063965,14.800000190734863,14.800000190734863
2023-08-25,14.399999618530273,16.20800018310547,12.088000297546387,12.4399995803833,12.4399995803833
2023-08-28,10.59000015258789,11.199999809265137,9.27400016784668,9.479999542236328,9.479999542236328
2023-08-29,9.449999809265137,9.710000038146973,8.329999923706055,8.4399995803833,8.4399995803833
2023-08-30,8.180000305175781,8.5,7.179999828338623,8.460000038146973,8.460000038146973
2023-08-31,8.40999984741211,9.170000076293945,7.5,7.525000095367432,7.525000095367432
2023-09-01,7.570000171661377,7.579999923706055,7.019999980926514,7.264999866485596,7.264999866485596
2023-09-05,7.239999771118164,7.239999771118164,6.199999809265137,6.260000228881836,6.260000228881836
2023-09-06,5.96999979019165,6.050000190734863,5.070000171661377,5.099999904632568,5.099999904632568
2023-09-07,4.695000171661377,4.710000038146973,3.8610999584198,3.890000104904175,3.890000104904175
2023-09-08,4.179999828338623,4.380000114440918,3.4700000286102295,3.759999990463257,3.759999990463257
2023-09-11,3.950000047683716,3.9600000381469727,3.5,3.555000066757202,3.555000066757202
2023-09-12,3.509999990463257,4.599999904632568,3.3794000148773193,3.880000114440918,3.880000114440918
2023-09-13,3.880000114440918,5.449999809265137,3.8399999141693115,5.119999885559082,5.119999885559082
2023-09-14,5.079999923706055,5.230000019073486,4.510000228881836,4.695000171661377,4.695000171661377
2023-09-15,4.71999979019165,5.78000020980835,4.639999866485596,5.110000133514404,5.110000133514404
2023-09-18,5.079999923706055,5.199999809265137,4.590000152587891,4.679999828338623,4.679999828338623
2023-09-19,4.170000076293945,4.550000190734863,4.0,4.099999904632568,4.099999904632568
2023-09-20,4.050000190734863,4.389999866485596,3.8499999046325684,3.9000000953674316,3.9000000953674316
2023-09-21,3.819999933242798,4.03000020980835,3.6500000953674316,3.6600000858306885,3.6600000858306885
2023-09-22,3.869999885559082,4.340000152587891,3.7100000381469727,3.9200000762939453,3.9200000762939453
2023-09-25,3.880000114440918,3.880000114440918,2.944999933242798,2.9700000286102295,2.9700000286102295
2023-09-26,2.819999933242798,3.1796998977661133,2.450000047683716,2.4600000381469727,2.4600000381469727
2023-09-27,1.8200000524520874,2.1600000858306885,1.309999942779541,1.3700000047683716,1.3700000047683716
2023-09-28,1.4199999570846558,1.5199999809265137,1.2949999570846558,1.2999999523162842,1.2999999523162842
2023-09-29,1.2999999523162842,1.4199999570846558,1.2400000095367432,1.3300000429153442,1.3300000429153442
2023-10-02,1.350000023841858,1.350000023841858,1.1699999570846558,1.1950000524520874,1.1950000524520874
2023-10-03,1.2000000476837158,1.2100000381469727,1.0099999904632568,1.190000057220459,1.190000057220459
2023-10-04,1.159999966621399,1.3200000524520874,1.149999976158142,1.1799999475479126,1.1799999475479126
2023-10-05,1.1699999570846558,1.2400000095367432,1.1299999952316284,1.1399999856948853,1.1399999856948853
2023-10-06,1.1200000047683716,1.159999966621399,1.0800000429153442,1.1299999952316284,1.1299999952316284
2023-10-09,1.1100000143051147,1.1299999952316284,1.090000033378601,1.1100000143051147,1.1100000143051147
2023-10-10,1.1399999856948853,1.2200000286102295,1.100000023841858,1.2100000381469727,1.2100000381469727
2023-10-11,1.2200000286102295,1.2289999723434448,1.0800000429153442,1.1299999952316284,1.1299999952316284
2023-10-12,1.149999976158142,1.149999976158142,1.090000033378601,1.100000023841858,1.100000023841858
2023-10-13,1.0800000429153442,1.100000023841858,1.0299999713897705,1.0499999523162842,1.0499999523162842
2023-10-16,1.1100000143051147,1.159999966621399,1.059999942779541,1.0800000429153442,1.0800000429153442
2023-10-17,1.1100000143051147,1.3899999856948853,1.100000023841858,1.3799999952316284,1.3799999952316284
2023-10-18,1.2799999713897705,1.75,1.2400000095367432,1.7400000095367432,1.7400000095367432
2023-10-19,1.6200000047683716,1.7200000286102295,1.149999976158142,1.1799999475479126,1.1799999475479126
2023-10-20,1.2000000476837158,1.2400000095367432,1.059999942779541,1.1699999570846558,1.1699999570846558
2023-10-23,1.1200000047683716,1.1549999713897705,1.100000023841858,1.1050000190734863,1.1050000190734863
2023-10-24,1.149999976158142,1.159999966621399,1.0299999713897705,1.0499999523162842,1.0499999523162842
2023-10-25,1.059999942779541,1.0850000381469727,1.0299999713897705,1.0549999475479126,1.0549999475479126
2023-10-26,1.0700000524520874,1.1200000047683716,1.0299999713897705,1.0700000524520874,1.0700000524520874
2023-10-27,1.0800000429153442,1.0850000381469727,1.0299999713897705,1.0499999523162842,1.0499999523162842
2023-10-30,1.090000033378601,1.1100000143051147,1.0299999713897705,1.0700000524520874,1.0700000524520874
2023-10-31,1.0800000429153442,1.090000033378601,1.0499999523162842,1.059999942779541,1.059999942779541
2023-11-01,1.059999942779541,1.0700000524520874,1.0399999618530273,1.059999942779541,1.059999942779541
2023-11-02,1.0700000524520874,1.1200000047683716,1.0651999711990356,1.1100000143051147,1.1100000143051147
2023-11-03,1.1100000143051147,1.1799999475479126,1.100100040435791,1.1200000047683716,1.1200000047683716
2023-11-06,1.1699999570846558,1.1699999570846558,1.0099999904632568,1.024999976158142,1.024999976158142
2023-11-07,1.0399999618530273,1.090000033378601,1.0099999904632568,1.065000057220459,1.065000057220459
2023-11-08,1.059999942779541,1.1200000047683716,1.0499000549316406,1.059999942779541,1.059999942779541
2023-11-09,1.0700000524520874,1.100000023841858,0.9333999752998352,0.9420999884605408,0.9420999884605408
2023-11-10,0.9700000286102295,0.9750000238418579,0.7700999975204468,0.7900000214576721,0.7900000214576721
2023-11-13,0.7900000214576721,0.8834999799728394,0.7900000214576721,0.8761000037193298,0.8761000037193298
2023-11-14,0.8633000254631042,0.8999000191688538,0.7799999713897705,0.8285999894142151,0.8285999894142151
2023-11-15,0.824999988079071,0.824999988079071,0.6633999943733215,0.675000011920929,0.675000011920929
2023-11-16,0.6600000262260437,0.660099983215332,0.5200999975204468,0.5220999717712402,0.5220999717712402
2023-11-17,0.5268999934196472,0.6359999775886536,0.5220999717712402,0.567799985408783,0.567799985408783
2023-11-20,0.5799999833106995,0.5863999724388123,0.5432000160217285,0.5569000244140625,0.5569000244140625
2023-11-21,0.5526999831199646,0.5648000240325928,0.4699999988079071,0.5099999904632568,0.5099999904632568
2023-11-22,0.5109999775886536,0.519599974155426,0.48510000109672546,0.4900999963283539,0.4900999963283539
2023-11-24,0.5295000076293945,0.5450000166893005,0.4950000047683716,0.49639999866485596,0.49639999866485596
2023-11-27,0.49900001287460327,0.49900001287460327,0.4399999976158142,0.4440999925136566,0.4440999925136566
2023-11-28,0.4699999988079071,0.4724999964237213,0.4494999945163727,0.45100000500679016,0.45100000500679016
2023-11-29,0.4399999976158142,0.46650001406669617,0.4399999976158142,0.44999998807907104,0.44999998807907104
2023-11-30,0.45739999413490295,0.45750001072883606,0.375,0.3869999945163727,0.3869999945163727
2023-12-01,0.382099986076355,0.3822999894618988,0.3400000035762787,0.37940001487731934,0.37940001487731934
2023-12-04,0.3846000134944916,0.39340001344680786,0.34119999408721924,0.3562999963760376,0.3562999963760376
2023-12-05,0.35510000586509705,0.36000001430511475,0.3100000023841858,0.3100999891757965,0.3100999891757965
2023-12-06,0.3050000071525574,0.3149000108242035,0.26409998536109924,0.26600000262260437,0.26600000262260437
2023-12-07,0.26100000739097595,0.26980000734329224,0.25,0.25270000100135803,0.25270000100135803
2023-12-08,0.25,0.36500000953674316,0.2410999983549118,0.29600000381469727,0.29600000381469727
2023-12-11,0.3100000023841858,0.3319999873638153,0.25619998574256897,0.2574999928474426,0.2574999928474426
2023-12-12,0.2547999918460846,0.2646999955177307,0.2240000069141388,0.2540000081062317,0.2540000081062317
2023-12-13,0.25040000677108765,0.2849999964237213,0.2370000034570694,0.26350000500679016,0.26350000500679016
2023-12-14,0.2409999966621399,0.28299999237060547,0.2409999966621399,0.26190000772476196,0.26190000772476196
2023-12-15,0.26899999380111694,0.28999999165534973,0.2630000114440918,0.2669999897480011,0.2669999897480011
2023-12-18,0.27070000767707825,0.28600001335144043,0.26429998874664307,0.2750000059604645,0.2750000059604645
2023-12-19,0.2750000059604645,0.29600000381469727,0.2702000141143799,0.28299999237060547,0.28299999237060547
2023-12-20,0.2808000147342682,0.296999990940094,0.25380000472068787,0.2556999921798706,0.2556999921798706
2023-12-21,0.25609999895095825,0.3833000063896179,0.25600001215934753,0.36419999599456787,0.36419999599456787
2023-12-22,0.3578000068664551,0.3930000066757202,0.3264999985694885,0.3458999991416931,0.3458999991416931
2023-12-26,0.34360000491142273,0.44440001249313354,0.3264999985694885,0.3393999934196472,0.3393999934196472
2023-12-27,0.3418999910354614,0.375,0.3303000032901764,0.33500000834465027,0.33500000834465027
2023-12-28,0.30000001192092896,0.31709998846054077,0.25130000710487366,0.2590999901294708,0.2590999901294708
2023-12-29,0.26440000534057617,0.26489999890327454,0.23000000417232513,0.23090000450611115,0.23090000450611115
2024-01-02,0.24150000512599945,0.24719999730587006,0.20000000298023224,0.2003999948501587,0.2003999948501587
2024-01-03,0.2004999965429306,0.20200000703334808,0.17000000178813934,0.17669999599456787,0.17669999599456787
2024-01-04,0.19179999828338623,0.20499999821186066,0.17219999432563782,0.17309999465942383,0.17309999465942383
2024-01-05,0.17399999499320984,0.17589999735355377,0.1550000011920929,0.1590999960899353,0.1590999960899353
2024-01-08,0.16459999978542328,0.19169999659061432,0.1599999964237213,0.18880000710487366,0.18880000710487366
2024-01-09,0.1899999976158142,0.20550000667572021,0.17509999871253967,0.17759999632835388,0.17759999632835388
2024-01-10,0.1898999959230423,0.19429999589920044,0.16200000047683716,0.16850000619888306,0.16850000619888306
2024-01-11,0.16760000586509705,0.17659999430179596,0.1599999964237213,0.17110000550746918,0.17110000550746918
2024-01-12,0.17139999568462372,0.17839999496936798,0.16760000586509705,0.17100000381469727,0.17100000381469727
2024-01-16,0.1720000058412552,0.1875,0.16500000655651093,0.16619999706745148,0.16619999706745148
2024-01-17,0.16210000216960907,0.16779999434947968,0.1589999943971634,0.16249999403953552,0.16249999403953552
2024-01-18,0.16329999268054962,0.1736000031232834,0.16009999811649323,0.16110000014305115,0.16110000014305115
2024-01-19,0.1648000031709671,0.1648000031709671,0.15600000321865082,0.15620000660419464,0.15620000660419464
2024-01-22,0.15700000524520874,0.16500000655651093,0.14499999582767487,0.14720000326633453,0.14720000326633453
2024-01-23,0.148499995470047,0.15000000596046448,0.13300000131130219,0.1469999998807907,0.1469999998807907
2024-01-24,0.14749999344348907,0.1550000011920929,0.14339999854564667,0.1451999992132187,0.1451999992132187
2024-01-25,0.1444000005722046,0.1451999992132187,0.13130000233650208,0.13619999587535858,0.13619999587535858
2024-01-26,0.1362999975681305,0.1459999978542328,0.1348000019788742,0.1379999965429306,0.1379999965429306
2024-01-29,0.14139999449253082,0.15399999916553497,0.14000000059604645,0.14650000631809235,0.14650000631809235
2024-01-30,0.15000000596046448,0.15000000596046448,0.14000000059604645,0.1412999927997589,0.1412999927997589
2024-01-31,0.1386999934911728,0.14300000667572021,0.1340000033378601,0.13510000705718994,0.13510000705718994
2024-02-01,0.13580000400543213,0.13580000400543213,0.1251000016927719,0.12720000743865967,0.12720000743865967
2024-02-02,0.12720000743865967,0.1274999976158142,0.10000000149011612,0.11749999970197678,0.11749999970197678
2024-02-05,0.11569999903440475,0.11590000241994858,0.1031000018119812,0.10679999738931656,0.10679999738931656
2024-02-06,0.10899999737739563,0.11359000205993652,0.09610000252723694,0.10400000214576721,0.10400000214576721
2024-02-07,0.10239999741315842,0.10279999673366547,0.09000000357627869,0.09049999713897705,0.09049999713897705
2024-02-08,0.09279999881982803,0.09399999678134918,0.08410000056028366,0.08900000154972076,0.08900000154972076
2024-02-09,0.08879999816417694,0.09300000220537186,0.08699999749660492,0.0885000005364418,0.0885000005364418
2024-02-12,0.09359999746084213,0.0949999988079071,0.08020000159740448,0.08250000327825546,0.08250000327825546
2024-02-13,0.08250000327825546,0.08295000344514847,0.07029999792575836,0.07240000367164612,0.07240000367164612
2024-02-14,0.07320000231266022,0.07349999994039536,0.06199999898672104,0.06400000303983688,0.06400000303983688
2024-02-15,0.06520000100135803,0.14949999749660492,0.06449999660253525,0.10909999907016754,0.10909999907016754
2024-02-16,0.1080000028014183,0.1216999962925911,0.09260000288486481,0.09369999915361404,0.09369999915361404
2024-02-20,0.09549999982118607,0.10499999672174454,0.06960000097751617,0.08049999922513962,0.08049999922513962
2024-02-21,0.08009999990463257,0.08219999819993973,0.07010000199079514,0.07349999994039536,0.07349999994039536
2024-02-22,0.07699999958276749,0.08829999715089798,0.07620000094175339,0.07999999821186066,0.07999999821186066
2024-02-23,0.07699999958276749,0.0860000029206276,0.07360000163316727,0.0860000029206276,0.0860000029206276
2024-02-26,0.0860000029206276,0.09390000253915787,0.0729999989271164,0.07769999653100967,0.07769999653100967
2024-02-27,0.07970000058412552,0.08209999650716782,0.07509999722242355,0.0820000022649765,0.0820000022649765
