Date,GWLLY_Open,GWLLY_High,GWLLY_Low,GWLLY_Close,GWLLY_Adj Close
2023-03-15,10.1850004196167,10.270000457763672,10.1850004196167,10.270000457763672,9.875487327575684
2023-03-16,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,9.875487327575684
2023-03-17,10.6850004196167,10.6850004196167,10.553000450134277,10.619999885559082,10.212041854858398
2023-03-20,10.859999656677246,10.90999984741211,10.789999961853027,10.789999961853027,10.375511169433594
2023-03-21,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,10.375511169433594
2023-03-22,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,10.375511169433594
2023-03-23,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,11.490951538085938
2023-03-24,11.545000076293945,11.630000114440918,11.545000076293945,11.630000114440918,11.183243751525879
2023-03-27,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,11.077469825744629
2023-03-28,11.9399995803833,12.100000381469727,11.9399995803833,12.100000381469727,11.635189056396484
2023-03-29,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,11.635189056396484
2023-03-30,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,11.635189056396484
2023-03-31,12.279999732971191,12.279999732971191,12.279999732971191,12.279999732971191,11.808274269104004
2023-04-03,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.587109565734863
2023-04-04,11.350000381469727,11.369999885559082,11.350000381469727,11.369999885559082,10.933231353759766
2023-04-05,11.515000343322754,11.515000343322754,11.25,11.260000228881836,10.827457427978516
2023-04-06,11.25,11.25,11.25,11.25,10.817841529846191
2023-04-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,10.72168254852295
2023-04-11,11.625,11.625,11.625,11.625,11.178436279296875
2023-04-12,11.640000343322754,11.640000343322754,11.640000343322754,11.640000343322754,11.192859649658203
2023-04-13,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,10.94765567779541
2023-04-14,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,10.94765567779541
2023-04-17,13.069999694824219,13.069999694824219,13.0,13.069999694824219,12.567927360534668
2023-04-18,13.069999694824219,13.069999694824219,13.069999694824219,13.069999694824219,12.567927360534668
2023-04-19,13.069999694824219,13.069999694824219,13.069999694824219,13.069999694824219,12.567927360534668
2023-04-20,13.069999694824219,13.069999694824219,13.069999694824219,13.069999694824219,12.567927360534668
2023-04-21,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,11.000541687011719
2023-04-24,11.779999732971191,11.779999732971191,11.779999732971191,11.779999732971191,11.327481269836426
2023-04-25,11.779999732971191,11.779999732971191,11.779999732971191,11.779999732971191,11.327481269836426
2023-04-26,11.75,11.779999732971191,11.75,11.779999732971191,11.327481269836426
2023-04-27,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.587109565734863
2023-04-28,11.920000076293945,12.020000457763672,11.920000076293945,12.020000457763672,11.558262825012207
2023-05-01,12.140000343322754,12.15999984741211,11.979999542236328,11.979999542236328,11.519798278808594
2023-05-02,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,11.519798278808594
2023-05-03,11.550000190734863,11.59000015258789,11.25,11.59000015258789,11.144780158996582
2023-05-04,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,11.144780158996582
2023-05-05,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,11.144780158996582
2023-05-08,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,11.144780158996582
2023-05-09,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,11.144780158996582
2023-05-10,12.489999771118164,12.75,12.489999771118164,12.75,12.26021957397461
2023-05-11,12.75,12.75,12.75,12.75,12.26021957397461
2023-05-12,12.380000114440918,12.380000114440918,12.210000038146973,12.210000038146973,11.74096393585205
2023-05-15,12.449999809265137,12.75,12.449999809265137,12.699999809265137,12.212140083312988
2023-05-16,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.827506065368652
2023-05-17,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.827506065368652
2023-05-18,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.827506065368652
2023-05-19,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.827506065368652
2023-05-22,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.827506065368652
2023-05-23,11.694999694824219,11.694999694824219,11.694999694824219,11.694999694824219,11.245746612548828
2023-05-24,11.630000114440918,11.630000114440918,11.4350004196167,11.494000434875488,11.052468299865723
2023-05-25,10.699999809265137,10.779999732971191,10.699999809265137,10.779999732971191,10.36589527130127
2023-05-26,10.8100004196167,10.8100004196167,10.479999542236328,10.600000381469727,10.192811012268066
2023-05-30,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,10.192811012268066
2023-05-31,10.25,10.25,10.25,10.25,9.856255531311035
2023-06-01,10.25,10.25,10.25,10.25,9.856255531311035
2023-06-02,10.675000190734863,10.675000190734863,10.675000190734863,10.675000190734863,10.26492977142334
2023-06-05,10.0,10.649999618530273,10.0,10.324999809265137,9.928374290466309
2023-06-06,10.324999809265137,10.324999809265137,10.324999809265137,10.324999809265137,9.928374290466309
2023-06-07,10.324999809265137,10.324999809265137,10.324999809265137,10.324999809265137,9.928374290466309
2023-06-08,10.324999809265137,10.324999809265137,10.324999809265137,10.324999809265137,9.928374290466309
2023-06-09,10.9399995803833,10.960000038146973,10.9399995803833,10.960000038146973,10.538981437683105
2023-06-12,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,10.538981437683105
2023-06-13,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,10.538981437683105
2023-06-14,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,10.538981437683105
2023-06-15,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,10.538981437683105
2023-06-16,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.587109565734863
2023-06-20,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.587109565734863
2023-06-21,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.587109565734863
2023-06-22,11.156000137329102,11.300000190734863,11.156000137329102,11.300000190734863,10.865921020507812
2023-06-23,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,10.865921020507812
2023-06-26,11.210000038146973,11.210000038146973,11.074999809265137,11.100000381469727,10.673604011535645
2023-06-27,11.359999656677246,11.359999656677246,11.305000305175781,11.350000381469727,10.914000511169434
2023-06-28,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727
2023-06-29,10.930000305175781,10.930000305175781,10.779999732971191,10.779999732971191,10.779999732971191
2023-06-30,11.619999885559082,11.619999885559082,11.312999725341797,11.5600004196167,11.5600004196167
2023-07-03,12.0,12.199999809265137,12.0,12.199999809265137,12.199999809265137
2023-07-05,11.899999618530273,11.91100025177002,11.899999618530273,11.91100025177002,11.91100025177002
2023-07-06,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082
2023-07-07,11.654999732971191,11.800000190734863,11.600000381469727,11.800000190734863,11.800000190734863
2023-07-10,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727
2023-07-11,12.0,12.069999694824219,12.0,12.050000190734863,12.050000190734863
2023-07-12,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863
2023-07-13,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863
2023-07-14,11.949999809265137,11.949999809265137,11.710000038146973,11.710000038146973,11.710000038146973
2023-07-17,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973
2023-07-18,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973
2023-07-19,12.010000228881836,12.050000190734863,12.0,12.020000457763672,12.020000457763672
2023-07-20,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672
2023-07-21,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672
2023-07-24,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672
2023-07-25,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789
2023-07-26,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789
2023-07-27,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789
2023-07-28,12.869999885559082,13.6899995803833,12.869999885559082,13.6899995803833,13.6899995803833
2023-07-31,13.9399995803833,13.9399995803833,13.223999977111816,13.479999542236328,13.479999542236328
2023-08-01,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328
2023-08-02,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328,13.479999542236328
2023-08-03,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137
2023-08-04,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137
2023-08-07,13.770000457763672,13.770000457763672,13.770000457763672,13.770000457763672,13.770000457763672
2023-08-08,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246
2023-08-09,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246,12.359999656677246
2023-08-10,13.319999694824219,13.319999694824219,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-11,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-14,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-15,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-16,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-17,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-18,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-21,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-22,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137
2023-08-23,11.460000038146973,11.460000038146973,11.359999656677246,11.4399995803833,11.4399995803833
2023-08-24,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833
2023-08-25,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789
2023-08-28,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727
2023-08-29,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727
2023-08-30,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082
2023-08-31,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082
2023-09-01,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082
2023-09-05,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137
2023-09-06,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137
2023-09-07,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833
2023-09-08,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833
2023-09-11,11.949999809265137,12.199999809265137,11.949999809265137,12.199999809265137,12.199999809265137
2023-09-12,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137
2023-09-13,12.289999961853027,12.289999961853027,12.289999961853027,12.289999961853027,12.289999961853027
2023-09-14,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191
2023-09-15,11.829999923706055,11.859999656677246,11.829999923706055,11.859999656677246,11.859999656677246
2023-09-18,11.859999656677246,11.859999656677246,11.859999656677246,11.859999656677246,11.859999656677246
2023-09-19,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082
2023-09-20,11.75,11.75,11.75,11.75,11.75
2023-09-21,11.75,11.75,11.75,11.75,11.75
2023-09-22,11.920000076293945,12.109999656677246,11.920000076293945,12.109999656677246,12.109999656677246
2023-09-25,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273
2023-09-26,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273
2023-09-27,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273
2023-09-28,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273
2023-09-29,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781
2023-10-02,11.875,11.970000267028809,11.720000267028809,11.720000267028809,11.720000267028809
2023-10-03,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164
2023-10-04,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164
2023-10-05,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164
2023-10-06,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164
2023-10-09,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164
2023-10-10,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332
2023-10-11,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332
2023-10-12,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332,11.47599983215332
2023-10-13,11.880000114440918,12.265000343322754,11.880000114440918,12.265000343322754,12.265000343322754
2023-10-16,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082
2023-10-17,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082
2023-10-18,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082
2023-10-19,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082
2023-10-20,12.494999885559082,12.510000228881836,12.40999984741211,12.510000228881836,12.510000228881836
2023-10-23,12.5649995803833,12.5649995803833,12.53499984741211,12.53499984741211,12.53499984741211
2023-10-24,12.53499984741211,12.53499984741211,12.53499984741211,12.53499984741211,12.53499984741211
2023-10-25,13.449999809265137,13.649999618530273,13.449999809265137,13.649999618530273,13.649999618530273
2023-10-26,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273
2023-10-27,14.0,14.079999923706055,13.850000381469727,13.899999618530273,13.899999618530273
2023-10-30,14.5600004196167,14.5600004196167,14.520000457763672,14.520000457763672,14.520000457763672
2023-10-31,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672
2023-11-01,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672
2023-11-02,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027
2023-11-03,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027
2023-11-06,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027,14.539999961853027
2023-11-07,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164,15.239999771118164
2023-11-08,15.199999809265137,15.199999809265137,14.800000190734863,15.199999809265137,15.199999809265137
2023-11-09,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137
2023-11-10,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863
2023-11-13,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863
2023-11-14,14.4399995803833,14.829999923706055,14.4399995803833,14.829999923706055,14.829999923706055
2023-11-15,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055
2023-11-16,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055
2023-11-17,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055
2023-11-20,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055,14.829999923706055
2023-11-21,15.289999961853027,15.300000190734863,15.289999961853027,15.300000190734863,15.300000190734863
2023-11-22,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863
2023-11-24,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863
2023-11-27,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973
2023-11-28,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973
2023-11-29,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973
2023-11-30,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727
2023-12-01,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137
2023-12-04,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137
2023-12-05,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137
2023-12-06,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328
2023-12-07,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328
2023-12-08,13.329999923706055,13.329999923706055,13.329999923706055,13.329999923706055,13.329999923706055
2023-12-11,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-12,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-13,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-14,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-15,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-18,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-19,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164
2023-12-20,11.9399995803833,12.449999809265137,11.9399995803833,12.3100004196167,12.3100004196167
2023-12-21,12.539999961853027,12.550000190734863,12.5,12.550000190734863,12.550000190734863
2023-12-22,12.204999923706055,12.260000228881836,12.204999923706055,12.260000228881836,12.260000228881836
2023-12-26,12.829999923706055,12.829999923706055,12.760000228881836,12.760000228881836,12.760000228881836
2023-12-27,12.600000381469727,13.119999885559082,12.489999771118164,12.489999771118164,12.489999771118164
2023-12-28,12.350000381469727,12.75,12.350000381469727,12.75,12.75
2023-12-29,12.75,12.75,12.75,12.75,12.75
2024-01-02,12.75,12.75,12.75,12.75,12.75
2024-01-03,12.0,12.0,12.0,12.0,12.0
2024-01-04,12.0,12.0,12.0,12.0,12.0
2024-01-05,12.0,12.0,12.0,12.0,12.0
2024-01-08,12.0,12.0,12.0,12.0,12.0
2024-01-09,12.0,12.0,12.0,12.0,12.0
2024-01-10,11.414999961853027,11.550000190734863,11.295000076293945,11.550000190734863,11.550000190734863
2024-01-11,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863
2024-01-12,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211
2024-01-16,12.210000038146973,12.227999687194824,12.15999984741211,12.15999984741211,12.15999984741211
2024-01-17,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973
2024-01-18,11.789999961853027,11.789999961853027,11.789999961853027,11.789999961853027,11.789999961853027
2024-01-19,11.789999961853027,11.789999961853027,11.789999961853027,11.789999961853027,11.789999961853027
2024-01-22,11.218000411987305,11.260000228881836,11.218000411987305,11.260000228881836,11.260000228881836
2024-01-23,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211
2024-01-24,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211
2024-01-25,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211
2024-01-26,10.619999885559082,10.65999984741211,10.619999885559082,10.65999984741211,10.65999984741211
2024-01-29,10.359999656677246,10.359999656677246,10.199999809265137,10.199999809265137,10.199999809265137
2024-01-30,10.180000305175781,10.180000305175781,10.140000343322754,10.140000343322754,10.140000343322754
2024-01-31,10.15999984741211,10.15999984741211,9.890000343322754,9.899999618530273,9.899999618530273
2024-02-01,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273
2024-02-02,9.737000465393066,9.737000465393066,9.6899995803833,9.6899995803833,9.6899995803833
2024-02-05,9.697999954223633,9.800000190734863,9.697999954223633,9.800000190734863,9.800000190734863
2024-02-06,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863
2024-02-07,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863
2024-02-08,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863
2024-02-09,10.470000267028809,10.710000038146973,10.470000267028809,10.649999618530273,10.649999618530273
2024-02-12,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945
2024-02-13,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945
2024-02-14,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082
2024-02-15,11.0,11.0,11.0,11.0,11.0
2024-02-16,11.350000381469727,11.350000381469727,11.230999946594238,11.230999946594238,11.230999946594238
2024-02-20,10.869999885559082,10.869999885559082,10.350000381469727,10.649999618530273,10.649999618530273
2024-02-21,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219
2024-02-22,11.149999618530273,11.149999618530273,10.979999542236328,10.979999542236328,10.979999542236328
2024-02-23,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328
2024-02-26,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328
2024-02-27,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789
