Date,MAHMF_Open,MAHMF_High,MAHMF_Low,MAHMF_Close,MAHMF_Adj Close
2023-02-23,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-02-24,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-02-27,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-02-28,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-01,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-02,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-03,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-06,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-07,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-08,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-09,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-10,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-13,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-14,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-15,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-16,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-17,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-20,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-21,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-22,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-23,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-24,16.639999389648438,16.639999389648438,16.639999389648438,16.639999389648438,16.439664840698242
2023-03-27,14.0,14.0,14.0,14.0,13.831449508666992
2023-03-28,13.579999923706055,13.579999923706055,13.579999923706055,13.579999923706055,13.416505813598633
2023-03-29,14.0,14.0,14.0,14.0,13.831449508666992
2023-03-30,14.0,14.0,14.0,14.0,13.831449508666992
2023-03-31,14.0,14.0,14.0,14.0,13.831449508666992
2023-04-03,14.0,14.0,14.0,14.0,13.831449508666992
2023-04-04,14.0,14.0,14.0,14.0,13.831449508666992
2023-04-05,14.0,14.0,14.0,14.0,13.831449508666992
2023-04-06,14.0,14.0,14.0,14.0,13.831449508666992
2023-04-10,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-11,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-12,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-13,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-14,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-17,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-18,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-19,13.4399995803833,13.4399995803833,13.4399995803833,13.4399995803833,13.278191566467285
2023-04-20,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,14.266152381896973
2023-04-21,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,14.266152381896973
2023-04-24,14.65999984741211,14.65999984741211,14.65999984741211,14.65999984741211,14.483503341674805
2023-04-25,14.4399995803833,14.4399995803833,14.40999984741211,14.40999984741211,14.236513137817383
2023-04-26,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-04-27,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-04-28,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-01,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-02,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-03,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-04,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-05,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-08,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-09,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-10,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-11,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.236513137817383
2023-05-12,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-15,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-16,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-17,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-18,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-19,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-22,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-23,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-24,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-25,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-26,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-30,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-05-31,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,15.471464157104492
2023-06-01,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,15.728334426879883
2023-06-02,15.920000076293945,15.920000076293945,15.920000076293945,15.920000076293945,15.728334426879883
2023-06-05,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-06,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-07,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-08,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-09,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-12,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-13,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,16.97316551208496
2023-06-14,16.799999237060547,17.079999923706055,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-15,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-16,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-20,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-21,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-22,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.00496482849121
2023-06-23,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-06-26,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-06-27,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-06-28,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-06-29,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-06-30,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-03,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-05,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-06,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-07,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-10,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-11,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.084001541137695
2023-07-12,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-13,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-14,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-17,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-18,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-19,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508,16.280000686645508
2023-07-20,18.25,18.25,18.25,18.25,18.25
2023-07-21,18.25,18.25,18.25,18.25,18.25
2023-07-24,18.25,18.25,18.25,18.25,18.25
2023-07-25,18.25,18.25,18.25,18.25,18.25
2023-07-26,18.25,18.25,18.25,18.25,18.25
2023-07-27,18.25,18.25,18.25,18.25,18.25
2023-07-28,18.25,18.25,18.25,18.25,18.25
2023-07-31,18.25,18.25,18.25,18.25,18.25
2023-08-01,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836
2023-08-02,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836
2023-08-03,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-04,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-07,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-08,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-09,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-10,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-11,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-14,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-15,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-16,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-17,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-18,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-21,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-22,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-23,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-24,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
2023-08-25,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334
2023-08-28,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334
2023-08-29,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334
2023-08-30,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334
2023-08-31,19.5,19.889999389648438,19.5,19.889999389648438,19.889999389648438
2023-09-01,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-05,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-06,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-07,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-08,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-11,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438
2023-09-12,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-13,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-14,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-15,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-18,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-19,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-20,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-21,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508
2023-09-22,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-09-25,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-09-26,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-09-27,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-09-28,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-09-29,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-02,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-03,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-04,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-05,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-06,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-09,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-10,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-11,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-12,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-13,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-16,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-17,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-18,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-19,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422
2023-10-20,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727
2023-10-23,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727
2023-10-24,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727
2023-10-25,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727
2023-10-26,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727
2023-10-27,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945
2023-10-30,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945
2023-10-31,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547
2023-11-01,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547
2023-11-02,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438
2023-11-03,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438
2023-11-06,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164
2023-11-07,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164
2023-11-08,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164
2023-11-09,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164
2023-11-10,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164
2023-11-13,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328
2023-11-14,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-15,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-16,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-17,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-20,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-21,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-11-22,17.889999389648438,17.889999389648438,17.889999389648438,17.889999389648438,17.889999389648438
2023-11-24,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578
2023-11-27,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578
2023-11-28,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578
2023-11-29,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211
2023-11-30,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422
2023-12-01,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-04,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-05,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-06,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-07,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-08,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-11,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-12,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-13,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-14,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547
2023-12-15,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273
2023-12-18,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273
2023-12-19,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273
2023-12-20,19.200000762939453,19.450000762939453,19.200000762939453,19.450000762939453,19.450000762939453
2023-12-21,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453
2023-12-22,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547
2023-12-26,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-12-27,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-12-28,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2023-12-29,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2024-01-02,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2024-01-03,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211,18.65999984741211
2024-01-04,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562
2024-01-05,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562
2024-01-08,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562
2024-01-09,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562
2024-01-10,20.139999389648438,20.139999389648438,20.1299991607666,20.1299991607666,20.1299991607666
2024-01-11,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666
2024-01-12,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666
2024-01-16,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666
2024-01-17,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666,20.1299991607666
2024-01-18,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-19,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-22,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-23,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-24,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-25,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-26,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273
2024-01-29,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-01-30,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-01-31,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-02-01,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-02-02,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-02-05,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
2024-02-06,20.790000915527344,21.0,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-07,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-08,20.75,20.75,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-09,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-12,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-13,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-14,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453
2024-02-15,21.0,21.0,21.0,21.0,21.0
2024-02-16,21.0,21.0,21.0,21.0,21.0
2024-02-20,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422
2024-02-21,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422
2024-02-22,23.110000610351562,24.399999618530273,23.110000610351562,24.399999618530273,24.399999618530273
2024-02-23,23.5,23.5,23.5,23.5,23.5
2024-02-26,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727
2024-02-27,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727
