Date,RIVN_Open,RIVN_High,RIVN_Low,RIVN_Close,RIVN_Adj Close
2023-05-09,13.350000381469727,14.085000038146973,13.119999885559082,13.859999656677246,13.859999656677246
2023-05-10,15.085000038146973,15.739999771118164,14.045000076293945,14.109999656677246,14.109999656677246
2023-05-11,14.210000038146973,14.574999809265137,13.720000267028809,13.84000015258789,13.84000015258789
2023-05-12,13.800000190734863,13.970000267028809,12.734999656677246,12.90999984741211,12.90999984741211
2023-05-15,12.59000015258789,13.539999961853027,12.550000190734863,13.4399995803833,13.4399995803833
2023-05-16,13.220000267028809,13.329999923706055,12.930000305175781,13.079999923706055,13.079999923706055
2023-05-17,13.079999923706055,13.454999923706055,13.0,13.40999984741211,13.40999984741211
2023-05-18,13.399999618530273,13.5600004196167,13.050000190734863,13.539999961853027,13.539999961853027
2023-05-19,13.520000457763672,14.300000190734863,13.289999961853027,13.470000267028809,13.470000267028809
2023-05-22,13.470000267028809,14.359999656677246,13.380000114440918,14.229999542236328,14.229999542236328
2023-05-23,14.039999961853027,14.760000228881836,14.0,14.199999809265137,14.199999809265137
2023-05-24,13.949999809265137,14.420000076293945,13.600000381469727,14.380000114440918,14.380000114440918
2023-05-25,14.270000457763672,14.65999984741211,14.140000343322754,14.569999694824219,14.569999694824219
2023-05-26,14.649999618530273,15.460000038146973,14.649999618530273,15.140000343322754,15.140000343322754
2023-05-30,15.600000381469727,15.65999984741211,14.4350004196167,14.869999885559082,14.869999885559082
2023-05-31,14.75,15.010000228881836,14.380000114440918,14.729999542236328,14.729999542236328
2023-06-01,14.430000305175781,14.9399995803833,14.020000457763672,14.579999923706055,14.579999923706055
2023-06-02,15.0,15.069999694824219,14.449999809265137,14.479999542236328,14.479999542236328
2023-06-05,14.59000015258789,14.670000076293945,14.024999618530273,14.34000015258789,14.34000015258789
2023-06-06,14.199999809265137,14.920000076293945,14.109999656677246,14.5,14.5
2023-06-07,14.699999809265137,14.755000114440918,13.8100004196167,13.819999694824219,13.819999694824219
2023-06-08,13.850000381469727,14.164999961853027,13.649999618530273,14.050000190734863,14.050000190734863
2023-06-09,14.260000228881836,14.859999656677246,13.829999923706055,13.869999885559082,13.869999885559082
2023-06-12,14.029999732971191,14.6899995803833,13.609999656677246,14.0,14.0
2023-06-13,14.220000267028809,15.460000038146973,14.095000267028809,15.25,15.25
2023-06-14,15.170000076293945,15.390000343322754,14.520000457763672,14.739999771118164,14.739999771118164
2023-06-15,14.479999542236328,15.574999809265137,14.390000343322754,15.239999771118164,15.239999771118164
2023-06-16,15.300000190734863,16.09000015258789,14.729999542236328,14.880000114440918,14.880000114440918
2023-06-20,15.239999771118164,15.829999923706055,15.0600004196167,15.699999809265137,15.699999809265137
2023-06-21,15.949999809265137,16.31999969482422,14.40999984741211,14.619999885559082,14.619999885559082
2023-06-22,14.399999618530273,14.649999618530273,14.020000457763672,14.149999618530273,14.149999618530273
2023-06-23,13.960000038146973,14.020000457763672,13.5,13.529999732971191,13.529999732971191
2023-06-26,13.59000015258789,13.970000267028809,13.380000114440918,13.449999809265137,13.449999809265137
2023-06-27,13.720000267028809,13.949999809265137,13.300000190734863,13.9399995803833,13.9399995803833
2023-06-28,13.899999618530273,14.869999885559082,13.819999694824219,14.640000343322754,14.640000343322754
2023-06-29,14.739999771118164,16.010000228881836,14.609999656677246,16.010000228881836,16.010000228881836
2023-06-30,16.219999313354492,16.75,15.779999732971191,16.65999984741211,16.65999984741211
2023-07-03,17.84000015258789,19.700000762939453,17.799999237060547,19.559999465942383,19.559999465942383
2023-07-05,20.704999923706055,21.049999237060547,19.434999465942383,20.43000030517578,20.43000030517578
2023-07-06,20.049999237060547,21.770000457763672,19.639999389648438,21.6200008392334,21.6200008392334
2023-07-07,22.889999389648438,25.6299991607666,22.600000381469727,24.700000762939453,24.700000762939453
2023-07-10,25.520000457763672,26.610000610351562,23.579999923706055,25.510000228881836,25.510000228881836
2023-07-11,24.809999465942383,25.739999771118164,24.309999465942383,24.850000381469727,24.850000381469727
2023-07-12,25.40999984741211,26.26099967956543,23.709999084472656,25.90999984741211,25.90999984741211
2023-07-13,25.81999969482422,26.889999389648438,25.18000030517578,25.520000457763672,25.520000457763672
2023-07-14,25.350000381469727,25.790000915527344,24.540000915527344,24.81999969482422,24.81999969482422
2023-07-17,24.010000228881836,24.579999923706055,23.239999771118164,23.989999771118164,23.989999771118164
2023-07-18,23.889999389648438,25.829999923706055,23.739999771118164,24.690000534057617,24.690000534057617
2023-07-19,25.3799991607666,26.030000686645508,24.645000457763672,24.829999923706055,24.829999923706055
2023-07-20,24.450000762939453,26.139999389648438,23.850000381469727,25.809999465942383,25.809999465942383
2023-07-21,26.5,27.15999984741211,24.31999969482422,25.270000457763672,25.270000457763672
2023-07-24,25.290000915527344,26.3700008392334,24.740999221801758,25.809999465942383,25.809999465942383
2023-07-25,25.979999542236328,26.559999465942383,25.190000534057617,25.350000381469727,25.350000381469727
2023-07-26,25.5,27.6200008392334,25.450000762939453,27.149999618530273,27.149999618530273
2023-07-27,28.040000915527344,28.059999465942383,25.885000228881836,26.049999237060547,26.049999237060547
2023-07-28,26.65999984741211,27.469999313354492,26.329999923706055,26.940000534057617,26.940000534057617
2023-07-31,27.010000228881836,27.780000686645508,26.610000610351562,27.639999389648438,27.639999389648438
2023-08-01,27.190000534057617,27.635000228881836,26.350000381469727,27.299999237060547,27.299999237060547
2023-08-02,26.420000076293945,26.479999542236328,24.84000015258789,25.90999984741211,25.90999984741211
2023-08-03,25.3700008392334,27.010000228881836,25.350000381469727,26.5,26.5
2023-08-04,26.829999923706055,26.829999923706055,25.18000030517578,25.260000228881836,25.260000228881836
2023-08-07,25.690000534057617,25.739999771118164,23.6299991607666,24.280000686645508,24.280000686645508
2023-08-08,23.780000686645508,25.249000549316406,23.600000381469727,24.799999237060547,24.799999237060547
2023-08-09,24.829999923706055,25.729999542236328,22.260000228881836,22.350000381469727,22.350000381469727
2023-08-10,22.65999984741211,22.899999618530273,21.510000228881836,21.90999984741211,21.90999984741211
2023-08-11,21.979999542236328,21.979999542236328,21.280000686645508,21.56999969482422,21.56999969482422
2023-08-14,20.899999618530273,21.799999237060547,20.520000457763672,21.559999465942383,21.559999465942383
2023-08-15,21.65999984741211,21.860000610351562,20.450000762939453,20.780000686645508,20.780000686645508
2023-08-16,20.375,21.450000762939453,20.200000762939453,21.040000915527344,21.040000915527344
2023-08-17,21.059999465942383,21.799999237060547,20.65999984741211,20.950000762939453,20.950000762939453
2023-08-18,20.25,21.170000076293945,20.18000030517578,20.780000686645508,20.780000686645508
2023-08-21,20.860000610351562,21.31999969482422,20.739999771118164,21.18000030517578,21.18000030517578
2023-08-22,21.3799991607666,21.469999313354492,19.770000457763672,20.079999923706055,20.079999923706055
2023-08-23,19.760000228881836,20.489999771118164,19.610000610351562,20.31999969482422,20.31999969482422
2023-08-24,20.200000762939453,20.264999389648438,19.479999542236328,19.639999389648438,19.639999389648438
2023-08-25,19.920000076293945,20.325000762939453,19.56999969482422,20.06999969482422,20.06999969482422
2023-08-28,20.299999237060547,20.739999771118164,19.979999542236328,20.530000686645508,20.530000686645508
2023-08-29,20.3799991607666,22.329999923706055,20.351999282836914,22.309999465942383,22.309999465942383
2023-08-30,22.09000015258789,22.920000076293945,21.979999542236328,22.8799991607666,22.8799991607666
2023-08-31,23.030000686645508,23.454999923706055,22.364999771118164,22.729999542236328,22.729999542236328
2023-09-01,23.0,23.7549991607666,22.459999084472656,23.309999465942383,23.309999465942383
2023-09-05,23.170000076293945,23.709999084472656,23.1200008392334,23.389999389648438,23.389999389648438
2023-09-06,23.25,23.420000076293945,22.500999450683594,23.260000228881836,23.260000228881836
2023-09-07,22.489999771118164,23.489999771118164,22.43000030517578,23.420000076293945,23.420000076293945
2023-09-08,23.399999618530273,23.739999771118164,22.760000228881836,23.100000381469727,23.100000381469727
2023-09-11,23.5,23.950000762939453,22.889999389648438,23.40999984741211,23.40999984741211
2023-09-12,23.209999084472656,24.459999084472656,23.059999465942383,23.579999923706055,23.579999923706055
2023-09-13,23.59000015258789,23.760000228881836,23.204999923706055,23.25,23.25
2023-09-14,23.25,24.170000076293945,23.190000534057617,24.110000610351562,24.110000610351562
2023-09-15,24.239999771118164,24.6200008392334,23.68000030517578,24.18000030517578,24.18000030517578
2023-09-18,24.030000686645508,24.42099952697754,23.40999984741211,23.709999084472656,23.709999084472656
2023-09-19,23.5,23.510000228881836,21.809999465942383,22.739999771118164,22.739999771118164
2023-09-20,22.959999084472656,23.420000076293945,22.3799991607666,22.399999618530273,22.399999618530273
2023-09-21,21.799999237060547,22.200000762939453,21.520000457763672,21.530000686645508,21.530000686645508
2023-09-22,21.600000381469727,21.93000030517578,20.579999923706055,20.59000015258789,20.59000015258789
2023-09-25,20.399999618530273,21.670000076293945,20.030000686645508,21.1299991607666,21.1299991607666
2023-09-26,21.5,22.670000076293945,21.100000381469727,22.260000228881836,22.260000228881836
2023-09-27,22.639999389648438,23.329999923706055,21.989999771118164,23.049999237060547,23.049999237060547
2023-09-28,23.020000457763672,23.239999771118164,22.229999542236328,23.079999923706055,23.079999923706055
2023-09-29,23.450000762939453,24.5,23.389999389648438,24.280000686645508,24.280000686645508
2023-10-02,23.93000030517578,24.8700008392334,23.3700008392334,23.65999984741211,23.65999984741211
2023-10-03,23.18000030517578,23.420000076293945,21.559999465942383,21.690000534057617,21.690000534057617
2023-10-04,21.729999542236328,23.739999771118164,21.58300018310547,23.690000534057617,23.690000534057617
2023-10-05,21.200000762939453,21.389999389648438,18.010000228881836,18.270000457763672,18.270000457763672
2023-10-06,17.725000381469727,19.0,17.649999618530273,18.920000076293945,18.920000076293945
2023-10-09,18.299999237060547,18.969999313354492,17.788000106811523,18.780000686645508,18.780000686645508
2023-10-10,19.350000381469727,19.979999542236328,19.110000610351562,19.639999389648438,19.639999389648438
2023-10-11,19.81999969482422,20.190000534057617,19.100000381469727,19.3700008392334,19.3700008392334
2023-10-12,19.360000610351562,19.889999389648438,18.719999313354492,19.329999923706055,19.329999923706055
2023-10-13,19.270000457763672,19.46500015258789,18.780000686645508,19.299999237060547,19.299999237060547
2023-10-16,19.200000762939453,19.790000915527344,19.1299991607666,19.65999984741211,19.65999984741211
2023-10-17,19.280000686645508,20.219999313354492,19.209999084472656,19.899999618530273,19.899999618530273
2023-10-18,19.709999084472656,19.729999542236328,17.899999618530273,18.09000015258789,18.09000015258789
2023-10-19,17.799999237060547,17.989999771118164,17.06999969482422,17.15999984741211,17.15999984741211
2023-10-20,17.020000457763672,17.389999389648438,16.621999740600586,16.719999313354492,16.719999313354492
2023-10-23,16.549999237060547,17.649999618530273,16.09000015258789,17.06999969482422,17.06999969482422
2023-10-24,17.299999237060547,17.649999618530273,16.989999771118164,17.43000030517578,17.43000030517578
2023-10-25,17.309999465942383,17.600000381469727,16.959999084472656,17.020000457763672,17.020000457763672
2023-10-26,16.950000762939453,17.010000228881836,15.880000114440918,16.170000076293945,16.170000076293945
2023-10-27,16.709999084472656,16.809999465942383,15.930000305175781,16.010000228881836,16.010000228881836
2023-10-30,16.059999465942383,16.25,15.289999961853027,15.720000267028809,15.720000267028809
2023-10-31,15.710000038146973,16.43000030517578,15.449999809265137,16.219999313354492,16.219999313354492
2023-11-01,16.25,16.298999786376953,15.890000343322754,16.1299991607666,16.1299991607666
2023-11-02,16.68000030517578,17.899999618530273,16.6200008392334,17.59000015258789,17.59000015258789
2023-11-03,17.950000762939453,18.434999465942383,17.6299991607666,17.709999084472656,17.709999084472656
2023-11-06,18.010000228881836,18.149999618530273,16.885000228881836,17.18000030517578,17.18000030517578
2023-11-07,17.1299991607666,17.530000686645508,16.760000228881836,17.420000076293945,17.420000076293945
2023-11-08,18.579999923706055,18.770000457763672,16.329999923706055,17.0,17.0
2023-11-09,16.8799991607666,17.3700008392334,15.324999809265137,15.329999923706055,15.329999923706055
2023-11-10,15.420000076293945,15.760000228881836,15.119999885559082,15.399999618530273,15.399999618530273
2023-11-13,15.350000381469727,16.3799991607666,15.279999732971191,16.190000534057617,16.190000534057617
2023-11-14,16.850000381469727,17.218000411987305,16.56999969482422,16.899999618530273,16.899999618530273
2023-11-15,16.56999969482422,17.75,16.25,17.239999771118164,17.239999771118164
2023-11-16,17.079999923706055,17.149999618530273,15.930000305175781,16.389999389648438,16.389999389648438
2023-11-17,16.479999542236328,16.950000762939453,16.299999237060547,16.700000762939453,16.700000762939453
2023-11-20,16.889999389648438,17.15999984741211,16.729999542236328,16.93000030517578,16.93000030517578
2023-11-21,16.700000762939453,16.989999771118164,15.71500015258789,15.720000267028809,15.720000267028809
2023-11-22,15.968000411987305,16.139999389648438,15.729999542236328,15.979999542236328,15.979999542236328
2023-11-24,15.979999542236328,16.469999313354492,15.779999732971191,16.43000030517578,16.43000030517578
2023-11-27,16.3799991607666,16.770000457763672,16.100000381469727,16.65999984741211,16.65999984741211
2023-11-28,16.709999084472656,17.43000030517578,16.170000076293945,17.420000076293945,17.420000076293945
2023-11-29,17.700000762939453,18.270000457763672,17.260000228881836,17.31999969482422,17.31999969482422
2023-11-30,17.5,17.59000015258789,16.690000534057617,16.760000228881836,16.760000228881836
2023-12-01,16.80500030517578,18.084999084472656,16.6200008392334,18.030000686645508,18.030000686645508
2023-12-04,17.760000228881836,18.25,17.510000228881836,17.739999771118164,17.739999771118164
2023-12-05,17.600000381469727,18.020000457763672,17.291000366210938,17.40999984741211,17.40999984741211
2023-12-06,17.649999618530273,19.420000076293945,17.399999618530273,18.3799991607666,18.3799991607666
2023-12-07,18.950000762939453,19.229999542236328,18.299999237060547,19.190000534057617,19.190000534057617
2023-12-08,19.040000915527344,19.549999237060547,18.6200008392334,19.040000915527344,19.040000915527344
2023-12-11,19.110000610351562,19.290000915527344,18.770000457763672,18.950000762939453,18.950000762939453
2023-12-12,18.90999984741211,18.90999984741211,17.75,18.209999084472656,18.209999084472656
2023-12-13,18.100000381469727,19.690000534057617,17.940000534057617,19.68000030517578,19.68000030517578
2023-12-14,20.315000534057617,22.53499984741211,20.299999237060547,22.43000030517578,22.43000030517578
2023-12-15,22.75,22.9950008392334,21.649999618530273,22.829999923706055,22.829999923706055
2023-12-18,22.600000381469727,24.170000076293945,22.520000457763672,23.799999237060547,23.799999237060547
2023-12-19,23.959999084472656,24.520000457763672,23.81999969482422,24.350000381469727,24.350000381469727
2023-12-20,24.049999237060547,24.565000534057617,23.149999618530273,23.18000030517578,23.18000030517578
2023-12-21,23.540000915527344,24.1200008392334,23.399999618530273,23.579999923706055,23.579999923706055
2023-12-22,23.729999542236328,23.78700065612793,22.799999237060547,23.209999084472656,23.209999084472656
2023-12-26,23.469999313354492,24.614999771118164,23.309999465942383,23.59000015258789,23.59000015258789
2023-12-27,23.799999237060547,23.81999969482422,23.139999389648438,23.729999542236328,23.729999542236328
2023-12-28,23.68000030517578,24.299999237060547,23.5,23.540000915527344,23.540000915527344
2023-12-29,23.600000381469727,23.93000030517578,23.100000381469727,23.459999084472656,23.459999084472656
2024-01-02,21.854999542236328,21.940000534057617,20.760000228881836,21.100000381469727,21.100000381469727
2024-01-03,20.530000686645508,20.65999984741211,19.65999984741211,20.31999969482422,20.31999969482422
2024-01-04,19.920000076293945,20.295000076293945,19.475000381469727,19.5,19.5
2024-01-05,19.3799991607666,19.899999618530273,19.0,19.079999923706055,19.079999923706055
2024-01-08,19.059999465942383,19.579999923706055,18.889999389648438,19.579999923706055,19.579999923706055
2024-01-09,19.579999923706055,19.759000778198242,19.15999984741211,19.25,19.25
2024-01-10,19.290000915527344,19.389999389648438,18.8799991607666,19.06999969482422,19.06999969482422
2024-01-11,18.8799991607666,19.1200008392334,18.2810001373291,18.790000915527344,18.790000915527344
2024-01-12,18.44499969482422,18.864999771118164,17.780000686645508,18.059999465942383,18.059999465942383
2024-01-16,17.719999313354492,18.020000457763672,17.075000762939453,17.81999969482422,17.81999969482422
2024-01-17,17.049999237060547,17.15999984741211,16.280000686645508,16.760000228881836,16.760000228881836
2024-01-18,17.0,17.010000228881836,15.359999656677246,15.739999771118164,15.739999771118164
2024-01-19,15.739999771118164,15.859999656677246,15.15999984741211,15.479999542236328,15.479999542236328
2024-01-22,15.539999961853027,16.809999465942383,15.420000076293945,16.030000686645508,16.030000686645508
2024-01-23,16.625,16.860000610351562,15.843000411987305,16.040000915527344,16.040000915527344
2024-01-24,16.344999313354492,16.489999771118164,15.25,15.34000015258789,15.34000015258789
2024-01-25,15.0,15.289999961853027,14.59000015258789,15.0,15.0
2024-01-26,15.130000114440918,15.479999542236328,15.039999961853027,15.289999961853027,15.289999961853027
2024-01-29,15.430000305175781,16.139999389648438,15.029999732971191,16.1200008392334,16.1200008392334
2024-01-30,16.0,16.309999465942383,15.649999618530273,15.65999984741211,15.65999984741211
2024-01-31,15.600000381469727,16.25,15.3100004196167,15.3100004196167,15.3100004196167
2024-02-01,15.539999961853027,15.760000228881836,14.970000267028809,15.529999732971191,15.529999732971191
2024-02-02,15.25,15.65999984741211,15.0,15.600000381469727,15.600000381469727
2024-02-05,15.300000190734863,15.350000381469727,14.729999542236328,14.9399995803833,14.9399995803833
2024-02-06,15.029999732971191,15.529999732971191,14.734999656677246,15.5,15.5
2024-02-07,15.640000343322754,15.765000343322754,15.109999656677246,15.170000076293945,15.170000076293945
2024-02-08,15.199999809265137,16.1200008392334,15.149999618530273,16.110000610351562,16.110000610351562
2024-02-09,16.56999969482422,16.84000015258789,16.270000457763672,16.68000030517578,16.68000030517578
2024-02-12,15.960000038146973,16.799999237060547,15.850000381469727,16.329999923706055,16.329999923706055
2024-02-13,15.5600004196167,15.579999923706055,15.03499984741211,15.380000114440918,15.380000114440918
2024-02-14,15.595000267028809,15.829999923706055,15.369999885559082,15.539999961853027,15.539999961853027
2024-02-15,15.600000381469727,16.549999237060547,15.569999694824219,16.350000381469727,16.350000381469727
2024-02-16,16.200000762939453,16.729999542236328,16.065000534057617,16.299999237060547,16.299999237060547
2024-02-20,16.197999954223633,16.5,15.460000038146973,15.890000343322754,15.890000343322754
2024-02-21,15.699999809265137,16.094999313354492,15.180000305175781,15.390000343322754,15.390000343322754
2024-02-22,11.979999542236328,12.25,11.0600004196167,11.449999809265137,11.449999809265137
2024-02-23,10.920000076293945,11.020000457763672,10.0600004196167,10.069999694824219,10.069999694824219
2024-02-26,10.210000038146973,10.920000076293945,10.050000190734863,10.699999809265137,10.699999809265137
2024-02-27,10.970000267028809,11.25,10.5600004196167,11.140000343322754,11.140000343322754
