Date,FSR_Open,FSR_High,FSR_Low,FSR_Close,FSR_Adj Close
2023-07-21,6.440000057220459,6.5,6.119999885559082,6.150000095367432,6.150000095367432
2023-07-24,6.130000114440918,6.269999980926514,6.050000190734863,6.150000095367432,6.150000095367432
2023-07-25,6.159999847412109,6.199999809265137,5.739999771118164,5.739999771118164,5.739999771118164
2023-07-26,5.75,6.010000228881836,5.619999885559082,5.820000171661377,5.820000171661377
2023-07-27,5.949999809265137,5.960000038146973,5.619999885559082,5.639999866485596,5.639999866485596
2023-07-28,5.739999771118164,5.900000095367432,5.699999809265137,5.900000095367432,5.900000095367432
2023-07-31,5.960000038146973,6.190000057220459,5.800000190734863,6.170000076293945,6.170000076293945
2023-08-01,6.119999885559082,6.46999979019165,6.0,6.449999809265137,6.449999809265137
2023-08-02,6.340000152587891,6.400000095367432,6.019999980926514,6.269999980926514,6.269999980926514
2023-08-03,6.28000020980835,6.760000228881836,6.25,6.349999904632568,6.349999904632568
2023-08-04,6.440000057220459,6.5,5.769999980926514,5.849999904632568,5.849999904632568
2023-08-07,5.909999847412109,5.960000038146973,5.519999980926514,5.949999809265137,5.949999809265137
2023-08-08,5.78000020980835,5.949999809265137,5.610000133514404,5.929999828338623,5.929999828338623
2023-08-09,5.829999923706055,5.920000076293945,5.659999847412109,5.860000133514404,5.860000133514404
2023-08-10,5.860000133514404,6.039999961853027,5.699999809265137,5.710000038146973,5.710000038146973
2023-08-11,5.610000133514404,5.710000038146973,5.550000190734863,5.599999904632568,5.599999904632568
2023-08-14,5.53000020980835,5.610000133514404,5.380000114440918,5.559999942779541,5.559999942779541
2023-08-15,5.53000020980835,5.630000114440918,5.449999809265137,5.590000152587891,5.590000152587891
2023-08-16,5.550000190734863,5.679999828338623,5.360000133514404,5.420000076293945,5.420000076293945
2023-08-17,5.420000076293945,5.710000038146973,5.329999923706055,5.639999866485596,5.639999866485596
2023-08-18,5.53000020980835,5.71999979019165,5.510000228881836,5.53000020980835,5.53000020980835
2023-08-21,5.570000171661377,5.679999828338623,5.46999979019165,5.630000114440918,5.630000114440918
2023-08-22,5.739999771118164,5.78000020980835,5.53000020980835,5.630000114440918,5.630000114440918
2023-08-23,5.570000171661377,5.889999866485596,5.510000228881836,5.889999866485596,5.889999866485596
2023-08-24,5.860000133514404,5.949999809265137,5.679999828338623,5.809999942779541,5.809999942779541
2023-08-25,5.849999904632568,5.940000057220459,5.78000020980835,5.809999942779541,5.809999942779541
2023-08-28,5.900000095367432,5.929999828338623,5.760000228881836,5.809999942779541,5.809999942779541
2023-08-29,5.800000190734863,6.150000095367432,5.71999979019165,5.989999771118164,5.989999771118164
2023-08-30,5.880000114440918,5.949999809265137,5.710000038146973,5.789999961853027,5.789999961853027
2023-08-31,5.820000171661377,5.940000057220459,5.769999980926514,5.869999885559082,5.869999885559082
2023-09-01,5.869999885559082,6.010000228881836,5.809999942779541,5.960000038146973,5.960000038146973
2023-09-05,5.929999828338623,6.139999866485596,5.900000095367432,6.119999885559082,6.119999885559082
2023-09-06,6.119999885559082,6.210000038146973,5.900000095367432,6.139999866485596,6.139999866485596
2023-09-07,6.090000152587891,6.289999961853027,5.960000038146973,6.230000019073486,6.230000019073486
2023-09-08,6.21999979019165,6.360000133514404,6.159999847412109,6.239999771118164,6.239999771118164
2023-09-11,6.309999942779541,6.630000114440918,6.28000020980835,6.480000019073486,6.480000019073486
2023-09-12,6.400000095367432,6.570000171661377,6.21999979019165,6.429999828338623,6.429999828338623
2023-09-13,6.449999809265137,6.489999771118164,6.309999942779541,6.460000038146973,6.460000038146973
2023-09-14,6.5,6.789999961853027,6.449999809265137,6.650000095367432,6.650000095367432
2023-09-15,6.71999979019165,7.050000190734863,6.650000095367432,6.980000019073486,6.980000019073486
2023-09-18,6.96999979019165,7.050000190734863,6.5,6.570000171661377,6.570000171661377
2023-09-19,6.599999904632568,6.690000057220459,6.300000190734863,6.309999942779541,6.309999942779541
2023-09-20,6.320000171661377,6.369999885559082,6.090000152587891,6.099999904632568,6.099999904632568
2023-09-21,5.989999771118164,6.090000152587891,5.699999809265137,5.980000019073486,5.980000019073486
2023-09-22,6.03000020980835,6.190000057220459,5.630000114440918,5.630000114440918,5.630000114440918
2023-09-25,5.579999923706055,5.650000095367432,5.25,5.309999942779541,5.309999942779541
2023-09-26,5.699999809265137,6.46999979019165,5.409999847412109,5.820000171661377,5.820000171661377
2023-09-27,5.909999847412109,6.210000038146973,5.829999923706055,6.03000020980835,6.03000020980835
2023-09-28,6.019999980926514,6.449999809265137,5.869999885559082,6.400000095367432,6.400000095367432
2023-09-29,6.380000114440918,6.670000076293945,6.28000020980835,6.420000076293945,6.420000076293945
2023-10-02,6.389999866485596,6.889999866485596,6.369999885559082,6.619999885559082,6.619999885559082
2023-10-03,6.550000190734863,6.789999961853027,6.46999979019165,6.78000020980835,6.78000020980835
2023-10-04,6.71999979019165,6.789999961853027,6.199999809265137,6.320000171661377,6.320000171661377
2023-10-05,6.199999809265137,6.420000076293945,5.849999904632568,6.050000190734863,6.050000190734863
2023-10-06,5.940000057220459,6.239999771118164,5.909999847412109,6.170000076293945,6.170000076293945
2023-10-09,6.010000228881836,6.159999847412109,5.949999809265137,6.0,6.0
2023-10-10,6.079999923706055,6.380000114440918,6.070000171661377,6.329999923706055,6.329999923706055
2023-10-11,6.329999923706055,6.400000095367432,6.150000095367432,6.210000038146973,6.210000038146973
2023-10-12,6.199999809265137,6.289999961853027,5.989999771118164,6.050000190734863,6.050000190734863
2023-10-13,6.059999942779541,6.260000228881836,5.980000019073486,6.210000038146973,6.210000038146973
2023-10-16,6.170000076293945,6.28000020980835,6.0,6.230000019073486,6.230000019073486
2023-10-17,6.150000095367432,6.360000133514404,6.110000133514404,6.139999866485596,6.139999866485596
2023-10-18,6.099999904632568,6.099999904632568,5.900000095367432,5.920000076293945,5.920000076293945
2023-10-19,5.860000133514404,5.889999866485596,5.559999942779541,5.710000038146973,5.710000038146973
2023-10-20,5.650000095367432,5.789999961853027,5.369999885559082,5.440000057220459,5.440000057220459
2023-10-23,5.360000133514404,5.510000228881836,5.139999866485596,5.300000190734863,5.300000190734863
2023-10-24,5.300000190734863,5.559999942779541,5.300000190734863,5.329999923706055,5.329999923706055
2023-10-25,5.349999904632568,5.369999885559082,5.010000228881836,5.019999980926514,5.019999980926514
2023-10-26,5.050000190734863,5.119999885559082,4.789999961853027,4.929999828338623,4.929999828338623
2023-10-27,4.980000019073486,5.079999923706055,4.760000228881836,4.789999961853027,4.789999961853027
2023-10-30,4.820000171661377,4.920000076293945,4.300000190734863,4.369999885559082,4.369999885559082
2023-10-31,4.400000095367432,4.539999961853027,4.190000057220459,4.5,4.5
2023-11-01,4.5,4.53000020980835,4.289999961853027,4.329999923706055,4.329999923706055
2023-11-02,4.489999771118164,4.769999980926514,4.409999847412109,4.769999980926514,4.769999980926514
2023-11-03,4.860000133514404,5.010000228881836,4.539999961853027,4.550000190734863,4.550000190734863
2023-11-06,4.599999904632568,4.619999885559082,4.289999961853027,4.369999885559082,4.369999885559082
2023-11-07,4.360000133514404,4.440000057220459,4.260000228881836,4.369999885559082,4.369999885559082
2023-11-08,4.25,4.260000228881836,3.930000066757202,3.990000009536743,3.990000009536743
2023-11-09,3.990000009536743,4.050000190734863,3.690000057220459,3.7899999618530273,3.7899999618530273
2023-11-10,3.799999952316284,3.859999895095825,3.680000066757202,3.8399999141693115,3.8399999141693115
2023-11-13,3.930000066757202,4.119999885559082,3.75,4.110000133514404,4.110000133514404
2023-11-14,3.240000009536743,3.640000104904175,3.109999895095825,3.3399999141693115,3.3399999141693115
2023-11-15,3.369999885559082,3.5899999141693115,3.1600000858306885,3.2699999809265137,3.2699999809265137
2023-11-16,3.2799999713897705,3.2799999713897705,2.809999942779541,2.809999942779541,2.809999942779541
2023-11-17,2.8499999046325684,2.859999895095825,2.4000000953674316,2.430000066757202,2.430000066757202
2023-11-20,2.430000066757202,2.759999990463257,2.309999942779541,2.3499999046325684,2.3499999046325684
2023-11-21,2.2100000381469727,2.2200000286102295,1.9900000095367432,2.0,2.0
2023-11-22,2.0,2.119999885559082,1.7899999618530273,2.119999885559082,2.119999885559082
2023-11-24,2.2799999713897705,2.3399999141693115,2.1600000858306885,2.2300000190734863,2.2300000190734863
2023-11-27,2.2300000190734863,2.2300000190734863,1.8200000524520874,1.8300000429153442,1.8300000429153442
2023-11-28,1.8700000047683716,1.8700000047683716,1.7599999904632568,1.850000023841858,1.850000023841858
2023-11-29,1.840000033378601,1.9700000286102295,1.7699999809265137,1.7799999713897705,1.7799999713897705
2023-11-30,1.809999942779541,1.850000023841858,1.5700000524520874,1.5800000429153442,1.5800000429153442
2023-12-01,1.6399999856948853,1.7999999523162842,1.5199999809265137,1.7300000190734863,1.7300000190734863
2023-12-04,1.6399999856948853,1.7699999809265137,1.559999942779541,1.6100000143051147,1.6100000143051147
2023-12-05,1.6100000143051147,1.6100000143051147,1.559999942779541,1.5700000524520874,1.5700000524520874
2023-12-06,1.590000033378601,1.590000033378601,1.399999976158142,1.409999966621399,1.409999966621399
2023-12-07,1.4700000286102295,1.559999942779541,1.440000057220459,1.4700000286102295,1.4700000286102295
2023-12-08,1.5099999904632568,1.7100000381469727,1.399999976158142,1.6399999856948853,1.6399999856948853
2023-12-11,1.690000057220459,1.7699999809265137,1.5,1.5099999904632568,1.5099999904632568
2023-12-12,1.5199999809265137,1.600000023841858,1.4199999570846558,1.440000057220459,1.440000057220459
2023-12-13,1.4500000476837158,1.5099999904632568,1.350000023841858,1.4800000190734863,1.4800000190734863
2023-12-14,1.5299999713897705,1.6399999856948853,1.5199999809265137,1.5499999523162842,1.5499999523162842
2023-12-15,1.6399999856948853,1.6799999475479126,1.5700000524520874,1.6200000047683716,1.6200000047683716
2023-12-18,1.649999976158142,1.690000057220459,1.5800000429153442,1.6200000047683716,1.6200000047683716
2023-12-19,1.6299999952316284,1.6799999475479126,1.5499999523162842,1.5800000429153442,1.5800000429153442
2023-12-20,1.559999942779541,1.559999942779541,1.409999966621399,1.4199999570846558,1.4199999570846558
2023-12-21,1.4700000286102295,1.5199999809265137,1.4199999570846558,1.4900000095367432,1.4900000095367432
2023-12-22,1.4900000095367432,1.5199999809265137,1.4199999570846558,1.4600000381469727,1.4600000381469727
2023-12-26,1.4600000381469727,1.5199999809265137,1.440000057220459,1.4500000476837158,1.4500000476837158
2023-12-27,1.4700000286102295,1.4900000095367432,1.440000057220459,1.4500000476837158,1.4500000476837158
2023-12-28,1.4600000381469727,1.5399999618530273,1.440000057220459,1.5099999904632568,1.5099999904632568
2023-12-29,1.7100000381469727,1.940000057220459,1.6200000047683716,1.75,1.75
2024-01-02,1.7999999523162842,1.840000033378601,1.5700000524520874,1.6299999952316284,1.6299999952316284
2024-01-03,1.5700000524520874,1.590000033378601,1.4600000381469727,1.4900000095367432,1.4900000095367432
2024-01-04,1.4800000190734863,1.4900000095367432,1.4299999475479126,1.4600000381469727,1.4600000381469727
2024-01-05,1.4500000476837158,1.4600000381469727,1.2999999523162842,1.3300000429153442,1.3300000429153442
2024-01-08,1.3899999856948853,1.3899999856948853,1.159999966621399,1.2000000476837158,1.2000000476837158
2024-01-09,1.2000000476837158,1.2200000286102295,1.1299999952316284,1.2000000476837158,1.2000000476837158
2024-01-10,1.2000000476837158,1.2100000381469727,1.100000023841858,1.1100000143051147,1.1100000143051147
2024-01-11,1.1200000047683716,1.1299999952316284,0.9800000190734863,1.0399999618530273,1.0399999618530273
2024-01-12,1.0399999618530273,1.090000033378601,1.0099999904632568,1.0299999713897705,1.0299999713897705
2024-01-16,1.0299999713897705,1.0399999618530273,0.9200000166893005,0.9700000286102295,0.9700000286102295
2024-01-17,0.9100000262260437,0.9200000166893005,0.8500000238418579,0.8899999856948853,0.8899999856948853
2024-01-18,0.9200000166893005,0.9200000166893005,0.7599999904632568,0.8100000023841858,0.8100000023841858
2024-01-19,0.8199999928474426,0.8700000047683716,0.7599999904632568,0.7900000214576721,0.7900000214576721
2024-01-22,0.8999999761581421,1.1100000143051147,0.8700000047683716,0.9300000071525574,0.9300000071525574
2024-01-23,1.0199999809265137,1.0299999713897705,0.8799999952316284,0.8899999856948853,0.8899999856948853
2024-01-24,0.8999999761581421,0.8999999761581421,0.8100000023841858,0.8199999928474426,0.8199999928474426
2024-01-25,0.7799999713897705,0.800000011920929,0.7300000190734863,0.75,0.75
2024-01-26,0.7599999904632568,0.8199999928474426,0.75,0.800000011920929,0.800000011920929
2024-01-29,0.8299999833106995,0.9399999976158142,0.8299999833106995,0.9100000262260437,0.9100000262260437
2024-01-30,0.9200000166893005,0.9300000071525574,0.8700000047683716,0.8700000047683716,0.8700000047683716
2024-01-31,0.8600000143051147,0.8700000047683716,0.800000011920929,0.800000011920929,0.800000011920929
2024-02-01,0.8500000238418579,0.8500000238418579,0.7400000095367432,0.7699999809265137,0.7699999809265137
2024-02-02,0.7599999904632568,0.8100000023841858,0.75,0.8100000023841858,0.8100000023841858
2024-02-05,0.8199999928474426,0.8199999928474426,0.7400000095367432,0.7599999904632568,0.7599999904632568
2024-02-06,0.7699999809265137,0.8199999928474426,0.7599999904632568,0.8100000023841858,0.8100000023841858
2024-02-07,0.8100000023841858,0.8199999928474426,0.7400000095367432,0.75,0.75
2024-02-08,0.75,0.800000011920929,0.7400000095367432,0.7900000214576721,0.7900000214576721
2024-02-09,0.7900000214576721,0.8100000023841858,0.75,0.7799999713897705,0.7799999713897705
2024-02-12,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.7900000214576721,0.7900000214576721
2024-02-13,0.7699999809265137,0.7799999713897705,0.7300000190734863,0.75,0.75
2024-02-14,0.7599999904632568,0.7699999809265137,0.7300000190734863,0.75,0.75
2024-02-15,0.75,0.7599999904632568,0.7400000095367432,0.7599999904632568,0.7599999904632568
2024-02-16,0.75,0.75,0.7300000190734863,0.7300000190734863,0.7300000190734863
2024-02-20,0.7099999785423279,0.7200000286102295,0.6299999952316284,0.6299999952316284,0.6299999952316284
2024-02-21,0.6100000143051147,0.6100000143051147,0.550000011920929,0.5600000023841858,0.5600000023841858
2024-02-22,0.5699999928474426,0.5799999833106995,0.5400000214576721,0.5400000214576721,0.5400000214576721
2024-02-23,0.5400000214576721,0.6100000143051147,0.5199999809265137,0.5899999737739563,0.5899999737739563
2024-02-26,0.6200000047683716,0.6499999761581421,0.6000000238418579,0.6000000238418579,0.6000000238418579
2024-02-27,0.6200000047683716,0.6800000071525574,0.6200000047683716,0.6800000071525574,0.6800000071525574
