Date,KNDI_Open,KNDI_High,KNDI_Low,KNDI_Close,KNDI_Adj Close
2023-05-19,3.4600000381469727,3.490000009536743,3.299999952316284,3.359999895095825,3.359999895095825
2023-05-22,3.3299999237060547,3.4700000286102295,3.3299999237060547,3.440000057220459,3.440000057220459
2023-05-23,3.440000057220459,3.5,3.359999895095825,3.430000066757202,3.430000066757202
2023-05-24,3.430000066757202,3.430000066757202,3.3499999046325684,3.390000104904175,3.390000104904175
2023-05-25,3.380000114440918,3.4200000762939453,3.3499999046325684,3.390000104904175,3.390000104904175
2023-05-26,3.4200000762939453,3.450000047683716,3.4000000953674316,3.4200000762939453,3.4200000762939453
2023-05-30,3.4200000762939453,3.6500000953674316,3.4200000762939453,3.609999895095825,3.609999895095825
2023-05-31,3.609999895095825,3.630000114440918,3.5,3.509999990463257,3.509999990463257
2023-06-01,3.509999990463257,3.6500000953674316,3.5,3.630000114440918,3.630000114440918
2023-06-02,3.6600000858306885,3.75,3.6500000953674316,3.7300000190734863,3.7300000190734863
2023-06-05,3.7699999809265137,4.079999923706055,3.75,4.010000228881836,4.010000228881836
2023-06-06,4.0,4.170000076293945,3.9100000858306885,4.139999866485596,4.139999866485596
2023-06-07,4.139999866485596,4.199999809265137,3.9200000762939453,3.9800000190734863,3.9800000190734863
2023-06-08,4.0,4.099999904632568,3.9800000190734863,4.039999961853027,4.039999961853027
2023-06-09,3.9700000286102295,4.070000171661377,3.9600000381469727,3.990000009536743,3.990000009536743
2023-06-12,4.03000020980835,4.099999904632568,4.010000228881836,4.059999942779541,4.059999942779541
2023-06-13,4.139999866485596,4.139999866485596,4.019999980926514,4.090000152587891,4.090000152587891
2023-06-14,4.079999923706055,4.090000152587891,4.0,4.019999980926514,4.019999980926514
2023-06-15,4.019999980926514,4.269999980926514,4.019999980926514,4.099999904632568,4.099999904632568
2023-06-16,4.139999866485596,4.179999828338623,4.059999942779541,4.179999828338623,4.179999828338623
2023-06-20,4.179999828338623,4.179999828338623,4.050000190734863,4.079999923706055,4.079999923706055
2023-06-21,4.110000133514404,4.110000133514404,3.940000057220459,4.050000190734863,4.050000190734863
2023-06-22,4.0,4.150000095367432,4.0,4.079999923706055,4.079999923706055
2023-06-23,4.0,4.090000152587891,3.990000009536743,4.0,4.0
2023-06-26,4.0,4.099999904632568,3.930000066757202,3.9700000286102295,3.9700000286102295
2023-06-27,3.9600000381469727,4.039999961853027,3.950000047683716,4.019999980926514,4.019999980926514
2023-06-28,4.019999980926514,4.070000171661377,3.990000009536743,3.990000009536743,3.990000009536743
2023-06-29,3.9600000381469727,4.059999942779541,3.9600000381469727,4.03000020980835,4.03000020980835
2023-06-30,4.019999980926514,4.079999923706055,3.9600000381469727,3.9600000381469727,3.9600000381469727
2023-07-03,3.930000066757202,4.0,3.75,3.869999885559082,3.869999885559082
2023-07-05,3.880000114440918,3.9600000381469727,3.880000114440918,3.930000066757202,3.930000066757202
2023-07-06,3.9000000953674316,3.930000066757202,3.869999885559082,3.9000000953674316,3.9000000953674316
2023-07-07,3.9000000953674316,3.9600000381469727,3.880000114440918,3.880000114440918,3.880000114440918
2023-07-10,3.859999895095825,3.9100000858306885,3.8399999141693115,3.859999895095825,3.859999895095825
2023-07-11,3.8399999141693115,3.940000057220459,3.8399999141693115,3.880000114440918,3.880000114440918
2023-07-12,3.890000104904175,3.9600000381469727,3.880000114440918,3.9000000953674316,3.9000000953674316
2023-07-13,3.9000000953674316,3.940000057220459,3.869999885559082,3.880000114440918,3.880000114440918
2023-07-14,3.809999942779541,3.880000114440918,3.799999952316284,3.809999942779541,3.809999942779541
2023-07-17,3.799999952316284,3.809999942779541,3.640000104904175,3.6600000858306885,3.6600000858306885
2023-07-18,3.6600000858306885,3.700000047683716,3.5999999046325684,3.640000104904175,3.640000104904175
2023-07-19,3.630000114440918,3.8399999141693115,3.609999895095825,3.799999952316284,3.799999952316284
2023-07-20,3.799999952316284,3.809999942779541,3.7300000190734863,3.809999942779541,3.809999942779541
2023-07-21,3.7899999618530273,3.809999942779541,3.700000047683716,3.7200000286102295,3.7200000286102295
2023-07-24,3.690000057220459,3.799999952316284,3.690000057220459,3.7200000286102295,3.7200000286102295
2023-07-25,3.7200000286102295,3.759999990463257,3.6500000953674316,3.6700000762939453,3.6700000762939453
2023-07-26,3.640000104904175,3.7300000190734863,3.630000114440918,3.630000114440918,3.630000114440918
2023-07-27,3.6500000953674316,3.690000057220459,3.5399999618530273,3.569999933242798,3.569999933242798
2023-07-28,3.5999999046325684,3.690000057220459,3.5999999046325684,3.609999895095825,3.609999895095825
2023-07-31,3.609999895095825,3.690000057220459,3.609999895095825,3.6700000762939453,3.6700000762939453
2023-08-01,3.6700000762939453,3.680000066757202,3.559999942779541,3.5999999046325684,3.5999999046325684
2023-08-02,3.569999933242798,3.5999999046325684,3.5199999809265137,3.5299999713897705,3.5299999713897705
2023-08-03,3.509999990463257,3.5999999046325684,3.509999990463257,3.5399999618530273,3.5399999618530273
2023-08-04,3.5299999713897705,3.619999885559082,3.5199999809265137,3.569999933242798,3.569999933242798
2023-08-07,3.5299999713897705,3.640000104904175,3.5299999713897705,3.609999895095825,3.609999895095825
2023-08-08,3.6500000953674316,3.680000066757202,3.549999952316284,3.680000066757202,3.680000066757202
2023-08-09,3.6700000762939453,3.6700000762939453,3.559999942779541,3.619999885559082,3.619999885559082
2023-08-10,3.6600000858306885,3.740000009536743,3.630000114440918,3.740000009536743,3.740000009536743
2023-08-11,3.680000066757202,3.740000009536743,3.6600000858306885,3.680000066757202,3.680000066757202
2023-08-14,3.640000104904175,3.640000104904175,3.5299999713897705,3.5299999713897705,3.5299999713897705
2023-08-15,3.5299999713897705,3.5299999713897705,3.430000066757202,3.4700000286102295,3.4700000286102295
2023-08-16,3.440000057220459,3.5199999809265137,3.2200000286102295,3.4000000953674316,3.4000000953674316
2023-08-17,3.4200000762939453,3.450000047683716,3.3499999046325684,3.430000066757202,3.430000066757202
2023-08-18,3.359999895095825,3.390000104904175,3.2699999809265137,3.299999952316284,3.299999952316284
2023-08-21,3.259999990463257,3.3299999237060547,3.25,3.259999990463257,3.259999990463257
2023-08-22,3.259999990463257,3.3399999141693115,3.240000009536743,3.2699999809265137,3.2699999809265137
2023-08-23,3.25,3.309999942779541,3.25,3.259999990463257,3.259999990463257
2023-08-24,3.240000009536743,3.259999990463257,3.200000047683716,3.200000047683716,3.200000047683716
2023-08-25,3.2100000381469727,3.2300000190734863,3.109999895095825,3.109999895095825,3.109999895095825
2023-08-28,3.0799999237060547,3.190000057220459,3.0799999237060547,3.140000104904175,3.140000104904175
2023-08-29,3.1600000858306885,3.200000047683716,3.119999885559082,3.190000057220459,3.190000057220459
2023-08-30,3.1700000762939453,3.2799999713897705,3.1700000762939453,3.2300000190734863,3.2300000190734863
2023-08-31,3.240000009536743,3.2699999809265137,3.1500000953674316,3.180000066757202,3.180000066757202
2023-09-01,3.1600000858306885,3.2899999618530273,3.1600000858306885,3.2699999809265137,3.2699999809265137
2023-09-05,3.25,3.3499999046325684,3.2300000190734863,3.299999952316284,3.299999952316284
2023-09-06,3.3399999141693115,3.450000047683716,3.299999952316284,3.3399999141693115,3.3399999141693115
2023-09-07,3.309999942779541,3.319999933242798,3.140000104904175,3.2300000190734863,3.2300000190734863
2023-09-08,3.259999990463257,3.2699999809265137,3.1600000858306885,3.200000047683716,3.200000047683716
2023-09-11,3.190000057220459,3.359999895095825,3.190000057220459,3.309999942779541,3.309999942779541
2023-09-12,3.299999952316284,3.3299999237060547,3.2100000381469727,3.259999990463257,3.259999990463257
2023-09-13,3.240000009536743,3.299999952316284,3.200000047683716,3.2799999713897705,3.2799999713897705
2023-09-14,3.299999952316284,3.440000057220459,3.2300000190734863,3.390000104904175,3.390000104904175
2023-09-15,3.3499999046325684,3.450000047683716,3.3399999141693115,3.380000114440918,3.380000114440918
2023-09-18,3.369999885559082,3.4600000381469727,3.359999895095825,3.4200000762939453,3.4200000762939453
2023-09-19,3.450000047683716,3.4600000381469727,3.369999885559082,3.450000047683716,3.450000047683716
2023-09-20,3.4200000762939453,3.5399999618530273,3.4200000762939453,3.490000009536743,3.490000009536743
2023-09-21,3.450000047683716,3.5199999809265137,3.450000047683716,3.490000009536743,3.490000009536743
2023-09-22,3.5299999713897705,3.549999952316284,3.450000047683716,3.4600000381469727,3.4600000381469727
2023-09-25,3.430000066757202,3.4700000286102295,3.3499999046325684,3.4600000381469727,3.4600000381469727
2023-09-26,3.4100000858306885,3.5,3.390000104904175,3.4700000286102295,3.4700000286102295
2023-09-27,3.4700000286102295,3.549999952316284,3.450000047683716,3.509999990463257,3.509999990463257
2023-09-28,3.5,3.5199999809265137,3.4100000858306885,3.430000066757202,3.430000066757202
2023-09-29,3.450000047683716,3.5,3.450000047683716,3.4600000381469727,3.4600000381469727
2023-10-02,3.440000057220459,3.4700000286102295,3.4000000953674316,3.4200000762939453,3.4200000762939453
2023-10-03,3.390000104904175,3.5199999809265137,3.390000104904175,3.490000009536743,3.490000009536743
2023-10-04,3.490000009536743,3.5,3.25,3.4600000381469727,3.4600000381469727
2023-10-05,3.4600000381469727,3.509999990463257,3.4100000858306885,3.509999990463257,3.509999990463257
2023-10-06,3.4800000190734863,3.5799999237060547,3.4000000953674316,3.569999933242798,3.569999933242798
2023-10-09,3.5199999809265137,3.5899999141693115,3.450000047683716,3.549999952316284,3.549999952316284
2023-10-10,3.5299999713897705,3.630000114440918,3.5299999713897705,3.5999999046325684,3.5999999046325684
2023-10-11,3.5899999141693115,3.6700000762939453,3.5899999141693115,3.6600000858306885,3.6600000858306885
2023-10-12,3.6600000858306885,3.6600000858306885,3.5799999237060547,3.640000104904175,3.640000104904175
2023-10-13,3.619999885559082,3.6500000953674316,3.559999942779541,3.609999895095825,3.609999895095825
2023-10-16,3.5899999141693115,3.6500000953674316,3.5,3.5799999237060547,3.5799999237060547
2023-10-17,3.640000104904175,3.640000104904175,3.440000057220459,3.450000047683716,3.450000047683716
2023-10-18,3.4100000858306885,3.4800000190734863,3.380000114440918,3.4100000858306885,3.4100000858306885
2023-10-19,3.4100000858306885,3.509999990463257,3.390000104904175,3.440000057220459,3.440000057220459
2023-10-20,3.4200000762939453,3.4800000190734863,3.299999952316284,3.380000114440918,3.380000114440918
2023-10-23,3.299999952316284,3.5899999141693115,3.299999952316284,3.3499999046325684,3.3499999046325684
2023-10-24,3.3499999046325684,3.4200000762939453,3.309999942779541,3.359999895095825,3.359999895095825
2023-10-25,3.319999933242798,3.4000000953674316,3.2100000381469727,3.2300000190734863,3.2300000190734863
2023-10-26,3.200000047683716,3.2899999618530273,3.200000047683716,3.2699999809265137,3.2699999809265137
2023-10-27,3.2300000190734863,3.2899999618530273,3.2200000286102295,3.2200000286102295,3.2200000286102295
2023-10-30,3.2300000190734863,3.2799999713897705,3.2200000286102295,3.25,3.25
2023-10-31,3.2799999713897705,3.2799999713897705,3.200000047683716,3.200000047683716,3.200000047683716
2023-11-01,3.200000047683716,3.259999990463257,3.200000047683716,3.25,3.25
2023-11-02,3.2200000286102295,3.3399999141693115,3.2200000286102295,3.2799999713897705,3.2799999713897705
2023-11-03,3.299999952316284,3.4200000762939453,3.299999952316284,3.369999885559082,3.369999885559082
2023-11-06,3.3499999046325684,3.390000104904175,3.299999952316284,3.309999942779541,3.309999942779541
2023-11-07,3.319999933242798,3.4100000858306885,3.319999933242798,3.3499999046325684,3.3499999046325684
2023-11-08,3.430000066757202,3.440000057220459,3.3299999237060547,3.359999895095825,3.359999895095825
2023-11-09,3.3299999237060547,3.3299999237060547,3.200000047683716,3.200000047683716,3.200000047683716
2023-11-10,3.200000047683716,3.2300000190734863,3.119999885559082,3.119999885559082,3.119999885559082
2023-11-13,3.0399999618530273,3.069999933242798,2.8299999237060547,2.880000114440918,2.880000114440918
2023-11-14,2.9600000381469727,3.0399999618530273,2.9100000858306885,2.940000057220459,2.940000057220459
2023-11-15,2.940000057220459,2.990000009536743,2.880000114440918,2.880000114440918,2.880000114440918
2023-11-16,2.8499999046325684,2.9000000953674316,2.7799999713897705,2.7899999618530273,2.7899999618530273
2023-11-17,2.7699999809265137,2.9100000858306885,2.7699999809265137,2.819999933242798,2.819999933242798
2023-11-20,2.799999952316284,2.8399999141693115,2.740000009536743,2.75,2.75
2023-11-21,2.700000047683716,2.7799999713897705,2.680000066757202,2.7699999809265137,2.7699999809265137
2023-11-22,2.7799999713897705,2.819999933242798,2.7300000190734863,2.799999952316284,2.799999952316284
2023-11-24,2.809999942779541,2.8499999046325684,2.7799999713897705,2.8399999141693115,2.8399999141693115
2023-11-27,2.9700000286102295,2.9800000190734863,2.890000104904175,2.9100000858306885,2.9100000858306885
2023-11-28,2.9100000858306885,2.950000047683716,2.859999895095825,2.880000114440918,2.880000114440918
2023-11-29,2.9000000953674316,2.930000066757202,2.8299999237060547,2.8399999141693115,2.8399999141693115
2023-11-30,2.8299999237060547,2.869999885559082,2.7799999713897705,2.799999952316284,2.799999952316284
2023-12-01,2.7799999713897705,2.809999942779541,2.740000009536743,2.7799999713897705,2.7799999713897705
2023-12-04,2.740000009536743,2.75,2.6600000858306885,2.7100000381469727,2.7100000381469727
2023-12-05,2.700000047683716,2.7300000190734863,2.690000057220459,2.7100000381469727,2.7100000381469727
2023-12-06,2.7100000381469727,2.740000009536743,2.690000057220459,2.690000057220459,2.690000057220459
2023-12-07,2.690000057220459,2.7200000286102295,2.6500000953674316,2.700000047683716,2.700000047683716
2023-12-08,2.690000057220459,2.7300000190734863,2.630000114440918,2.6500000953674316,2.6500000953674316
2023-12-11,2.6500000953674316,2.6700000762939453,2.559999942779541,2.5999999046325684,2.5999999046325684
2023-12-12,2.609999895095825,2.640000104904175,2.609999895095825,2.630000114440918,2.630000114440918
2023-12-13,2.619999885559082,2.640000104904175,2.5899999141693115,2.5899999141693115,2.5899999141693115
2023-12-14,2.5999999046325684,2.680000066757202,2.5999999046325684,2.6500000953674316,2.6500000953674316
2023-12-15,2.640000104904175,2.740000009536743,2.640000104904175,2.700000047683716,2.700000047683716
2023-12-18,2.7300000190734863,2.809999942779541,2.6700000762939453,2.7899999618530273,2.7899999618530273
2023-12-19,2.7899999618530273,2.869999885559082,2.7899999618530273,2.799999952316284,2.799999952316284
2023-12-20,2.799999952316284,2.8499999046325684,2.75,2.75,2.75
2023-12-21,2.7699999809265137,2.819999933242798,2.7200000286102295,2.7899999618530273,2.7899999618530273
2023-12-22,2.7300000190734863,2.799999952316284,2.7200000286102295,2.740000009536743,2.740000009536743
2023-12-26,2.7200000286102295,2.740000009536743,2.6700000762939453,2.6700000762939453,2.6700000762939453
2023-12-27,2.680000066757202,2.690000057220459,2.609999895095825,2.6500000953674316,2.6500000953674316
2023-12-28,2.5999999046325684,2.8399999141693115,2.5999999046325684,2.799999952316284,2.799999952316284
2023-12-29,2.799999952316284,2.950000047683716,2.690000057220459,2.799999952316284,2.799999952316284
2024-01-02,2.740000009536743,2.890000104904175,2.740000009536743,2.819999933242798,2.819999933242798
2024-01-03,2.7699999809265137,2.8299999237060547,2.7699999809265137,2.799999952316284,2.799999952316284
2024-01-04,2.7899999618530273,2.8499999046325684,2.7799999713897705,2.8399999141693115,2.8399999141693115
2024-01-05,2.819999933242798,2.940000057220459,2.819999933242798,2.890000104904175,2.890000104904175
2024-01-08,2.890000104904175,2.990000009536743,2.890000104904175,2.9100000858306885,2.9100000858306885
2024-01-09,2.9100000858306885,3.130000114440918,2.9000000953674316,2.9800000190734863,2.9800000190734863
2024-01-10,2.990000009536743,3.049999952316284,2.990000009536743,3.009999990463257,3.009999990463257
2024-01-11,2.9800000190734863,3.0199999809265137,2.9100000858306885,2.9200000762939453,2.9200000762939453
2024-01-12,2.9700000286102295,2.9700000286102295,2.799999952316284,2.809999942779541,2.809999942779541
2024-01-16,2.819999933242798,2.819999933242798,2.6500000953674316,2.6700000762939453,2.6700000762939453
2024-01-17,2.6700000762939453,2.759999990463257,2.6500000953674316,2.6600000858306885,2.6600000858306885
2024-01-18,2.690000057220459,2.7100000381469727,2.559999942779541,2.5799999237060547,2.5799999237060547
2024-01-19,2.509999990463257,2.569999933242798,2.4600000381469727,2.509999990463257,2.509999990463257
2024-01-22,2.490000009536743,2.5799999237060547,2.490000009536743,2.559999942779541,2.559999942779541
2024-01-23,2.5399999618530273,2.740000009536743,2.5399999618530273,2.7300000190734863,2.7300000190734863
2024-01-24,2.7799999713897705,2.809999942779541,2.7300000190734863,2.7300000190734863,2.7300000190734863
2024-01-25,2.740000009536743,2.7799999713897705,2.6600000858306885,2.6600000858306885,2.6600000858306885
2024-01-26,2.619999885559082,2.7699999809265137,2.619999885559082,2.7200000286102295,2.7200000286102295
2024-01-29,2.7100000381469727,2.950000047683716,2.7100000381469727,2.8399999141693115,2.8399999141693115
2024-01-30,2.799999952316284,2.869999885559082,2.7799999713897705,2.7899999618530273,2.7899999618530273
2024-01-31,2.75,2.7799999713897705,2.700000047683716,2.700000047683716,2.700000047683716
2024-02-01,2.700000047683716,2.759999990463257,2.700000047683716,2.7100000381469727,2.7100000381469727
2024-02-02,2.680000066757202,2.7100000381469727,2.6600000858306885,2.680000066757202,2.680000066757202
2024-02-05,2.640000104904175,2.6500000953674316,2.5999999046325684,2.609999895095825,2.609999895095825
2024-02-06,2.609999895095825,2.6600000858306885,2.609999895095825,2.640000104904175,2.640000104904175
2024-02-07,2.5999999046325684,2.640000104904175,2.569999933242798,2.569999933242798,2.569999933242798
2024-02-08,2.5399999618530273,2.7300000190734863,2.5399999618530273,2.7100000381469727,2.7100000381469727
2024-02-09,2.630000114440918,2.7200000286102295,2.630000114440918,2.6700000762939453,2.6700000762939453
2024-02-12,2.609999895095825,2.680000066757202,2.509999990463257,2.6700000762939453,2.6700000762939453
2024-02-13,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.609999895095825,2.609999895095825
2024-02-14,2.5999999046325684,2.640000104904175,2.559999942779541,2.609999895095825,2.609999895095825
2024-02-15,2.609999895095825,2.680000066757202,2.609999895095825,2.640000104904175,2.640000104904175
2024-02-16,2.549999952316284,2.7100000381469727,2.549999952316284,2.680000066757202,2.680000066757202
2024-02-20,2.6600000858306885,2.7899999618530273,2.6600000858306885,2.6700000762939453,2.6700000762939453
2024-02-21,2.6600000858306885,2.740000009536743,2.6600000858306885,2.6700000762939453,2.6700000762939453
2024-02-22,2.6600000858306885,2.7200000286102295,2.640000104904175,2.640000104904175,2.640000104904175
2024-02-23,2.630000114440918,2.700000047683716,2.5799999237060547,2.5999999046325684,2.5999999046325684
2024-02-26,2.5799999237060547,2.6500000953674316,2.5,2.5199999809265137,2.5199999809265137
2024-02-27,2.5,2.559999942779541,2.5,2.509999990463257,2.509999990463257
