Date,LCID_Open,LCID_High,LCID_Low,LCID_Close,LCID_Adj Close
2023-05-31,7.670000076293945,7.809999942779541,7.489999771118164,7.760000228881836,7.760000228881836
2023-06-01,6.78000020980835,6.820000171661377,6.199999809265137,6.5,6.5
2023-06-02,6.550000190734863,6.610000133514404,6.389999866485596,6.599999904632568,6.599999904632568
2023-06-05,6.590000152587891,6.610000133514404,6.329999923706055,6.590000152587891,6.590000152587891
2023-06-06,6.550000190734863,6.909999847412109,6.5329999923706055,6.900000095367432,6.900000095367432
2023-06-07,6.900000095367432,6.925000190734863,6.400000095367432,6.400000095367432,6.400000095367432
2023-06-08,6.630000114440918,6.699999809265137,6.260000228881836,6.28000020980835,6.28000020980835
2023-06-09,6.349999904632568,6.400000095367432,6.130000114440918,6.210000038146973,6.210000038146973
2023-06-12,6.309999942779541,6.519999980926514,6.230000019073486,6.269999980926514,6.269999980926514
2023-06-13,6.369999885559082,6.659999847412109,6.230000019073486,6.550000190734863,6.550000190734863
2023-06-14,6.610000133514404,6.65500020980835,6.340000152587891,6.400000095367432,6.400000095367432
2023-06-15,6.389999866485596,6.75,6.329999923706055,6.590000152587891,6.590000152587891
2023-06-16,6.610000133514404,6.760000228881836,6.440000057220459,6.480000019073486,6.480000019073486
2023-06-20,6.53000020980835,6.579999923706055,6.260000228881836,6.320000171661377,6.320000171661377
2023-06-21,6.300000190734863,6.309999942779541,6.0,6.050000190734863,6.050000190734863
2023-06-22,6.070000171661377,6.079999923706055,5.71999979019165,5.730000019073486,5.730000019073486
2023-06-23,5.650000095367432,5.75,5.460000038146973,5.46999979019165,5.46999979019165
2023-06-26,6.010000228881836,6.28000020980835,5.550000190734863,5.550000190734863,5.550000190734863
2023-06-27,5.789999961853027,6.150000095367432,5.559999942779541,6.099999904632568,6.099999904632568
2023-06-28,6.090000152587891,6.539999961853027,6.03000020980835,6.420000076293945,6.420000076293945
2023-06-29,6.474999904632568,6.940000057220459,6.409999847412109,6.880000114440918,6.880000114440918
2023-06-30,7.019999980926514,7.179999828338623,6.639999866485596,6.889999866485596,6.889999866485596
2023-07-03,7.059999942779541,7.440000057220459,7.0,7.389999866485596,7.389999866485596
2023-07-05,7.409999847412109,7.53000020980835,7.150000095367432,7.409999847412109,7.409999847412109
2023-07-06,7.21999979019165,7.2789998054504395,6.860000133514404,7.079999923706055,7.079999923706055
2023-07-07,7.099999904632568,7.730000019073486,7.079999923706055,7.449999809265137,7.449999809265137
2023-07-10,7.639999866485596,7.96999979019165,7.239999771118164,7.929999828338623,7.929999828338623
2023-07-11,8.0,8.369999885559082,7.869999885559082,8.119999885559082,8.119999885559082
2023-07-12,7.739999771118164,7.889999866485596,7.079999923706055,7.159999847412109,7.159999847412109
2023-07-13,7.170000076293945,7.420000076293945,7.099999904632568,7.119999885559082,7.119999885559082
2023-07-14,7.130000114440918,7.199999809265137,6.670000076293945,6.699999809265137,6.699999809265137
2023-07-17,6.769999980926514,7.110000133514404,6.599999904632568,7.03000020980835,7.03000020980835
2023-07-18,7.039999961853027,7.28000020980835,6.940000057220459,7.039999961853027,7.039999961853027
2023-07-19,7.139999866485596,7.695000171661377,7.130000114440918,7.25,7.25
2023-07-20,7.164999961853027,7.164999961853027,6.829999923706055,6.920000076293945,6.920000076293945
2023-07-21,7.070000171661377,7.150000095367432,6.670000076293945,6.869999885559082,6.869999885559082
2023-07-24,6.900000095367432,7.260000228881836,6.820000171661377,7.170000076293945,7.170000076293945
2023-07-25,7.21999979019165,7.28000020980835,6.829999923706055,6.840000152587891,6.840000152587891
2023-07-26,6.869999885559082,7.289999961853027,6.860000133514404,7.170000076293945,7.170000076293945
2023-07-27,7.25,7.449999809265137,6.869999885559082,6.889999866485596,6.889999866485596
2023-07-28,7.059999942779541,7.539999961853027,6.985000133514404,7.46999979019165,7.46999979019165
2023-07-31,7.539999961853027,7.75,7.409999847412109,7.610000133514404,7.610000133514404
2023-08-01,7.465000152587891,7.465000152587891,7.159999847412109,7.269999980926514,7.269999980926514
2023-08-02,7.050000190734863,7.090000152587891,6.739999771118164,6.889999866485596,6.889999866485596
2023-08-03,6.840000152587891,7.03000020980835,6.820000171661377,6.889999866485596,6.889999866485596
2023-08-04,6.949999809265137,6.954999923706055,6.610000133514404,6.619999885559082,6.619999885559082
2023-08-07,6.699999809265137,6.710000038146973,6.179999828338623,6.409999847412109,6.409999847412109
2023-08-08,6.414999961853027,7.239999771118164,6.199999809265137,7.190000057220459,7.190000057220459
2023-08-09,6.980000019073486,7.295000076293945,6.78000020980835,7.079999923706055,7.079999923706055
2023-08-10,7.184999942779541,7.199999809265137,6.710000038146973,6.78000020980835,6.78000020980835
2023-08-11,6.590000152587891,6.7170000076293945,6.489999771118164,6.639999866485596,6.639999866485596
2023-08-14,6.539999961853027,6.78000020980835,6.389999866485596,6.769999980926514,6.769999980926514
2023-08-15,6.699999809265137,6.800000190734863,6.349999904632568,6.409999847412109,6.409999847412109
2023-08-16,6.360000133514404,6.449999809265137,6.25,6.340000152587891,6.340000152587891
2023-08-17,6.380000114440918,6.480000019073486,6.224999904632568,6.230000019073486,6.230000019073486
2023-08-18,6.099999904632568,6.239999771118164,6.050000190734863,6.179999828338623,6.179999828338623
2023-08-21,6.21999979019165,6.360000133514404,6.159999847412109,6.260000228881836,6.260000228881836
2023-08-22,6.244999885559082,6.309999942779541,5.96999979019165,6.070000171661377,6.070000171661377
2023-08-23,6.03000020980835,6.199999809265137,6.0,6.070000171661377,6.070000171661377
2023-08-24,6.090000152587891,6.105000019073486,5.800000190734863,5.860000133514404,5.860000133514404
2023-08-25,5.889999866485596,6.059999942779541,5.820000171661377,6.019999980926514,6.019999980926514
2023-08-28,6.070000171661377,6.195000171661377,5.980000019073486,6.150000095367432,6.150000095367432
2023-08-29,6.130000114440918,6.434999942779541,6.039999961853027,6.329999923706055,6.329999923706055
2023-08-30,6.25,6.409999847412109,6.21999979019165,6.360000133514404,6.360000133514404
2023-08-31,6.409999847412109,6.420000076293945,6.150000095367432,6.28000020980835,6.28000020980835
2023-09-01,6.289999961853027,6.409999847412109,6.184999942779541,6.360000133514404,6.360000133514404
2023-09-05,6.289999961853027,6.449999809265137,6.21999979019165,6.300000190734863,6.300000190734863
2023-09-06,6.28000020980835,6.375,6.050000190734863,6.139999866485596,6.139999866485596
2023-09-07,6.03000020980835,6.059999942779541,5.920000076293945,6.0,6.0
2023-09-08,5.989999771118164,6.0,5.800000190734863,5.840000152587891,5.840000152587891
2023-09-11,5.929999828338623,6.019999980926514,5.635000228881836,5.840000152587891,5.840000152587891
2023-09-12,5.829999923706055,6.019999980926514,5.739999771118164,5.909999847412109,5.909999847412109
2023-09-13,5.889999866485596,5.947999954223633,5.820000171661377,5.869999885559082,5.869999885559082
2023-09-14,5.889999866485596,6.059999942779541,5.849999904632568,6.010000228881836,6.010000228881836
2023-09-15,6.03000020980835,6.119999885559082,5.860000133514404,5.920000076293945,5.920000076293945
2023-09-18,5.869999885559082,5.900000095367432,5.610000133514404,5.639999866485596,5.639999866485596
2023-09-19,5.650000095367432,5.670000076293945,5.440000057220459,5.5,5.5
2023-09-20,5.570000171661377,5.625,5.449999809265137,5.449999809265137,5.449999809265137
2023-09-21,5.349999904632568,5.369999885559082,5.170000076293945,5.170000076293945,5.170000076293945
2023-09-22,5.25,5.329999923706055,5.070000171661377,5.110000133514404,5.110000133514404
2023-09-25,5.139999866485596,5.190000057220459,4.96999979019165,5.130000114440918,5.130000114440918
2023-09-26,5.179999828338623,5.389999866485596,5.119999885559082,5.309999942779541,5.309999942779541
2023-09-27,5.489999771118164,5.559999942779541,5.320000171661377,5.460000038146973,5.460000038146973
2023-09-28,5.460000038146973,5.614999771118164,5.340000152587891,5.53000020980835,5.53000020980835
2023-09-29,5.599999904632568,5.699999809265137,5.5,5.590000152587891,5.590000152587891
2023-10-02,5.570000171661377,5.679999828338623,5.4629998207092285,5.539999961853027,5.539999961853027
2023-10-03,5.46999979019165,5.5,5.349999904632568,5.380000114440918,5.380000114440918
2023-10-04,5.460000038146973,5.579999923706055,5.349999904632568,5.559999942779541,5.559999942779541
2023-10-05,5.480000019073486,5.5,5.03000020980835,5.159999847412109,5.159999847412109
2023-10-06,5.110000133514404,5.210000038146973,5.039999961853027,5.130000114440918,5.130000114440918
2023-10-09,5.0,5.139999866485596,4.869999885559082,5.03000020980835,5.03000020980835
2023-10-10,5.010000228881836,5.460000038146973,4.989999771118164,5.440000057220459,5.440000057220459
2023-10-11,5.380000114440918,5.480000019073486,5.230000019073486,5.340000152587891,5.340000152587891
2023-10-12,5.28000020980835,5.349999904632568,5.034999847412109,5.070000171661377,5.070000171661377
2023-10-13,5.079999923706055,5.159999847412109,4.989999771118164,5.159999847412109,5.159999847412109
2023-10-16,5.170000076293945,5.380000114440918,5.130000114440918,5.28000020980835,5.28000020980835
2023-10-17,4.920000076293945,5.230000019073486,4.900000095367432,5.0,5.0
2023-10-18,4.940000057220459,4.980000019073486,4.510000228881836,4.53000020980835,4.53000020980835
2023-10-19,4.489999771118164,4.489999771118164,4.300000190734863,4.340000152587891,4.340000152587891
2023-10-20,4.329999923706055,4.440000057220459,4.25,4.28000020980835,4.28000020980835
2023-10-23,4.239999771118164,4.46999979019165,4.139999866485596,4.340000152587891,4.340000152587891
2023-10-24,4.380000114440918,4.489999771118164,4.204999923706055,4.239999771118164,4.239999771118164
2023-10-25,4.210000038146973,4.329999923706055,4.170000076293945,4.170000076293945,4.170000076293945
2023-10-26,4.119999885559082,4.179999828338623,3.9800000190734863,4.070000171661377,4.070000171661377
2023-10-27,4.110000133514404,4.170000076293945,4.010000228881836,4.039999961853027,4.039999961853027
2023-10-30,4.099999904632568,4.139999866485596,4.0,4.070000171661377,4.070000171661377
2023-10-31,4.065000057220459,4.175000190734863,4.039999961853027,4.119999885559082,4.119999885559082
2023-11-01,4.130000114440918,4.139999866485596,3.9600000381469727,4.050000190734863,4.050000190734863
2023-11-02,4.130000114440918,4.614999771118164,4.119999885559082,4.539999961853027,4.539999961853027
2023-11-03,4.659999847412109,4.849999904632568,4.550000190734863,4.619999885559082,4.619999885559082
2023-11-06,4.710000038146973,4.710000038146973,4.25,4.320000171661377,4.320000171661377
2023-11-07,4.329999923706055,4.34499979019165,4.210000038146973,4.300000190734863,4.300000190734863
2023-11-08,4.059999942779541,4.110000133514404,3.869999885559082,3.950000047683716,3.950000047683716
2023-11-09,3.9700000286102295,4.039999961853027,3.7200000286102295,3.755000114440918,3.755000114440918
2023-11-10,3.7699999809265137,3.799999952316284,3.619999885559082,3.799999952316284,3.799999952316284
2023-11-13,3.7699999809265137,4.039999961853027,3.7100000381469727,3.9700000286102295,3.9700000286102295
2023-11-14,4.119999885559082,4.329999923706055,4.110000133514404,4.170000076293945,4.170000076293945
2023-11-15,4.190000057220459,4.380000114440918,4.179999828338623,4.21999979019165,4.21999979019165
2023-11-16,4.269999980926514,4.380000114440918,4.130000114440918,4.28000020980835,4.28000020980835
2023-11-17,4.28000020980835,4.320000171661377,4.150000095367432,4.25,4.25
2023-11-20,4.260000228881836,4.480000019073486,4.179999828338623,4.340000152587891,4.340000152587891
2023-11-21,4.309999942779541,4.380000114440918,4.139999866485596,4.21999979019165,4.21999979019165
2023-11-22,4.230000019073486,4.28000020980835,4.110000133514404,4.199999809265137,4.199999809265137
2023-11-24,4.21999979019165,4.329999923706055,4.179999828338623,4.239999771118164,4.239999771118164
2023-11-27,4.179999828338623,4.224999904632568,4.099999904632568,4.190000057220459,4.190000057220459
2023-11-28,4.170000076293945,4.420000076293945,3.9800000190734863,4.400000095367432,4.400000095367432
2023-11-29,4.420000076293945,4.570000171661377,4.309999942779541,4.360000133514404,4.360000133514404
2023-11-30,4.420000076293945,4.434999942779541,4.139999866485596,4.21999979019165,4.21999979019165
2023-12-01,4.170000076293945,4.480000019073486,4.159999847412109,4.329999923706055,4.329999923706055
2023-12-04,4.309999942779541,4.53000020980835,4.25,4.360000133514404,4.360000133514404
2023-12-05,4.349999904632568,4.400000095367432,4.175000190734863,4.190000057220459,4.190000057220459
2023-12-06,4.284999847412109,4.710000038146973,4.255000114440918,4.400000095367432,4.400000095367432
2023-12-07,4.440000057220459,4.639999866485596,4.320000171661377,4.480000019073486,4.480000019073486
2023-12-08,4.46999979019165,4.75,4.440000057220459,4.730000019073486,4.730000019073486
2023-12-11,4.510000228881836,4.735000133514404,4.5,4.610000133514404,4.610000133514404
2023-12-12,4.46999979019165,4.5,4.090000152587891,4.21999979019165,4.21999979019165
2023-12-13,4.25,4.590000152587891,4.150000095367432,4.489999771118164,4.489999771118164
2023-12-14,4.599999904632568,5.309999942779541,4.579999923706055,5.139999866485596,5.139999866485596
2023-12-15,5.215000152587891,5.260000228881836,4.75,4.769999980926514,4.769999980926514
2023-12-18,4.78000020980835,4.828999996185303,4.659999847412109,4.730000019073486,4.730000019073486
2023-12-19,4.764999866485596,4.839000225067139,4.710000038146973,4.71999979019165,4.71999979019165
2023-12-20,4.670000076293945,4.690000057220459,4.239999771118164,4.260000228881836,4.260000228881836
2023-12-21,4.400000095367432,4.46999979019165,4.320000171661377,4.329999923706055,4.329999923706055
2023-12-22,4.320000171661377,4.380000114440918,4.25,4.260000228881836,4.260000228881836
2023-12-26,4.329999923706055,4.489999771118164,4.300000190734863,4.340000152587891,4.340000152587891
2023-12-27,4.400000095367432,4.400000095367432,4.260000228881836,4.320000171661377,4.320000171661377
2023-12-28,4.309999942779541,4.380000114440918,4.21999979019165,4.260000228881836,4.260000228881836
2023-12-29,4.269999980926514,4.28000020980835,4.130000114440918,4.210000038146973,4.210000038146973
2024-01-02,4.170000076293945,4.289999961853027,4.110000133514404,4.150000095367432,4.150000095367432
2024-01-03,4.099999904632568,4.119999885559082,3.950000047683716,3.9600000381469727,3.9600000381469727
2024-01-04,3.9700000286102295,3.984999895095825,3.8499999046325684,3.890000104904175,3.890000104904175
2024-01-05,3.880000114440918,3.950000047683716,3.759999990463257,3.7799999713897705,3.7799999713897705
2024-01-08,3.8299999237060547,3.8550000190734863,3.7100000381469727,3.799999952316284,3.799999952316284
2024-01-09,3.7799999713897705,3.7850000858306885,3.609999895095825,3.619999885559082,3.619999885559082
2024-01-10,3.6989998817443848,3.6989998817443848,3.4000000953674316,3.4100000858306885,3.4100000858306885
2024-01-11,3.4800000190734863,3.490000009536743,3.1500000953674316,3.259999990463257,3.259999990463257
2024-01-12,3.180000066757202,3.2899999618530273,2.9700000286102295,3.005000114440918,3.005000114440918
2024-01-16,3.0250000953674316,3.0299999713897705,2.8499999046325684,2.880000114440918,2.880000114440918
2024-01-17,2.799999952316284,2.8299999237060547,2.7100000381469727,2.7799999713897705,2.7799999713897705
2024-01-18,2.859999895095825,2.859999895095825,2.549999952316284,2.6500000953674316,2.6500000953674316
2024-01-19,2.6600000858306885,2.8499999046325684,2.5399999618530273,2.7100000381469727,2.7100000381469727
2024-01-22,2.740000009536743,2.9600000381469727,2.680000066757202,2.8299999237060547,2.8299999237060547
2024-01-23,2.9800000190734863,3.075000047683716,2.880000114440918,3.0299999713897705,3.0299999713897705
2024-01-24,3.1500000953674316,3.1500000953674316,2.7750000953674316,2.819999933242798,2.819999933242798
2024-01-25,2.7200000286102295,2.7300000190734863,2.559999942779541,2.6600000858306885,2.6600000858306885
2024-01-26,2.680000066757202,2.7200000286102295,2.619999885559082,2.6500000953674316,2.6500000953674316
2024-01-29,2.75,3.4100000858306885,2.6649999618530273,3.369999885559082,3.369999885559082
2024-01-30,3.2699999809265137,3.819999933242798,3.1500000953674316,3.4600000381469727,3.4600000381469727
2024-01-31,3.509999990463257,3.7699999809265137,3.3499999046325684,3.380000114440918,3.380000114440918
2024-02-01,3.5199999809265137,3.640000104904175,3.2100000381469727,3.4200000762939453,3.4200000762939453
2024-02-02,3.299999952316284,3.3350000381469727,3.109999895095825,3.309999942779541,3.309999942779541
2024-02-05,3.255000114440918,3.299999952316284,3.119999885559082,3.2200000286102295,3.2200000286102295
2024-02-06,3.180000066757202,3.5199999809265137,3.109999895095825,3.5,3.5
2024-02-07,3.5450000762939453,3.5799999237060547,3.3499999046325684,3.380000114440918,3.380000114440918
2024-02-08,3.4000000953674316,3.549999952316284,3.309999942779541,3.509999990463257,3.509999990463257
2024-02-09,3.5399999618530273,3.6600000858306885,3.4000000953674316,3.5199999809265137,3.5199999809265137
2024-02-12,3.5,3.7799999713897705,3.4600000381469727,3.5899999141693115,3.5899999141693115
2024-02-13,3.4600000381469727,3.4600000381469727,3.259999990463257,3.319999933242798,3.319999933242798
2024-02-14,3.4000000953674316,3.4800000190734863,3.3399999141693115,3.450000047683716,3.450000047683716
2024-02-15,3.430000066757202,3.7300000190734863,3.4100000858306885,3.630000114440918,3.630000114440918
2024-02-16,3.5899999141693115,3.9200000762939453,3.5799999237060547,3.7100000381469727,3.7100000381469727
2024-02-20,3.7100000381469727,3.809999942779541,3.5,3.680000066757202,3.680000066757202
2024-02-21,3.5999999046325684,3.7699999809265137,3.565000057220459,3.700000047683716,3.700000047683716
2024-02-22,3.4049999713897705,3.4600000381469727,2.880000114440918,3.0799999237060547,3.0799999237060547
2024-02-23,3.0299999713897705,3.0799999237060547,2.890000104904175,3.0199999809265137,3.0199999809265137
2024-02-26,3.0399999618530273,3.2990000247955322,3.009999990463257,3.1500000953674316,3.1500000953674316
2024-02-27,3.240000009536743,3.240000009536743,3.0999999046325684,3.1700000762939453,3.1700000762939453
