Date,LI_Open,LI_High,LI_Low,LI_Close,LI_Adj Close
2023-03-20,21.764999389648438,23.520000457763672,21.65999984741211,22.84000015258789,22.84000015258789
2023-03-21,23.25,24.06999969482422,23.25,23.530000686645508,23.530000686645508
2023-03-22,23.889999389648438,23.889999389648438,23.190000534057617,23.270000457763672,23.270000457763672
2023-03-23,23.75,24.110000610351562,23.3799991607666,23.700000762939453,23.700000762939453
2023-03-24,23.0,23.5,23.0,23.3799991607666,23.3799991607666
2023-03-27,23.100000381469727,23.43000030517578,22.93400001525879,23.209999084472656,23.209999084472656
2023-03-28,24.0,25.104999542236328,23.948999404907227,24.75,24.75
2023-03-29,25.0,25.06999969482422,24.530000686645508,24.899999618530273,24.899999618530273
2023-03-30,24.899999618530273,25.450000762939453,24.709999084472656,25.31999969482422,25.31999969482422
2023-03-31,25.1299991607666,25.290000915527344,24.90999984741211,24.950000762939453,24.950000762939453
2023-04-03,25.0,25.15999984741211,23.96500015258789,24.31999969482422,24.31999969482422
2023-04-04,23.94499969482422,24.200000762939453,23.55500030517578,23.829999923706055,23.829999923706055
2023-04-05,23.690000534057617,23.700000762939453,22.93000030517578,23.1299991607666,23.1299991607666
2023-04-06,23.280000686645508,23.920000076293945,23.200000762939453,23.670000076293945,23.670000076293945
2023-04-10,23.399999618530273,23.704999923706055,23.274999618530273,23.6299991607666,23.6299991607666
2023-04-11,24.3700008392334,24.674999237060547,23.81999969482422,23.829999923706055,23.829999923706055
2023-04-12,23.959999084472656,24.219999313354492,23.575000762939453,23.799999237060547,23.799999237060547
2023-04-13,24.520000457763672,24.7549991607666,24.104999542236328,24.219999313354492,24.219999313354492
2023-04-14,24.375,24.610000610351562,23.899999618530273,24.559999465942383,24.559999465942383
2023-04-17,25.690000534057617,26.264999389648438,25.170000076293945,26.1299991607666,26.1299991607666
2023-04-18,25.4950008392334,25.729999542236328,25.18000030517578,25.489999771118164,25.489999771118164
2023-04-19,24.479999542236328,24.850000381469727,24.309999465942383,24.649999618530273,24.649999618530273
2023-04-20,23.367000579833984,23.690000534057617,22.68000030517578,23.1299991607666,23.1299991607666
2023-04-21,22.940000534057617,23.06999969482422,22.520999908447266,22.93000030517578,22.93000030517578
2023-04-24,22.989999771118164,23.440000534057617,22.475000381469727,22.68000030517578,22.68000030517578
2023-04-25,22.559999465942383,22.600000381469727,21.475000381469727,22.030000686645508,22.030000686645508
2023-04-26,22.709999084472656,23.1200008392334,22.225000381469727,22.43000030517578,22.43000030517578
2023-04-27,22.760000228881836,23.31999969482422,22.59000015258789,23.239999771118164,23.239999771118164
2023-04-28,23.200000762939453,23.6200008392334,22.81999969482422,23.5,23.5
2023-05-01,24.200000762939453,24.209999084472656,23.360000610351562,23.6200008392334,23.6200008392334
2023-05-02,23.170000076293945,23.31999969482422,22.264999389648438,22.90999984741211,22.90999984741211
2023-05-03,22.780000686645508,23.0,22.6200008392334,22.739999771118164,22.739999771118164
2023-05-04,23.309999465942383,23.940000534057617,23.299999237060547,23.889999389648438,23.889999389648438
2023-05-05,23.739999771118164,24.06999969482422,23.424999237060547,23.93000030517578,23.93000030517578
2023-05-08,24.729999542236328,25.18000030517578,24.469999313354492,24.75,24.75
2023-05-09,24.290000915527344,25.0049991607666,24.229999542236328,24.770000457763672,24.770000457763672
2023-05-10,26.280000686645508,29.0,26.110000610351562,28.219999313354492,28.219999313354492
2023-05-11,29.25,29.959999084472656,28.739999771118164,29.264999389648438,29.264999389648438
2023-05-12,29.049999237060547,29.774999618530273,28.575000762939453,29.440000534057617,29.440000534057617
2023-05-15,29.0,30.010000228881836,28.860000610351562,30.0,30.0
2023-05-16,29.844999313354492,30.110000610351562,29.459999084472656,29.959999084472656,29.959999084472656
2023-05-17,29.510000228881836,29.55500030517578,28.799999237060547,28.850000381469727,28.850000381469727
2023-05-18,29.18000030517578,29.253000259399414,28.21500015258789,28.68000030517578,28.68000030517578
2023-05-19,29.139999389648438,29.510000228881836,28.799999237060547,29.100000381469727,29.100000381469727
2023-05-22,29.799999237060547,30.040000915527344,28.959999084472656,29.450000762939453,29.450000762939453
2023-05-23,28.610000610351562,29.270000457763672,28.510000228881836,28.739999771118164,28.739999771118164
2023-05-24,28.350000381469727,29.729999542236328,28.200000762939453,28.81999969482422,28.81999969482422
2023-05-25,28.530000686645508,28.68000030517578,28.110000610351562,28.229999542236328,28.229999542236328
2023-05-26,28.639999389648438,28.649999618530273,27.799999237060547,28.15999984741211,28.15999984741211
2023-05-30,28.875,30.670000076293945,28.875,29.149999618530273,29.149999618530273
2023-05-31,28.850000381469727,29.079999923706055,27.729999542236328,29.049999237060547,29.049999237060547
2023-06-01,28.899999618530273,29.5,28.200000762939453,29.149999618530273,29.149999618530273
2023-06-02,30.479999542236328,31.329999923706055,29.31999969482422,29.440000534057617,29.440000534057617
2023-06-05,29.8700008392334,30.600000381469727,29.690000534057617,30.100000381469727,30.100000381469727
2023-06-06,30.719999313354492,32.02000045776367,30.690000534057617,31.989999771118164,31.989999771118164
2023-06-07,32.43000030517578,32.6349983215332,31.485000610351562,31.809999465942383,31.809999465942383
2023-06-08,31.8700008392334,32.40999984741211,31.719999313354492,32.02000045776367,32.02000045776367
2023-06-09,32.150001525878906,32.560001373291016,31.625,31.780000686645508,31.780000686645508
2023-06-12,31.020000457763672,31.559999465942383,30.75,31.149999618530273,31.149999618530273
2023-06-13,31.959999084472656,32.04999923706055,31.15999984741211,31.489999771118164,31.489999771118164
2023-06-14,32.494998931884766,34.20000076293945,32.380001068115234,33.79999923706055,33.79999923706055
2023-06-15,34.25,35.09000015258789,33.880001068115234,34.459999084472656,34.459999084472656
2023-06-16,34.70000076293945,34.849998474121094,34.10499954223633,34.40999984741211,34.40999984741211
2023-06-20,34.060001373291016,34.529998779296875,33.59000015258789,33.7400016784668,33.7400016784668
2023-06-21,34.849998474121094,35.970001220703125,34.41999816894531,34.65999984741211,34.65999984741211
2023-06-22,34.47999954223633,34.47999954223633,33.79999923706055,34.400001525878906,34.400001525878906
2023-06-23,33.599998474121094,33.86199951171875,32.91999816894531,33.220001220703125,33.220001220703125
2023-06-26,33.68000030517578,34.14500045776367,33.44200134277344,33.880001068115234,33.880001068115234
2023-06-27,34.279998779296875,34.93000030517578,34.06999969482422,34.709999084472656,34.709999084472656
2023-06-28,35.029998779296875,35.150001525878906,34.43000030517578,35.06999969482422,35.06999969482422
2023-06-29,34.619998931884766,34.790000915527344,33.97999954223633,34.290000915527344,34.290000915527344
2023-06-30,34.38999938964844,35.47999954223633,34.38999938964844,35.099998474121094,35.099998474121094
2023-07-03,36.869998931884766,38.13999938964844,36.09000015258789,36.29999923706055,36.29999923706055
2023-07-05,36.06999969482422,36.38999938964844,35.41999816894531,35.75,35.75
2023-07-06,35.5,36.40999984741211,35.36000061035156,35.47999954223633,35.47999954223633
2023-07-07,35.5099983215332,36.154998779296875,35.09000015258789,35.88999938964844,35.88999938964844
2023-07-10,35.04999923706055,35.959999084472656,34.400001525878906,35.849998474121094,35.849998474121094
2023-07-11,36.81999969482422,37.244998931884766,36.43000030517578,37.060001373291016,37.060001373291016
2023-07-12,37.70000076293945,38.224998474121094,36.92499923706055,38.16999816894531,38.16999816894531
2023-07-13,37.40999984741211,37.630001068115234,36.630001068115234,37.36000061035156,37.36000061035156
2023-07-14,36.880001068115234,37.03499984741211,35.849998474121094,37.0,37.0
2023-07-17,36.689998626708984,38.52000045776367,36.560001373291016,38.189998626708984,38.189998626708984
2023-07-18,37.939998626708984,38.02000045776367,36.68000030517578,37.099998474121094,37.099998474121094
2023-07-19,37.54999923706055,37.790000915527344,37.11000061035156,37.41999816894531,37.41999816894531
2023-07-20,36.97999954223633,37.70000076293945,36.84000015258789,37.4900016784668,37.4900016784668
2023-07-21,37.310001373291016,37.400001525878906,36.8650016784668,36.970001220703125,36.970001220703125
2023-07-24,36.650001525878906,38.72999954223633,36.56999969482422,38.18000030517578,38.18000030517578
2023-07-25,38.5,38.79999923706055,37.5099983215332,37.959999084472656,37.959999084472656
2023-07-26,38.59000015258789,40.36000061035156,38.59000015258789,39.310001373291016,39.310001373291016
2023-07-27,39.68000030517578,39.72999954223633,38.849998474121094,38.9900016784668,38.9900016784668
2023-07-28,40.7400016784668,42.83000183105469,40.529998779296875,42.720001220703125,42.720001220703125
2023-07-31,42.22999954223633,42.81999969482422,41.81999969482422,42.79999923706055,42.79999923706055
2023-08-01,43.38999938964844,44.69499969482422,42.86000061035156,44.369998931884766,44.369998931884766
2023-08-02,43.303001403808594,44.61000061035156,43.15999984741211,44.400001525878906,44.400001525878906
2023-08-03,45.31999969482422,46.810001373291016,45.130001068115234,46.540000915527344,46.540000915527344
2023-08-04,46.060001373291016,46.38999938964844,45.16999816894531,45.84000015258789,45.84000015258789
2023-08-07,47.2599983215332,47.33000183105469,45.630001068115234,46.650001525878906,46.650001525878906
2023-08-08,42.720001220703125,43.97999954223633,41.14500045776367,42.630001068115234,42.630001068115234
2023-08-09,42.630001068115234,43.189998626708984,41.6349983215332,41.84000015258789,41.84000015258789
2023-08-10,43.72999954223633,44.43000030517578,42.40999984741211,42.849998474121094,42.849998474121094
2023-08-11,41.369998931884766,41.400001525878906,39.880001068115234,40.470001220703125,40.470001220703125
2023-08-14,39.88999938964844,39.97999954223633,38.72999954223633,39.95000076293945,39.95000076293945
2023-08-15,40.599998474121094,40.79999923706055,39.709999084472656,40.599998474121094,40.599998474121094
2023-08-16,39.720001220703125,40.69499969482422,39.54999923706055,40.29999923706055,40.29999923706055
2023-08-17,42.150001525878906,42.20000076293945,40.779998779296875,40.81999969482422,40.81999969482422
2023-08-18,38.58000183105469,39.33000183105469,38.255001068115234,38.83000183105469,38.83000183105469
2023-08-21,38.70000076293945,39.90999984741211,38.404998779296875,39.79999923706055,39.79999923706055
2023-08-22,40.099998474121094,40.2400016784668,38.47999954223633,39.130001068115234,39.130001068115234
2023-08-23,38.439998626708984,39.279998779296875,38.25,38.939998626708984,38.939998626708984
2023-08-24,39.47999954223633,39.79999923706055,38.43000030517578,38.83000183105469,38.83000183105469
2023-08-25,38.7599983215332,39.400001525878906,38.5,39.2599983215332,39.2599983215332
2023-08-28,39.68000030517578,40.14500045776367,39.13999938964844,39.810001373291016,39.810001373291016
2023-08-29,41.0,43.369998931884766,40.72999954223633,42.90999984741211,42.90999984741211
2023-08-30,40.970001220703125,41.97999954223633,40.54999923706055,41.970001220703125,41.970001220703125
2023-08-31,41.560001373291016,42.130001068115234,41.23500061035156,41.650001525878906,41.650001525878906
2023-09-01,42.70000076293945,43.189998626708984,41.63999938964844,42.33000183105469,42.33000183105469
2023-09-05,40.345001220703125,40.5,38.77000045776367,39.81999969482422,39.81999969482422
2023-09-06,39.79999923706055,40.279998779296875,39.650001525878906,39.90999984741211,39.90999984741211
2023-09-07,38.82500076293945,39.099998474121094,38.31999969482422,38.56999969482422,38.56999969482422
2023-09-08,38.529998779296875,38.790000915527344,38.209999084472656,38.400001525878906,38.400001525878906
2023-09-11,39.54999923706055,39.79999923706055,38.92499923706055,39.560001373291016,39.560001373291016
2023-09-12,39.79999923706055,41.25,39.720001220703125,40.70000076293945,40.70000076293945
2023-09-13,39.849998474121094,40.77000045776367,39.7599983215332,40.47999954223633,40.47999954223633
2023-09-14,40.79999923706055,40.900001525878906,40.400001525878906,40.68000030517578,40.68000030517578
2023-09-15,40.869998931884766,41.439998626708984,40.4900016784668,40.650001525878906,40.650001525878906
2023-09-18,39.255001068115234,39.880001068115234,38.845001220703125,39.68000030517578,39.68000030517578
2023-09-19,38.63999938964844,38.869998931884766,38.02000045776367,38.38999938964844,38.38999938964844
2023-09-20,39.099998474121094,39.46500015258789,38.46500015258789,38.59000015258789,38.59000015258789
2023-09-21,38.029998779296875,38.77000045776367,37.79999923706055,38.279998779296875,38.279998779296875
2023-09-22,40.0,40.11000061035156,39.04999923706055,39.279998779296875,39.279998779296875
2023-09-25,36.79999923706055,36.79999923706055,35.150001525878906,35.36000061035156,35.36000061035156
2023-09-26,35.00400161743164,35.540000915527344,34.720001220703125,34.810001373291016,34.810001373291016
2023-09-27,35.27000045776367,35.27000045776367,34.46500015258789,34.959999084472656,34.959999084472656
2023-09-28,33.720001220703125,34.78499984741211,33.68000030517578,34.529998779296875,34.529998779296875
2023-09-29,35.54999923706055,35.7400016784668,35.185001373291016,35.650001525878906,35.650001525878906
2023-10-02,35.90999984741211,36.06999969482422,34.8849983215332,35.189998626708984,35.189998626708984
2023-10-03,34.0,34.974998474121094,33.9900016784668,34.63999938964844,34.63999938964844
2023-10-04,34.36000061035156,35.22999954223633,34.31999969482422,35.16999816894531,35.16999816894531
2023-10-05,34.40999984741211,34.650001525878906,33.98500061035156,34.189998626708984,34.189998626708984
2023-10-06,34.5,35.09000015258789,34.01499938964844,35.0099983215332,35.0099983215332
2023-10-09,34.20000076293945,34.369998931884766,33.02000045776367,33.439998626708984,33.439998626708984
2023-10-10,34.25,35.099998474121094,33.939998626708984,34.849998474121094,34.849998474121094
2023-10-11,35.400001525878906,36.290000915527344,34.84000015258789,35.41999816894531,35.41999816894531
2023-10-12,34.939998626708984,35.400001525878906,34.029998779296875,34.47999954223633,34.47999954223633
2023-10-13,34.13999938964844,34.540000915527344,33.79999923706055,34.29999923706055,34.29999923706055
2023-10-16,33.04999923706055,33.65999984741211,32.900001525878906,33.52000045776367,33.52000045776367
2023-10-17,33.150001525878906,34.025001525878906,33.099998474121094,33.400001525878906,33.400001525878906
2023-10-18,33.11000061035156,33.25,32.58000183105469,32.75,32.75
2023-10-19,32.220001220703125,32.7599983215332,31.829999923706055,32.380001068115234,32.380001068115234
2023-10-20,31.780000686645508,32.4900016784668,31.639999389648438,31.889999389648438,31.889999389648438
2023-10-23,31.459999084472656,32.744998931884766,31.43000030517578,32.470001220703125,32.470001220703125
2023-10-24,33.33000183105469,35.0,33.33000183105469,34.779998779296875,34.779998779296875
2023-10-25,34.15999984741211,34.48500061035156,33.84000015258789,33.900001525878906,33.900001525878906
2023-10-26,34.220001220703125,34.79999923706055,33.9900016784668,34.54999923706055,34.54999923706055
2023-10-27,35.540000915527344,36.099998474121094,34.90999984741211,34.9900016784668,34.9900016784668
2023-10-30,35.310001373291016,35.63999938964844,34.68000030517578,35.119998931884766,35.119998931884766
2023-10-31,34.38999938964844,34.494998931884766,33.43000030517578,33.810001373291016,33.810001373291016
2023-11-01,34.5,35.28499984741211,34.34000015258789,34.9900016784668,34.9900016784668
2023-11-02,35.83000183105469,36.02000045776367,35.2599983215332,35.33000183105469,35.33000183105469
2023-11-03,36.0,36.75,35.58000183105469,36.36000061035156,36.36000061035156
2023-11-06,39.279998779296875,40.13999938964844,38.92499923706055,39.41999816894531,39.41999816894531
2023-11-07,39.70000076293945,40.03499984741211,39.15999984741211,39.900001525878906,39.900001525878906
2023-11-08,38.540000915527344,39.46500015258789,38.29999923706055,39.36000061035156,39.36000061035156
2023-11-09,39.81999969482422,39.880001068115234,37.35499954223633,37.650001525878906,37.650001525878906
2023-11-10,37.599998474121094,37.689998626708984,36.65999984741211,36.959999084472656,36.959999084472656
2023-11-13,38.060001373291016,39.619998931884766,38.0,39.459999084472656,39.459999084472656
2023-11-14,39.59000015258789,40.082000732421875,39.130001068115234,39.849998474121094,39.849998474121094
2023-11-15,40.400001525878906,41.41999816894531,40.369998931884766,40.529998779296875,40.529998779296875
2023-11-16,38.95000076293945,39.459999084472656,38.270999908447266,38.869998931884766,38.869998931884766
2023-11-17,41.029998779296875,41.709999084472656,40.47999954223633,40.79999923706055,40.79999923706055
2023-11-20,40.869998931884766,42.349998474121094,40.790000915527344,42.29999923706055,42.29999923706055
2023-11-21,41.13999938964844,41.529998779296875,40.595001220703125,40.79999923706055,40.79999923706055
2023-11-22,41.119998931884766,41.290000915527344,40.029998779296875,40.689998626708984,40.689998626708984
2023-11-24,41.38999938964844,41.5,40.790000915527344,41.27000045776367,41.27000045776367
2023-11-27,40.650001525878906,40.81999969482422,39.68000030517578,39.709999084472656,39.709999084472656
2023-11-28,40.47999954223633,41.0,40.150001525878906,40.29999923706055,40.29999923706055
2023-11-29,39.29999923706055,39.58000183105469,38.06999969482422,38.2400016784668,38.2400016784668
2023-11-30,37.3849983215332,37.470001220703125,36.40999984741211,36.95000076293945,36.95000076293945
2023-12-01,37.720001220703125,37.790000915527344,35.744998931884766,36.29999923706055,36.29999923706055
2023-12-04,35.720001220703125,36.150001525878906,35.38600158691406,35.810001373291016,35.810001373291016
2023-12-05,35.59000015258789,36.22999954223633,35.59000015258789,35.63999938964844,35.63999938964844
2023-12-06,36.02000045776367,36.380001068115234,35.7400016784668,35.939998626708984,35.939998626708984
2023-12-07,35.880001068115234,35.939998626708984,35.17499923706055,35.5,35.5
2023-12-08,34.75,35.189998626708984,34.58000183105469,34.869998931884766,34.869998931884766
2023-12-11,35.4900016784668,35.4900016784668,34.8849983215332,35.279998779296875,35.279998779296875
2023-12-12,35.2400016784668,35.459999084472656,34.380001068115234,34.599998474121094,34.599998474121094
2023-12-13,34.29999923706055,34.584999084472656,33.974998474121094,34.56999969482422,34.56999969482422
2023-12-14,35.16999816894531,36.04899978637695,35.0099983215332,35.45000076293945,35.45000076293945
2023-12-15,35.599998474121094,36.45000076293945,34.96500015258789,35.31999969482422,35.31999969482422
2023-12-18,34.75,34.83000183105469,33.849998474121094,34.310001373291016,34.310001373291016
2023-12-19,34.54999923706055,35.290000915527344,34.369998931884766,35.27000045776367,35.27000045776367
2023-12-20,34.41999816894531,34.560001373291016,33.165000915527344,33.189998626708984,33.189998626708984
2023-12-21,33.349998474121094,33.58000183105469,32.84000015258789,33.18000030517578,33.18000030517578
2023-12-22,32.72999954223633,33.529998779296875,32.72999954223633,33.20000076293945,33.20000076293945
2023-12-26,35.70000076293945,35.72999954223633,34.369998931884766,34.45000076293945,34.45000076293945
2023-12-27,35.43000030517578,36.43000030517578,35.33000183105469,35.72999954223633,35.72999954223633
2023-12-28,36.97999954223633,37.689998626708984,36.78499984741211,36.83000183105469,36.83000183105469
2023-12-29,37.439998626708984,38.47999954223633,36.87200164794922,37.43000030517578,37.43000030517578
2024-01-02,35.81999969482422,35.84000015258789,34.27299880981445,34.59000015258789,34.59000015258789
2024-01-03,34.79999923706055,35.81999969482422,34.56999969482422,35.7400016784668,35.7400016784668
2024-01-04,36.0,36.2599983215332,35.09000015258789,35.11000061035156,35.11000061035156
2024-01-05,34.5,34.54999923706055,33.88999938964844,34.15999984741211,34.15999984741211
2024-01-08,33.38999938964844,34.05500030517578,33.26499938964844,34.0,34.0
2024-01-09,33.31999969482422,33.43000030517578,32.84000015258789,33.0,33.0
2024-01-10,32.119998931884766,32.5099983215332,31.829999923706055,32.310001373291016,32.310001373291016
2024-01-11,33.5,33.560001373291016,32.375,33.02000045776367,33.02000045776367
2024-01-12,32.279998779296875,32.439998626708984,31.610000610351562,31.649999618530273,31.649999618530273
2024-01-16,30.030000686645508,30.34000015258789,29.510000228881836,30.299999237060547,30.299999237060547
2024-01-17,28.799999237060547,29.25,28.709999084472656,29.149999618530273,29.149999618530273
2024-01-18,29.559999465942383,29.940000534057617,28.579999923706055,28.90999984741211,28.90999984741211
2024-01-19,28.1200008392334,28.4950008392334,27.650999069213867,28.239999771118164,28.239999771118164
2024-01-22,26.68199920654297,27.46500015258789,26.43000030517578,27.450000762939453,27.450000762939453
2024-01-23,28.739999771118164,29.8799991607666,27.8799991607666,28.350000381469727,28.350000381469727
2024-01-24,29.510000228881836,29.790000915527344,27.899999618530273,27.959999084472656,27.959999084472656
2024-01-25,28.239999771118164,28.4950008392334,27.399999618530273,27.739999771118164,27.739999771118164
2024-01-26,27.260000228881836,27.966999053955078,27.260000228881836,27.6200008392334,27.6200008392334
2024-01-29,27.8799991607666,27.8799991607666,27.110000610351562,27.809999465942383,27.809999465942383
2024-01-30,27.290000915527344,27.790000915527344,27.290000915527344,27.549999237060547,27.549999237060547
2024-01-31,27.270000457763672,28.450000762939453,27.239999771118164,27.68000030517578,27.68000030517578
2024-02-01,28.479999542236328,29.6299991607666,28.31999969482422,29.149999618530273,29.149999618530273
2024-02-02,28.389999389648438,28.78499984741211,28.264999389648438,28.34000015258789,28.34000015258789
2024-02-05,28.229999542236328,28.260000228881836,27.8700008392334,28.0,28.0
2024-02-06,30.5,31.040000915527344,29.6200008392334,30.950000762939453,30.950000762939453
2024-02-07,29.950000762939453,30.420000076293945,29.510000228881836,30.260000228881836,30.260000228881836
2024-02-08,30.059999465942383,30.540000915527344,29.899999618530273,30.5,30.5
2024-02-09,30.209999084472656,30.834999084472656,30.209999084472656,30.709999084472656,30.709999084472656
2024-02-12,30.670000076293945,31.489999771118164,30.46500015258789,30.469999313354492,30.469999313354492
2024-02-13,29.790000915527344,30.149999618530273,29.600000381469727,29.8799991607666,29.8799991607666
2024-02-14,30.649999618530273,30.709999084472656,29.875,30.18000030517578,30.18000030517578
2024-02-15,30.600000381469727,31.049999237060547,30.420000076293945,30.68000030517578,30.68000030517578
2024-02-16,32.22999954223633,32.4900016784668,31.479999542236328,31.639999389648438,31.639999389648438
2024-02-20,32.06999969482422,32.7400016784668,31.549999237060547,31.81999969482422,31.81999969482422
2024-02-21,33.20000076293945,33.31999969482422,32.6349983215332,33.119998931884766,33.119998931884766
2024-02-22,34.810001373291016,35.404998779296875,34.599998474121094,34.9900016784668,34.9900016784668
2024-02-23,35.599998474121094,35.7400016784668,34.43000030517578,34.79999923706055,34.79999923706055
2024-02-26,39.0,41.720001220703125,38.619998931884766,41.34000015258789,41.34000015258789
2024-02-27,44.619998931884766,46.439998626708984,44.4900016784668,46.209999084472656,46.209999084472656
