Date,EVTV_Open,EVTV_High,EVTV_Low,EVTV_Close,EVTV_Adj Close
2023-03-01,3.490000009536743,3.6710000038146973,3.490000009536743,3.619999885559082,3.619999885559082
2023-03-02,3.611999988555908,3.6600000858306885,3.5899999141693115,3.5899999141693115,3.5899999141693115
2023-03-03,3.569999933242798,3.6500000953674316,3.5,3.630000114440918,3.630000114440918
2023-03-06,3.6700000762939453,3.690000057220459,3.634999990463257,3.640000104904175,3.640000104904175
2023-03-07,3.611999988555908,3.880000114440918,3.611999988555908,3.880000114440918,3.880000114440918
2023-03-08,3.890000104904175,3.890000104904175,3.7699999809265137,3.8399999141693115,3.8399999141693115
2023-03-09,3.6989998817443848,3.7190001010894775,3.6500000953674316,3.6500000953674316,3.6500000953674316
2023-03-10,3.6500000953674316,3.6500000953674316,3.509999990463257,3.6500000953674316,3.6500000953674316
2023-03-13,3.619999885559082,3.6449999809265137,3.4600000381469727,3.4600000381469727,3.4600000381469727
2023-03-14,3.450000047683716,3.569999933242798,3.259999990463257,3.259999990463257,3.259999990463257
2023-03-15,3.259999990463257,3.3350000381469727,3.0,3.0,3.0
2023-03-16,3.0969998836517334,3.0969998836517334,2.759999990463257,2.9200000762939453,2.9200000762939453
2023-03-17,2.7699999809265137,2.9600000381469727,2.7049999237060547,2.75,2.75
2023-03-20,2.75,2.75,2.0999999046325684,2.25,2.25
2023-03-21,2.630000114440918,3.2119998931884766,2.490000009536743,3.0,3.0
2023-03-22,3.180000066757202,3.3499999046325684,3.119999885559082,3.2799999713897705,3.2799999713897705
2023-03-23,3.25,3.259999990463257,3.049999952316284,3.1700000762939453,3.1700000762939453
2023-03-24,3.0799999237060547,3.0799999237060547,2.809999942779541,2.9800000190734863,2.9800000190734863
2023-03-27,3.0,3.015000104904175,2.930000066757202,2.930000066757202,2.930000066757202
2023-03-28,3.069999933242798,3.3499999046325684,3.063999891281128,3.2100000381469727,3.2100000381469727
2023-03-29,3.130000114440918,3.299999952316284,3.130000114440918,3.2200000286102295,3.2200000286102295
2023-03-30,3.130000114440918,3.299999952316284,3.0510001182556152,3.2249999046325684,3.2249999046325684
2023-03-31,3.200000047683716,3.2300000190734863,2.9700000286102295,3.1500000953674316,3.1500000953674316
2023-04-03,3.0,3.1500000953674316,2.9600000381469727,2.9600000381469727,2.9600000381469727
2023-04-04,2.9600000381469727,2.9600000381469727,2.75,2.9059998989105225,2.9059998989105225
2023-04-05,2.9100000858306885,2.927000045776367,2.5799999237060547,2.880000114440918,2.880000114440918
2023-04-06,2.799999952316284,2.9679999351501465,2.799999952316284,2.9100000858306885,2.9100000858306885
2023-04-10,2.9200000762939453,2.924999952316284,2.8499999046325684,2.9200000762939453,2.9200000762939453
2023-04-11,2.953000068664551,2.9800000190734863,2.869999885559082,2.921999931335449,2.921999931335449
2023-04-12,2.9200000762939453,2.950000047683716,2.88700008392334,2.9100000858306885,2.9100000858306885
2023-04-13,2.8499999046325684,2.9600000381469727,2.808000087738037,2.880000114440918,2.880000114440918
2023-04-14,2.7699999809265137,2.888000011444092,2.7100000381469727,2.888000011444092,2.888000011444092
2023-04-17,2.869999885559082,2.869999885559082,2.6040000915527344,2.6710000038146973,2.6710000038146973
2023-04-18,2.753999948501587,2.753999948501587,2.6700000762939453,2.680000066757202,2.680000066757202
2023-04-19,2.5799999237060547,2.6500000953674316,2.569999933242798,2.6500000953674316,2.6500000953674316
2023-04-20,2.690000057220459,2.700000047683716,2.6449999809265137,2.6500000953674316,2.6500000953674316
2023-04-21,2.700000047683716,2.75,2.700000047683716,2.7320001125335693,2.7320001125335693
2023-04-24,2.619999885559082,2.7899999618530273,2.5250000953674316,2.5250000953674316,2.5250000953674316
2023-04-25,2.5,2.6700000762939453,2.299999952316284,2.309999942779541,2.309999942779541
2023-04-26,2.25,2.369999885559082,2.109999895095825,2.263000011444092,2.263000011444092
2023-04-27,2.36899995803833,2.369999885559082,2.1659998893737793,2.2799999713897705,2.2799999713897705
2023-04-28,2.25,2.378999948501587,2.25,2.3399999141693115,2.3399999141693115
2023-05-01,2.369999885559082,2.369999885559082,2.2799999713897705,2.2799999713897705,2.2799999713897705
2023-05-02,2.3499999046325684,2.4700000286102295,2.3499999046325684,2.4700000286102295,2.4700000286102295
2023-05-03,2.490000009536743,2.509999990463257,2.3399999141693115,2.3399999141693115,2.3399999141693115
2023-05-04,2.4000000953674316,2.4000000953674316,2.0,2.2100000381469727,2.2100000381469727
2023-05-05,2.25,2.299999952316284,2.23799991607666,2.255000114440918,2.255000114440918
2023-05-08,2.299999952316284,2.5,2.2200000286102295,2.4700000286102295,2.4700000286102295
2023-05-09,2.4100000858306885,2.4240000247955322,2.3399999141693115,2.4100000858306885,2.4100000858306885
2023-05-10,2.3489999771118164,2.496999979019165,2.3489999771118164,2.450000047683716,2.450000047683716
2023-05-11,2.380000114440918,2.5,2.380000114440918,2.4000000953674316,2.4000000953674316
2023-05-12,2.430000066757202,2.490000009536743,2.4200000762939453,2.490000009536743,2.490000009536743
2023-05-15,2.3499999046325684,2.690000057220459,2.3499999046325684,2.559999942779541,2.559999942779541
2023-05-16,2.4000000953674316,2.569999933242798,2.4000000953674316,2.430000066757202,2.430000066757202
2023-05-17,2.4100000858306885,2.5199999809265137,2.365000009536743,2.440000057220459,2.440000057220459
2023-05-18,2.5199999809265137,2.5199999809265137,2.4100000858306885,2.4100000858306885,2.4100000858306885
2023-05-19,2.5199999809265137,2.5199999809265137,2.390000104904175,2.4600000381469727,2.4600000381469727
2023-05-22,2.4800000190734863,2.5799999237060547,2.4049999713897705,2.4100000858306885,2.4100000858306885
2023-05-23,2.450000047683716,2.5199999809265137,2.450000047683716,2.5199999809265137,2.5199999809265137
2023-05-24,2.430000066757202,2.609999895095825,2.4100000858306885,2.609999895095825,2.609999895095825
2023-05-25,2.5999999046325684,2.5999999046325684,2.4100000858306885,2.4200000762939453,2.4200000762939453
2023-05-26,2.450000047683716,2.450000047683716,2.009999990463257,2.2799999713897705,2.2799999713897705
2023-05-30,2.190000057220459,2.2300000190734863,2.1500000953674316,2.1500000953674316,2.1500000953674316
2023-05-31,2.200000047683716,2.2290000915527344,2.0999999046325684,2.0999999046325684,2.0999999046325684
2023-06-01,2.180000066757202,2.2899999618530273,2.109999895095825,2.2899999618530273,2.2899999618530273
2023-06-02,2.3399999141693115,2.4000000953674316,2.0250000953674316,2.2300000190734863,2.2300000190734863
2023-06-05,2.25,2.25,2.140000104904175,2.190000057220459,2.190000057220459
2023-06-06,2.1500000953674316,2.1500000953674316,2.009999990463257,2.0999999046325684,2.0999999046325684
2023-06-07,2.0199999809265137,2.1600000858306885,2.009999990463257,2.109999895095825,2.109999895095825
2023-06-08,2.0769999027252197,2.1500000953674316,2.049999952316284,2.119999885559082,2.119999885559082
2023-06-09,2.109999895095825,2.115000009536743,1.9800000190734863,2.0,2.0
2023-06-12,2.059999942779541,2.140000104904175,2.009999990463257,2.130000114440918,2.130000114440918
2023-06-13,2.109999895095825,2.1600000858306885,2.0369999408721924,2.0999999046325684,2.0999999046325684
2023-06-14,2.069999933242798,2.072999954223633,1.9609999656677246,1.9900000095367432,1.9900000095367432
2023-06-15,2.0,2.1500000953674316,2.0,2.1500000953674316,2.1500000953674316
2023-06-16,2.200000047683716,2.200000047683716,2.119999885559082,2.180000066757202,2.180000066757202
2023-06-20,2.0999999046325684,2.180000066757202,2.055999994277954,2.0899999141693115,2.0899999141693115
2023-06-21,2.059999942779541,2.140000104904175,2.059999942779541,2.119999885559082,2.119999885559082
2023-06-22,2.0959999561309814,2.1600000858306885,2.0959999561309814,2.1500000953674316,2.1500000953674316
2023-06-23,2.0889999866485596,2.200000047683716,2.0299999713897705,2.200000047683716,2.200000047683716
2023-06-26,2.130000114440918,2.130000114440918,2.0799999237060547,2.119999885559082,2.119999885559082
2023-06-27,2.0899999141693115,2.140000104904175,2.069000005722046,2.140000104904175,2.140000104904175
2023-06-28,2.0810000896453857,2.1700000762939453,2.0199999809265137,2.0399999618530273,2.0399999618530273
2023-06-29,2.066999912261963,2.109999895095825,2.0250000953674316,2.069999933242798,2.069999933242798
2023-06-30,2.1500000953674316,2.1500000953674316,2.0299999713897705,2.0999999046325684,2.0999999046325684
2023-07-03,2.0999999046325684,2.119999885559082,2.049999952316284,2.069999933242798,2.069999933242798
2023-07-05,2.0,2.069999933242798,2.0,2.0199999809265137,2.0199999809265137
2023-07-06,2.0999999046325684,2.0999999046325684,2.0299999713897705,2.059999942779541,2.059999942779541
2023-07-07,2.0899999141693115,2.119999885559082,2.0409998893737793,2.119999885559082,2.119999885559082
2023-07-10,2.069999933242798,2.0950000286102295,1.9700000286102295,2.009999990463257,2.009999990463257
2023-07-11,2.0999999046325684,2.119999885559082,2.0450000762939453,2.0980000495910645,2.0980000495910645
2023-07-12,2.109999895095825,2.1500000953674316,2.109999895095825,2.11299991607666,2.11299991607666
2023-07-13,2.1500000953674316,2.4130001068115234,2.0820000171661377,2.4000000953674316,2.4000000953674316
2023-07-14,2.4700000286102295,3.369999885559082,2.4679999351501465,3.0299999713897705,3.0299999713897705
2023-07-17,2.9700000286102295,3.0799999237060547,2.950000047683716,2.950000047683716,2.950000047683716
2023-07-18,2.9749999046325684,3.0190000534057617,2.799999952316284,2.9100000858306885,2.9100000858306885
2023-07-19,3.009999990463257,3.0299999713897705,2.7100000381469727,2.7100000381469727,2.7100000381469727
2023-07-20,2.6600000858306885,2.6600000858306885,2.430000066757202,2.628999948501587,2.628999948501587
2023-07-21,2.490000009536743,2.5899999141693115,2.4609999656677246,2.4700000286102295,2.4700000286102295
2023-07-24,2.5,2.740000009536743,2.5,2.693000078201294,2.693000078201294
2023-07-25,2.680000066757202,2.799999952316284,2.6619999408721924,2.7699999809265137,2.7699999809265137
2023-07-26,2.75,2.8399999141693115,2.75,2.819999933242798,2.819999933242798
2023-07-27,2.7869999408721924,2.8610000610351562,2.7200000286102295,2.7699999809265137,2.7699999809265137
2023-07-28,2.7200000286102295,3.0999999046325684,2.7200000286102295,3.0999999046325684,3.0999999046325684
2023-07-31,3.25,3.368000030517578,2.9000000953674316,3.180000066757202,3.180000066757202
2023-08-01,3.2230000495910645,3.299999952316284,3.0339999198913574,3.1449999809265137,3.1449999809265137
2023-08-02,3.190000057220459,3.190000057220459,2.7799999713897705,3.0,3.0
2023-08-03,2.930000066757202,3.130000114440918,2.8459999561309814,2.990000009536743,2.990000009536743
2023-08-04,3.0360000133514404,3.059999942779541,2.930000066757202,2.930000066757202,2.930000066757202
2023-08-07,3.009999990463257,3.009999990463257,2.740000009536743,2.759999990463257,2.759999990463257
2023-08-08,2.809999942779541,2.8239998817443848,2.6700000762939453,2.7300000190734863,2.7300000190734863
2023-08-09,2.753999948501587,2.9700000286102295,2.6600000858306885,2.6600000858306885,2.6600000858306885
2023-08-10,2.9100000858306885,2.9100000858306885,2.5999999046325684,2.7799999713897705,2.7799999713897705
2023-08-11,2.7009999752044678,2.75,2.4010000228881836,2.490000009536743,2.490000009536743
2023-08-14,2.5,2.5,2.0299999713897705,2.13700008392334,2.13700008392334
2023-08-15,2.2100000381469727,2.4200000762939453,2.0999999046325684,2.4200000762939453,2.4200000762939453
2023-08-16,2.4100000858306885,2.619999885559082,2.3399999141693115,2.430000066757202,2.430000066757202
2023-08-17,2.2720000743865967,2.430000066757202,2.2720000743865967,2.3299999237060547,2.3299999237060547
2023-08-18,2.25,2.4600000381469727,2.0999999046325684,2.3499999046325684,2.3499999046325684
2023-08-21,2.2799999713897705,2.4000000953674316,2.1649999618530273,2.2100000381469727,2.2100000381469727
2023-08-22,2.190000057220459,2.5,2.190000057220459,2.4100000858306885,2.4100000858306885
2023-08-23,2.3299999237060547,2.3299999237060547,2.190000057220459,2.200000047683716,2.200000047683716
2023-08-24,2.2799999713897705,2.309999942779541,2.1449999809265137,2.190000057220459,2.190000057220459
2023-08-25,2.180000066757202,2.2809998989105225,2.119999885559082,2.1419999599456787,2.1419999599456787
2023-08-28,2.119999885559082,2.1500000953674316,2.049999952316284,2.140000104904175,2.140000104904175
2023-08-29,2.117000102996826,2.2100000381469727,2.059999942779541,2.140000104904175,2.140000104904175
2023-08-30,2.0799999237060547,2.177999973297119,2.0250000953674316,2.049999952316284,2.049999952316284
2023-08-31,2.130000114440918,2.130000114440918,1.9010000228881836,1.940000057220459,1.940000057220459
2023-09-01,2.049999952316284,2.049999952316284,1.8899999856948853,1.8949999809265137,1.8949999809265137
2023-09-05,1.909999966621399,1.909999966621399,1.75,1.75,1.75
2023-09-06,1.7599999904632568,1.774999976158142,1.4600000381469727,1.5,1.5
2023-09-07,1.5800000429153442,1.6859999895095825,1.409999966621399,1.440000057220459,1.440000057220459
2023-09-08,1.409999966621399,1.5440000295639038,1.409999966621399,1.5099999904632568,1.5099999904632568
2023-09-11,1.5800000429153442,1.5800000429153442,1.4299999475479126,1.4900000095367432,1.4900000095367432
2023-09-12,1.5099999904632568,1.659999966621399,1.4900000095367432,1.5099999904632568,1.5099999904632568
2023-09-13,1.524999976158142,1.6399999856948853,1.5,1.5099999904632568,1.5099999904632568
2023-09-14,1.5099999904632568,1.6299999952316284,1.5,1.600000023841858,1.600000023841858
2023-09-15,1.6699999570846558,1.8489999771118164,1.600000023841858,1.840000033378601,1.840000033378601
2023-09-18,1.6699999570846558,1.7699999809265137,1.4900000095367432,1.5,1.5
2023-09-19,1.4700000286102295,1.5499999523162842,1.3949999809265137,1.399999976158142,1.399999976158142
2023-09-20,1.4900000095367432,1.5099999904632568,1.159999966621399,1.350000023841858,1.350000023841858
2023-09-21,1.3630000352859497,1.4299999475479126,1.2100000381469727,1.3300000429153442,1.3300000429153442
2023-09-22,1.2949999570846558,1.649999976158142,1.2949999570846558,1.5099999904632568,1.5099999904632568
2023-09-25,1.5199999809265137,1.7829999923706055,1.5,1.600000023841858,1.600000023841858
2023-09-26,1.7999999523162842,1.7999999523162842,1.600000023841858,1.6399999856948853,1.6399999856948853
2023-09-27,1.75,1.7999999523162842,1.5099999904632568,1.559999942779541,1.559999942779541
2023-09-28,1.5299999713897705,1.690000057220459,1.5199999809265137,1.5199999809265137,1.5199999809265137
2023-09-29,1.5099999904632568,1.6399999856948853,1.5099999904632568,1.5800000429153442,1.5800000429153442
2023-10-02,1.4609999656677246,1.5499999523162842,1.4609999656677246,1.5499999523162842,1.5499999523162842
2023-10-03,1.5499999523162842,1.559999942779541,1.50600004196167,1.5499999523162842,1.5499999523162842
2023-10-04,1.559999942779541,1.559999942779541,1.4199999570846558,1.434999942779541,1.434999942779541
2023-10-05,1.4299999475479126,1.5299999713897705,1.4299999475479126,1.5,1.5
2023-10-06,1.5399999618530273,1.7000000476837158,1.5,1.5399999618530273,1.5399999618530273
2023-10-09,1.5499999523162842,1.590000033378601,1.4819999933242798,1.5299999713897705,1.5299999713897705
2023-10-10,1.503999948501587,1.6399999856948853,1.5,1.5099999904632568,1.5099999904632568
2023-10-11,1.4900000095367432,1.590999960899353,1.4900000095367432,1.565000057220459,1.565000057220459
2023-10-12,1.590000033378601,1.590000033378601,1.5149999856948853,1.559999942779541,1.559999942779541
2023-10-13,1.590000033378601,1.600000023841858,1.5,1.5750000476837158,1.5750000476837158
2023-10-16,1.590000033378601,1.7899999618530273,1.5399999618530273,1.7200000286102295,1.7200000286102295
2023-10-17,1.6200000047683716,1.850000023841858,1.5499999523162842,1.7699999809265137,1.7699999809265137
2023-10-18,1.8899999856948853,1.8899999856948853,1.7699999809265137,1.809999942779541,1.809999942779541
2023-10-19,1.7699999809265137,1.840000033378601,1.7699999809265137,1.7799999713897705,1.7799999713897705
2023-10-20,1.7699999809265137,1.7699999809265137,1.5640000104904175,1.600000023841858,1.600000023841858
2023-10-23,1.5499999523162842,1.649999976158142,1.534999966621399,1.5529999732971191,1.5529999732971191
2023-10-24,1.5,1.649999976158142,1.3700000047683716,1.4900000095367432,1.4900000095367432
2023-10-25,1.4800000190734863,1.4900000095367432,1.3300000429153442,1.350000023841858,1.350000023841858
2023-10-26,1.340000033378601,1.4529999494552612,1.3240000009536743,1.4299999475479126,1.4299999475479126
2023-10-27,1.4479999542236328,1.4479999542236328,1.3530000448226929,1.3799999952316284,1.3799999952316284
2023-10-30,1.3370000123977661,1.4700000286102295,1.3300000429153442,1.440000057220459,1.440000057220459
2023-10-31,1.3609999418258667,1.409999966621399,1.3609999418258667,1.399999976158142,1.399999976158142
2023-11-01,1.3600000143051147,1.440000057220459,1.3600000143051147,1.399999976158142,1.399999976158142
2023-11-02,1.3849999904632568,1.4500000476837158,1.3509999513626099,1.4199999570846558,1.4199999570846558
2023-11-03,1.440000057220459,1.5299999713897705,1.4299999475479126,1.5,1.5
2023-11-06,1.4600000381469727,1.4700000286102295,1.350000023841858,1.350000023841858,1.350000023841858
2023-11-07,1.3609999418258667,1.399999976158142,1.3300000429153442,1.3300000429153442,1.3300000429153442
2023-11-08,1.3200000524520874,1.350000023841858,1.1200000047683716,1.1299999952316284,1.1299999952316284
2023-11-09,1.2200000286102295,1.2200000286102295,1.0299999713897705,1.0299999713897705,1.0299999713897705
2023-11-10,0.9800000190734863,1.2200000286102295,0.9190000295639038,1.149999976158142,1.149999976158142
2023-11-13,1.1799999475479126,1.5,1.0800000429153442,1.5,1.5
2023-11-14,1.590000033378601,1.600000023841858,1.1699999570846558,1.3799999952316284,1.3799999952316284
2023-11-15,1.3799999952316284,1.3799999952316284,1.0800000429153442,1.2799999713897705,1.2799999713897705
2023-11-16,1.2009999752044678,1.2599999904632568,1.0800000429153442,1.190000057220459,1.190000057220459
2023-11-17,1.190000057220459,1.4600000381469727,1.1799999475479126,1.4299999475479126,1.4299999475479126
2023-11-20,1.4900000095367432,1.5399999618530273,1.399999976158142,1.5230000019073486,1.5230000019073486
2023-11-21,1.4900000095367432,1.5800000429153442,1.399999976158142,1.4700000286102295,1.4700000286102295
2023-11-22,1.5399999618530273,1.5399999618530273,1.375,1.4299999475479126,1.4299999475479126
2023-11-24,1.4299999475479126,1.5299999713897705,1.4049999713897705,1.5199999809265137,1.5199999809265137
2023-11-27,1.5099999904632568,1.5099999904632568,1.440000057220459,1.440000057220459,1.440000057220459
2023-11-28,1.4900000095367432,1.5099999904632568,1.440000057220459,1.440000057220459,1.440000057220459
2023-11-29,1.4700000286102295,1.4700000286102295,1.4199999570846558,1.4199999570846558,1.4199999570846558
2023-11-30,1.399999976158142,1.4299999475479126,1.3359999656677246,1.3799999952316284,1.3799999952316284
2023-12-01,1.3600000143051147,1.3700000047683716,1.309999942779541,1.3600000143051147,1.3600000143051147
2023-12-04,1.3250000476837158,1.3300000429153442,1.2599999904632568,1.2799999713897705,1.2799999713897705
2023-12-05,1.1699999570846558,1.222000002861023,1.090000033378601,1.090000033378601,1.090000033378601
2023-12-06,1.149999976158142,1.149999976158142,1.059999942779541,1.1100000143051147,1.1100000143051147
2023-12-07,1.090000033378601,1.2799999713897705,1.090000033378601,1.2599999904632568,1.2599999904632568
2023-12-08,1.3200000524520874,1.3200000524520874,1.2599999904632568,1.2799999713897705,1.2799999713897705
2023-12-11,1.2599999904632568,1.2799999713897705,1.2599999904632568,1.2699999809265137,1.2699999809265137
2023-12-12,1.2400000095367432,1.2799999713897705,1.2000000476837158,1.2699999809265137,1.2699999809265137
2023-12-13,1.25,1.3700000047683716,1.2209999561309814,1.340000033378601,1.340000033378601
2023-12-14,1.2999999523162842,1.4490000009536743,1.2699999809265137,1.3600000143051147,1.3600000143051147
2023-12-15,1.4199999570846558,1.4199999570846558,1.309999942779541,1.309999942779541,1.309999942779541
2023-12-18,1.2960000038146973,1.3350000381469727,1.2799999713897705,1.2799999713897705,1.2799999713897705
2023-12-19,1.2799999713897705,1.309999942779541,1.2300000190734863,1.2300000190734863,1.2300000190734863
2023-12-20,1.2599999904632568,1.277999997138977,1.090000033378601,1.1200000047683716,1.1200000047683716
2023-12-21,1.1699999570846558,1.1699999570846558,1.100000023841858,1.1200000047683716,1.1200000047683716
2023-12-22,1.149999976158142,1.25,1.149999976158142,1.190000057220459,1.190000057220459
2023-12-26,1.1399999856948853,1.3899999856948853,1.1399999856948853,1.2699999809265137,1.2699999809265137
2023-12-27,1.3200000524520874,1.3899999856948853,1.2799999713897705,1.3200000524520874,1.3200000524520874
2023-12-28,1.2799999713897705,1.3799999952316284,1.25,1.2899999618530273,1.2899999618530273
2023-12-29,1.3200000524520874,1.3650000095367432,1.2200000286102295,1.3600000143051147,1.3600000143051147
2024-01-02,1.2799999713897705,1.4199999570846558,1.2510000467300415,1.2599999904632568,1.2599999904632568
2024-01-03,1.2100000381469727,1.2400000095367432,1.190000057220459,1.2200000286102295,1.2200000286102295
2024-01-04,1.1799999475479126,1.2599999904632568,1.1699999570846558,1.190000057220459,1.190000057220459
2024-01-05,1.190000057220459,1.190000057220459,1.149999976158142,1.159999966621399,1.159999966621399
2024-01-08,1.1829999685287476,1.2400000095367432,1.1699999570846558,1.1699999570846558,1.1699999570846558
2024-01-09,1.1699999570846558,1.2699999809265137,1.1699999570846558,1.2699999809265137,1.2699999809265137
2024-01-10,1.25,1.2899999618530273,1.2100000381469727,1.2699999809265137,1.2699999809265137
2024-01-11,1.309999942779541,1.309999942779541,1.2300000190734863,1.2350000143051147,1.2350000143051147
2024-01-12,1.3200000524520874,1.3200000524520874,1.25,1.25,1.25
2024-01-16,1.25,1.25,1.159999966621399,1.159999966621399,1.159999966621399
2024-01-17,1.1699999570846558,1.2400000095367432,1.149999976158142,1.149999976158142,1.149999976158142
2024-01-18,1.1649999618530273,1.1649999618530273,1.1200000047683716,1.1299999952316284,1.1299999952316284
2024-01-19,1.159999966621399,1.25,1.1200000047683716,1.1740000247955322,1.1740000247955322
2024-01-22,1.1399999856948853,1.2000000476837158,1.1399999856948853,1.1749999523162842,1.1749999523162842
2024-01-23,1.1799999475479126,1.190000057220459,1.156000018119812,1.1799999475479126,1.1799999475479126
2024-01-24,1.1699999570846558,1.1699999570846558,1.1150000095367432,1.1150000095367432,1.1150000095367432
2024-01-25,1.1200000047683716,1.2200000286102295,1.1200000047683716,1.2000000476837158,1.2000000476837158
2024-01-26,1.309999942779541,1.5299999713897705,1.2100000381469727,1.340000033378601,1.340000033378601
2024-01-29,1.4199999570846558,1.4199999570846558,1.3600000143051147,1.3899999856948853,1.3899999856948853
2024-01-30,1.350000023841858,1.5,1.340000033378601,1.4600000381469727,1.4600000381469727
2024-01-31,1.4199999570846558,2.0199999809265137,1.4199999570846558,1.7699999809265137,1.7699999809265137
2024-02-01,1.75,2.3889999389648438,1.7389999628067017,2.240000009536743,2.240000009536743
2024-02-02,2.2300000190734863,2.3499999046325684,2.0,2.059999942779541,2.059999942779541
2024-02-05,2.0299999713897705,2.0299999713897705,1.7599999904632568,1.850000023841858,1.850000023841858
2024-02-06,1.9299999475479126,2.130000114440918,1.805999994277954,2.059999942779541,2.059999942779541
2024-02-07,2.059999942779541,2.0850000381469727,1.9500000476837158,2.0799999237060547,2.0799999237060547
2024-02-08,2.0999999046325684,2.2899999618530273,2.0360000133514404,2.2799999713897705,2.2799999713897705
2024-02-09,2.200000047683716,2.2690000534057617,2.0399999618530273,2.119999885559082,2.119999885559082
2024-02-12,2.059999942779541,2.4700000286102295,2.059999942779541,2.375,2.375
2024-02-13,2.450000047683716,2.450000047683716,2.240000009536743,2.430000066757202,2.430000066757202
2024-02-14,2.390000104904175,2.6600000858306885,2.390000104904175,2.6600000858306885,2.6600000858306885
2024-02-15,2.5799999237060547,2.688999891281128,2.49399995803833,2.619999885559082,2.619999885559082
2024-02-16,2.700000047683716,2.700000047683716,2.444999933242798,2.5799999237060547,2.5799999237060547
2024-02-20,2.559999942779541,2.5899999141693115,2.450000047683716,2.5199999809265137,2.5199999809265137
2024-02-21,2.4800000190734863,2.5350000858306885,2.3450000286102295,2.3499999046325684,2.3499999046325684
2024-02-22,2.4700000286102295,2.515000104904175,2.3510000705718994,2.444999933242798,2.444999933242798
2024-02-23,2.430000066757202,2.5399999618530273,2.4000000953674316,2.440000057220459,2.440000057220459
2024-02-26,2.700000047683716,2.859999895095825,2.5,2.7899999618530273,2.7899999618530273
2024-02-27,2.7899999618530273,2.8499999046325684,2.7179999351501465,2.7899999618530273,2.7899999618530273
